Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,370,0,1,0,160,25,92,76,
30,370,0,1,0,159,25,92,77,
36,370,0,1,0,158,25,92,78,
42,370,0,1,0,158,25,92,78,
48,370,0,1,0,158,25,92,78,
54,370,0,1,0,157,25,92,79,
60,370,0,1,0,157,25,92,79,
66,370,0,1,0,157,25,92,79,
72,370,0,1,0,157,25,92,79,
78,370,0,1,1,160,26,93,79,
84,370,0,1,1,159,26,93,80,
90,370,0,1,1,159,26,93,80,
96,370,0,1,2,158,25,94,81,
102,371,1,1,2,157,25,94,82,
108,372,2,1,2,157,25,94,82,
114,373,3,1,2,157,25,94,82,
120,373,3,1,2,158,25,94,81,
126,374,4,1,2,158,25,94,81,
132,374,4,1,2,158,25,94,81,
138,375,6,2,2,156,25,94,82,
144,374,6,2,2,155,25,94,83,
150,374,6,2,2,156,25,94,84,
156,377,9,2,2,156,25,94,84,
162,377,9,2,2,156,25,94,84,
168,377,9,2,2,156,25,94,84,
174,377,9,2,2,156,25,94,84,
180,376,9,3,2,157,26,94,83,
186,378,11,3,2,158,27,94,82,
192,379,12,3,2,157,27,94,83,
198,380,13,3,2,157,27,94,83,
204,381,14,3,2,157,27,94,83,
210,382,15,3,2,156,27,94,84,
216,383,16,3,2,157,28,94,83,
222,383,16,3,2,158,29,94,83,
228,382,16,4,2,157,29,94,83,
234,384,18,4,2,157,29,94,83,
240,384,18,4,2,156,29,94,84,
246,384,18,4,2,157,30,94,83,
252,384,18,4,3,158,30,95,82,
258,386,20,4,3,158,30,95,82,
264,387,21,4,3,158,30,95,82,
270,386,22,6,3,157,31,94,81,
276,386,22,6,3,157,31,94,81,
282,386,22,6,3,156,31,94,82,
288,386,22,6,3,157,32,94,81,
294,386,22,6,3,158,36,94,81,
300,386,22,6,3,159,37,94,80,
306,386,22,6,3,159,37,94,80,
312,387,23,6,3,160,38,94,79,
318,387,23,6,3,161,39,94,78,
324,387,23,6,3,161,39,94,78,
330,387,23,6,3,161,39,94,78,
336,388,24,6,3,161,39,94,78,
342,388,24,6,4,160,38,95,79,
348,389,25,6,4,160,38,95,79,
354,390,26,6,4,160,38,95,79,
360,392,28,6,4,160,38,95,79,
366,391,28,7,4,162,42,95,79,
372,391,28,7,4,162,42,95,79,
378,392,29,7,4,161,42,95,80,
384,392,29,7,4,161,42,95,80,
390,393,30,7,4,161,42,95,80,
396,393,30,7,4,160,42,95,81,
402,393,30,7,4,160,42,95,81,
408,394,31,7,4,160,42,95,81,
414,394,31,7,4,159,42,95,82,
420,394,31,7,4,159,42,95,82,
426,393,31,8,4,158,43,95,82,
432,393,31,8,4,158,43,95,82,
438,393,32,9,4,156,51,95,82,
444,393,32,9,5,156,51,96,82,
450,393,32,9,5,156,50,96,82,
456,393,32,9,6,156,49,97,82,
462,393,32,9,6,155,49,97,83,
468,393,32,9,8,155,47,99,83,
474,393,32,9,8,155,47,99,83,
480,394,33,9,9,155,46,100,83,
486,394,33,9,9,155,46,100,83,
492,394,33,9,9,155,46,100,83,
498,394,33,9,9,155,46,100,83,
504,393,33,10,9,154,46,99,83,
510,393,33,10,9,154,46,99,83,
516,393,33,10,9,154,47,99,83,
522,392,33,10,9,153,47,99,84,
528,393,34,10,9,153,47,99,84,
534,394,35,10,9,153,47,99,84,
540,395,36,10,9,153,47,99,84,
546,395,36,10,10,153,46,100,84,
552,395,37,11,10,153,46,99,84,
558,395,37,11,10,153,46,99,84,
564,396,38,11,10,153,46,99,84,
570,396,38,11,11,153,45,100,84,
576,397,39,11,11,153,45,100,84,
582,399,41,11,11,152,45,100,85,
588,399,41,11,11,151,46,100,85,
594,400,42,11,11,150,46,100,86,
600,400,42,11,11,150,46,100,86,
606,400,42,11,12,148,46,101,88,
612,400,42,11,12,148,46,101,88,
618,399,42,12,12,147,46,100,88,
624,399,43,13,12,145,46,100,89,
630,399,43,13,12,145,46,100,89,
636,398,43,14,12,144,46,100,89,
642,398,43,14,12,145,46,100,88,
648,398,44,15,12,144,46,100,88,
654,399,45,15,12,145,47,100,87,
660,399,45,15,12,143,47,100,87,
666,399,45,15,13,143,46,101,87,
672,398,45,16,14,142,45,102,87,
678,398,45,16,14,143,45,102,86,
684,398,45,16,14,143,45,102,86,
690,399,46,16,14,143,45,102,86,
696,399,46,16,14,141,45,102,88,
702,398,46,17,14,140,45,101,88,
708,398,46,17,14,140,45,101,88,
714,398,46,17,14,140,45,101,88,
720,398,46,17,14,140,45,101,88,
726,399,47,17,14,139,45,101,89,
732,400,48,17,14,138,47,101,88,
738,400,48,17,14,138,47,101,88,
744,400,48,17,14,138,47,101,88,
750,401,49,17,14,138,47,101,88,
756,401,49,17,14,138,47,101,88,
762,401,49,17,14,138,47,101,88,
768,402,50,17,14,138,47,101,88,
774,402,50,17,14,138,47,101,88,
780,403,51,17,14,138,47,101,88,
786,402,51,18,14,137,47,100,88,
792,400,51,20,15,134,46,99,89,
798,401,52,20,15,134,46,99,89,
804,401,52,20,16,134,45,100,89,
810,401,52,20,16,134,45,100,89,
816,401,53,21,16,133,45,99,89,
822,401,53,21,16,133,45,99,89,
828,401,53,21,16,133,45,99,89,
834,402,54,21,16,133,45,99,89,
840,404,56,21,16,133,45,99,89,
846,404,56,21,16,132,45,99,90,
852,405,57,21,16,133,46,99,89,
858,405,57,21,17,133,46,100,89,
864,405,57,21,17,132,45,100,90,
870,403,57,23,17,130,45,99,90,
876,403,57,23,18,127,45,100,91,
882,405,59,23,18,132,45,100,91,
888,402,59,26,18,129,45,98,91,
894,402,59,26,18,129,45,98,91,
900,401,59,27,18,128,45,97,91,
906,401,59,27,18,128,45,97,91,
912,401,59,27,18,128,45,97,91,
918,400,59,28,18,127,45,97,91,
924,401,60,28,18,127,45,97,91,
930,401,60,28,18,127,45,97,91,
936,403,62,28,18,127,45,97,91,
942,403,62,28,18,127,45,97,91,
948,403,62,28,18,126,45,97,92,
954,403,62,28,19,130,45,98,92,
960,403,62,28,19,131,45,98,91,
966,402,62,29,19,130,45,98,91,
972,402,62,29,19,130,45,98,91,
978,402,62,29,19,130,45,98,91,
984,402,62,29,19,130,45,98,91,
990,403,63,29,19,129,45,98,92,
996,403,63,29,19,129,45,98,92,
1002,404,64,29,20,129,45,99,92,
1008,403,64,30,20,128,45,98,92,
1014,405,66,30,20,128,45,98,92,
1020,406,67,30,20,129,45,98,91,
1026,406,67,30,20,137,47,98,92,
