Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,370,0,1,0,160,25,91,76,
24,370,0,1,0,160,25,91,76,
18,370,0,1,0,160,25,92,76,
30,370,0,1,0,160,25,91,76,
24,370,0,1,0,160,25,92,76,
30,370,0,1,0,160,25,92,76,
36,370,0,1,0,160,25,91,76,
36,370,0,1,0,159,25,92,77,
42,370,0,1,0,160,25,91,76,
42,371,1,1,0,159,25,92,77,
48,370,0,1,0,161,26,91,75,
54,369,0,2,0,160,26,91,75,
48,371,1,1,0,159,25,92,77,
60,369,0,2,1,160,25,92,75,
54,371,1,1,0,159,25,92,77,
60,371,1,1,0,159,25,92,77,
66,370,1,2,1,160,25,92,75,
66,372,2,1,0,160,26,92,76,
72,370,1,2,2,160,24,93,75,
72,372,2,1,0,160,26,92,76,
78,370,1,2,2,163,26,93,75,
78,374,4,1,0,163,28,92,76,
84,370,1,2,2,162,26,93,76,
84,375,6,2,0,162,28,91,76,
90,371,2,2,2,162,26,93,76,
96,371,2,2,2,162,26,93,76,
90,375,6,2,0,162,28,91,76,
102,372,3,2,2,162,26,93,76,
96,375,6,2,0,162,28,91,76,
102,376,7,2,0,162,28,91,76,
108,371,3,3,2,161,26,92,76,
108,377,8,2,0,162,28,91,76,
114,371,3,3,2,161,26,92,76,
114,378,9,2,0,162,28,91,76,
120,370,3,4,2,159,26,91,77,
126,371,4,4,2,159,26,91,77,
120,378,9,2,0,162,28,91,76,
132,371,4,4,2,159,26,91,77,
126,378,9,2,0,162,28,91,76,
138,371,4,4,2,159,26,91,77,
132,379,10,2,0,163,28,91,75,
138,378,10,3,0,162,28,90,75,
144,373,6,4,2,157,26,91,79,
144,378,10,3,0,162,28,90,75,
150,373,6,4,2,159,26,91,79,
150,378,10,3,0,164,28,90,75,
156,374,7,4,2,159,26,91,79,
156,377,10,4,0,162,28,90,76,
162,375,8,4,3,159,25,92,79,
168,375,8,4,3,159,25,92,79,
162,377,11,5,0,161,28,90,76,
174,377,10,4,3,158,25,92,80,
168,377,11,5,0,161,28,90,76,
180,376,10,5,3,157,25,91,80,
174,377,11,5,0,160,28,90,77,
180,377,11,5,0,160,28,90,77,
186,376,11,6,3,156,25,91,80,
186,377,11,5,1,160,27,91,77,
192,380,15,6,3,156,25,91,80,
198,380,15,6,3,157,25,91,79,
192,378,12,5,1,160,27,91,77,
204,380,15,6,3,156,25,91,80,
198,379,13,5,1,160,27,91,77,
210,380,15,6,3,156,25,91,80,
204,380,14,5,2,160,26,92,77,
210,380,14,5,2,160,26,92,77,
216,380,15,6,3,156,25,91,80,
216,380,14,5,2,160,26,92,77,
222,381,16,6,3,156,26,91,81,
228,382,17,6,3,156,26,91,81,
222,380,15,6,2,160,27,92,77,
234,382,17,6,3,156,26,91,80,
228,383,18,6,2,160,27,92,77,
240,383,18,6,3,158,28,91,78,
246,384,19,6,3,158,28,91,78,
234,383,18,6,2,160,27,92,77,
252,383,19,7,3,157,28,91,78,
240,383,18,6,3,160,26,93,77,
246,383,18,6,3,160,26,93,77,
258,383,19,7,3,158,28,91,77,
252,384,19,6,3,160,26,93,77,
264,383,19,7,3,158,28,91,77,
258,387,22,6,3,160,26,93,77,
270,383,19,7,3,158,28,91,77,
276,386,22,7,3,158,28,91,77,
264,388,23,6,3,159,26,93,78,
282,386,22,7,3,158,28,91,77,
270,387,24,8,3,157,26,93,78,
276,387,24,8,3,157,26,93,78,
288,388,24,7,3,158,28,91,77,
282,387,24,8,3,158,27,93,77,
294,388,24,7,3,159,32,91,77,
288,388,25,8,3,158,27,93,77,
300,388,25,8,3,159,33,91,76,
294,388,25,8,3,158,32,93,78,
306,389,26,8,3,159,33,91,76,
312,390,27,8,3,159,33,91,76,
300,388,25,8,3,158,32,93,78,
318,392,29,8,4,159,33,92,76,
324,393,31,9,5,157,32,93,77,
306,388,25,8,3,158,32,93,78,
330,395,34,10,5,156,32,92,77,
312,388,25,8,3,157,32,93,79,
318,388,26,8,3,156,32,93,80,
336,394,34,11,5,155,32,91,77,
324,388,26,8,3,156,32,93,80,
342,394,35,12,5,154,32,91,77,
348,394,35,12,5,152,32,91,79,
330,388,27,8,3,155,32,93,81,
354,394,36,13,5,151,32,91,79,
336,388,27,8,3,155,32,93,81,
360,395,37,13,5,151,32,91,79,
342,387,27,9,5,153,30,94,82,
366,396,38,13,5,154,35,91,79,
348,387,28,10,5,152,30,94,82,
354,387,28,10,5,152,30,94,82,
372,398,40,13,5,154,35,91,79,
360,390,31,10,5,152,30,94,82,
378,398,40,13,5,154,35,91,79,
366,390,31,10,5,155,32,94,82,
384,398,40,13,5,154,35,91,79,
390,398,40,13,6,154,34,92,79,
372,392,33,10,5,155,32,94,82,
396,398,40,13,6,155,36,92,78,
378,393,34,10,5,155,32,94,82,
402,398,40,13,6,155,36,92,78,
384,393,35,11,5,154,32,94,82,
408,399,41,13,6,155,36,92,78,
390,392,35,12,5,153,32,94,82,
414,400,42,13,6,155,36,92,78,
396,393,36,12,5,153,32,94,82,
420,401,43,13,6,155,36,92,78,
402,394,38,13,5,152,32,93,82,
426,402,44,13,6,155,36,92,78,
408,395,39,13,5,152,32,93,82,
432,402,44,13,6,155,36,92,78,
414,395,39,13,5,152,32,93,82,
438,402,44,13,6,154,42,92,78,
420,395,39,13,5,152,32,93,82,
426,395,39,13,5,152,32,93,82,
444,402,44,13,7,153,41,93,79,
432,395,39,13,5,152,32,93,82,
450,402,44,13,7,153,41,93,79,
456,401,44,14,7,152,41,93,79,
438,394,39,14,5,150,39,92,82,
462,402,45,14,8,152,41,94,79,
468,402,45,14,8,152,40,94,79,
444,394,39,14,5,151,40,92,81,
474,402,45,14,8,152,40,94,79,
450,394,39,14,5,151,40,92,81,
480,402,45,14,8,152,40,94,79,
456,393,39,15,5,150,40,92,81,
