Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
18,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
36,34,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,9,3,
42,34,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,9,3,
48,34,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,8,3,
54,34,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,8,3,
60,34,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,8,3,
66,34,47,49,45,41,28,37,23,3,0,26,46,19,17,30,23,29,22,8,3,
72,35,47,49,45,41,28,37,22,3,0,26,46,19,17,30,23,29,22,8,3,
78,35,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
84,35,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
90,35,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
96,36,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
102,36,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
108,36,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
114,36,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
120,36,46,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
126,36,45,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
132,36,45,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
138,37,45,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
144,37,45,47,43,44,29,37,23,3,0,26,44,20,18,28,25,29,22,8,3,
150,36,44,46,41,46,32,35,23,5,0,24,44,20,19,25,25,30,23,9,3,
156,38,44,46,41,46,32,35,23,5,0,25,44,20,19,25,25,30,23,9,3,
162,39,44,46,41,46,32,35,23,5,0,25,44,20,19,25,25,30,23,9,3,
168,39,44,46,41,46,32,35,23,5,0,25,44,20,19,25,25,30,23,9,3,
174,39,44,46,41,46,32,34,23,5,0,25,44,20,19,25,25,30,23,9,3,
