Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,160,25,92,77,
30,371,0,0,1,160,24,93,77,
36,371,0,0,1,159,24,93,78,
42,371,0,0,1,159,24,93,78,
48,371,0,0,1,159,24,93,78,
54,371,0,0,1,159,24,93,78,
60,371,0,0,1,159,24,93,78,
66,370,0,1,1,158,24,92,78,
72,370,0,1,1,158,24,92,78,
78,370,0,1,1,161,26,92,78,
84,370,0,1,1,161,26,92,78,
90,370,0,1,1,161,26,92,78,
96,370,0,1,1,161,26,92,78,
102,372,2,1,1,161,27,92,78,
108,372,2,1,1,161,27,92,78,
114,372,2,1,1,162,27,92,77,
120,372,2,1,1,162,27,92,77,
126,372,2,1,1,162,27,92,77,
132,370,2,3,1,161,27,92,77,
138,369,2,4,1,159,27,92,78,
144,369,2,4,1,159,27,92,78,
150,370,3,4,1,161,27,92,78,
156,371,5,5,1,160,27,91,78,
162,370,5,6,1,159,27,91,78,
168,371,6,6,3,160,27,93,77,
174,371,6,6,3,160,26,93,77,
180,371,6,6,3,160,26,93,77,
186,372,7,6,3,160,26,93,77,
192,372,7,6,3,159,26,93,78,
198,373,8,6,3,160,26,93,77,
204,373,8,6,3,160,26,93,77,
210,374,9,6,3,160,26,93,77,
216,375,10,6,3,159,26,93,78,
222,375,10,6,3,161,28,93,77,
228,376,12,7,3,160,28,92,77,
234,375,12,8,3,158,28,91,78,
240,374,12,8,3,158,29,91,78,
246,374,12,8,3,158,29,91,78,
252,374,12,8,3,158,30,91,78,
258,375,13,8,3,159,31,91,77,
264,376,14,8,3,159,31,91,77,
270,376,14,8,3,159,31,91,77,
276,377,16,9,3,158,31,91,78,
282,376,16,10,3,157,31,90,78,
288,376,16,10,3,156,31,90,79,
294,378,18,10,3,157,36,90,79,
300,378,18,10,3,157,36,90,79,
306,378,18,10,3,156,36,90,80,
312,378,18,10,3,156,36,90,80,
318,379,19,10,3,156,36,90,80,
324,379,19,10,3,157,37,90,79,
330,380,20,10,3,156,37,90,80,
336,379,20,11,3,156,38,89,79,
342,379,21,12,3,155,38,88,79,
348,379,22,13,4,153,37,89,80,
354,378,22,14,4,152,37,89,80,
360,379,23,14,4,152,37,89,80,
366,379,23,14,4,154,40,89,81,
372,379,23,14,4,154,40,89,81,
378,380,24,14,4,155,41,89,80,
384,380,24,14,4,155,41,89,80,
390,381,25,14,4,155,41,89,80,
396,381,25,14,4,155,41,89,80,
402,382,26,14,4,155,41,89,80,
408,382,26,14,4,155,41,89,80,
414,383,27,14,4,155,41,89,80,
420,382,27,15,4,155,42,88,79,
426,382,27,15,5,154,41,89,80,
432,382,27,15,5,154,41,89,80,
438,382,27,15,5,152,48,89,81,
444,383,28,15,5,152,48,89,81,
450,384,29,15,5,152,48,89,81,
456,384,29,15,5,152,48,89,81,
462,385,30,15,5,154,48,89,79,
468,385,30,15,5,154,48,89,79,
474,385,30,15,5,154,48,89,79,
480,385,30,15,5,154,48,89,79,
486,384,30,16,5,154,48,89,79,
492,384,30,16,5,154,48,89,79,
498,384,30,16,5,154,48,89,79,
504,384,30,16,5,154,48,89,79,
510,384,30,16,5,155,49,89,78,
516,384,31,16,6,154,49,90,79,
522,384,31,16,6,153,49,90,80,
528,384,32,17,6,152,49,89,80,
534,384,32,17,6,150,49,89,82,
540,383,32,18,7,150,48,90,82,
546,383,32,18,7,151,49,90,81,
552,383,32,18,7,151,49,90,81,
558,382,32,19,7,150,49,89,81,
564,382,32,19,7,151,50,89,80,
570,382,32,19,7,151,50,89,80,
576,382,32,19,8,151,50,90,80,
582,382,32,19,8,151,50,90,80,
588,382,32,19,8,148,52,90,81,
594,382,32,19,8,148,52,90,81,
600,382,32,19,8,149,53,90,80,
606,382,32,19,8,149,53,90,80,
612,382,32,19,9,149,52,91,80,
618,383,33,19,9,149,52,91,80,
624,383,33,19,11,148,51,93,81,
630,384,34,19,11,147,51,93,82,
636,384,34,19,11,147,51,93,82,
642,384,34,19,11,148,50,93,81,
648,385,35,19,11,148,50,93,81,
654,386,36,19,12,147,49,94,82,
660,386,36,19,12,144,49,94,82,
666,387,37,19,13,143,48,95,83,
672,387,38,20,13,142,48,94,83,
678,387,38,20,13,142,48,94,83,
684,387,38,20,13,141,48,94,84,
690,387,38,20,13,141,48,94,84,
696,387,38,20,13,141,48,94,84,
702,388,39,20,13,141,48,94,84,
708,389,40,20,13,141,48,94,84,
714,391,42,20,14,141,48,95,84,
720,391,43,21,14,140,48,94,84,
726,390,43,22,15,139,47,95,84,
732,390,43,22,15,138,47,95,84,
738,391,44,22,15,139,48,95,83,
744,391,44,22,16,139,47,96,83,
750,391,44,22,16,139,47,96,83,
756,394,47,22,16,139,47,96,83,
762,394,48,23,16,137,47,95,84,
768,395,49,23,16,137,47,95,84,
774,395,49,23,16,137,47,95,84,
780,396,50,23,16,137,47,95,84,
786,396,50,23,16,136,47,95,85,
792,399,53,23,17,136,46,96,85,
798,399,54,24,17,134,46,95,86,
804,399,54,24,17,133,46,95,86,
810,397,54,26,17,131,46,93,86,
816,397,54,26,17,131,46,93,86,
822,397,54,26,17,131,46,93,86,
828,397,55,27,17,129,46,93,87,
834,397,55,27,17,129,46,93,87,
840,397,55,27,17,129,46,93,87,
846,398,56,27,17,129,46,93,87,
852,399,57,27,17,129,46,93,87,
858,399,57,27,17,129,46,93,87,
864,398,57,28,17,127,46,92,88,
870,397,57,29,17,126,46,91,88,
876,396,57,30,17,122,46,90,88,
882,396,57,30,17,127,46,90,88,
888,396,57,30,17,127,46,90,88,
894,398,59,30,17,127,46,90,88,
900,398,59,30,17,127,46,90,88,
906,398,59,30,17,127,46,90,88,
912,398,59,30,17,129,46,90,86,
918,398,59,30,17,129,46,90,86,
924,398,60,31,17,128,46,90,86,
930,398,60,31,17,128,46,90,86,
936,398,60,31,17,128,47,90,86,
942,398,60,31,17,128,47,90,86,
948,398,60,31,17,126,47,90,87,
954,399,61,31,17,130,48,90,87,
960,399,61,31,17,130,48,90,87,
966,399,61,31,19,129,47,92,88,
972,400,62,31,19,129,46,92,88,
978,400,62,31,19,130,46,92,87,
984,399,62,32,19,129,46,91,87,
990,398,62,33,19,127,46,90,88,
996,398,62,33,20,127,45,91,88,
1002,398,62,33,20,127,45,91,88,
1008,398,63,34,20,126,45,90,88,
1014,398,63,34,20,126,45,90,88,
1020,398,63,34,20,127,45,90,87,
1026,398,63,34,20,135,47,90,87,
