Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,26,92,76,
12,371,0,0,0,161,26,92,76,
18,370,0,1,0,160,26,92,76,
24,370,0,1,0,160,26,92,76,
30,370,0,1,0,160,26,92,76,
36,370,0,1,1,160,25,93,76,
42,370,0,1,1,160,25,93,76,
48,370,0,1,1,160,25,93,76,
54,370,0,1,1,161,26,93,75,
60,370,0,1,1,161,26,93,75,
66,370,0,1,1,161,26,93,75,
72,370,0,1,1,161,26,93,75,
78,370,0,1,1,164,28,93,75,
84,370,0,1,1,164,28,93,75,
90,369,0,2,2,163,27,94,75,
96,369,0,2,2,163,27,94,75,
102,369,0,2,2,163,27,94,75,
108,369,0,2,2,163,27,94,75,
114,370,1,2,2,163,27,94,75,
120,370,1,2,2,163,27,94,75,
126,371,2,2,2,163,27,94,75,
132,371,3,3,2,162,27,93,75,
138,372,4,3,2,162,27,93,75,
144,372,4,3,2,162,27,93,75,
150,372,4,3,2,164,27,93,75,
156,372,4,3,2,163,27,93,76,
162,373,5,3,2,163,27,93,76,
168,373,5,3,2,164,27,93,75,
174,374,6,3,2,164,27,93,75,
180,375,7,3,2,164,27,93,75,
186,375,7,3,2,164,27,93,75,
192,374,7,4,2,162,27,93,76,
198,374,7,4,2,162,27,93,76,
204,375,8,4,2,162,27,93,76,
210,378,11,4,2,162,27,93,76,
216,378,11,4,2,162,27,93,76,
222,380,13,4,2,163,28,93,76,
228,379,13,5,2,163,29,93,75,
234,378,13,6,2,163,30,93,74,
240,378,13,6,3,162,29,94,75,
246,379,14,6,3,164,31,94,73,
252,379,14,6,3,164,31,94,73,
258,380,15,6,3,164,31,94,73,
264,379,15,7,3,162,31,94,74,
270,379,15,7,3,162,31,94,74,
276,380,16,7,3,162,31,94,74,
282,381,17,7,3,162,31,94,74,
288,381,17,7,3,161,31,94,75,
294,382,18,7,3,162,36,94,75,
300,382,18,7,3,162,36,94,75,
306,382,19,8,3,161,36,93,75,
312,382,19,8,3,161,36,93,75,
318,381,19,9,3,159,36,93,76,
324,381,20,10,3,158,36,93,76,
330,381,21,11,3,157,36,93,76,
336,380,21,12,3,156,36,92,76,
342,380,21,12,3,156,36,92,76,
348,380,21,12,3,156,36,92,76,
354,380,21,12,3,156,36,92,76,
360,381,22,12,3,156,36,92,76,
366,382,23,12,3,159,40,92,76,
372,382,23,12,4,159,39,93,76,
378,383,24,12,5,158,38,94,77,
384,385,26,12,5,157,38,94,78,
390,385,26,12,5,157,38,94,78,
396,385,26,12,5,158,39,94,77,
402,385,26,12,5,158,39,94,77,
408,385,26,12,6,158,38,95,77,
414,385,26,12,6,159,39,95,76,
420,385,26,12,6,159,39,95,76,
426,385,26,12,7,159,38,96,76,
432,385,26,12,7,158,38,96,77,
438,385,26,12,7,157,45,96,77,
444,385,26,12,8,157,45,97,77,
450,386,27,12,8,157,44,97,77,
456,385,27,13,8,156,44,96,77,
462,385,27,13,9,156,44,97,77,
468,385,27,13,9,156,43,97,77,
474,388,30,13,9,156,43,97,77,
480,389,31,13,9,156,44,97,77,
486,389,31,13,9,156,44,97,77,
492,390,32,13,9,156,44,97,77,
498,391,33,13,9,156,44,97,77,
504,390,33,14,9,155,44,96,77,
510,389,33,15,9,154,44,96,77,
516,389,33,15,9,153,45,96,77,
522,387,33,17,9,151,45,95,77,
528,387,33,17,9,150,45,95,78,
534,387,33,17,9,150,45,95,78,
540,387,33,17,10,150,44,96,78,
546,388,34,17,10,150,44,96,78,
552,388,34,17,11,149,43,97,79,
558,387,34,18,11,148,43,96,79,
564,389,36,18,11,148,44,96,79,
570,389,36,18,12,148,43,97,79,
576,391,38,18,12,148,43,97,79,
582,391,38,18,12,148,43,97,79,
588,392,39,18,12,146,45,97,79,
594,391,39,19,12,145,45,96,79,
600,391,39,19,12,144,45,96,80,
606,391,39,19,12,144,45,96,80,
612,391,39,19,12,145,46,96,79,
618,391,39,19,12,145,46,96,79,
624,392,40,19,12,145,46,96,79,
630,392,40,19,12,145,46,96,79,
636,392,40,19,13,145,45,97,79,
642,393,41,19,13,145,45,97,79,
648,393,41,19,13,144,45,97,80,
654,393,41,19,13,144,45,97,80,
660,393,41,19,14,141,44,98,80,
666,394,42,19,14,141,44,98,80,
672,395,44,20,15,140,43,98,80,
678,396,45,20,15,140,43,98,80,
684,395,45,21,15,139,43,98,80,
690,398,48,21,16,138,42,99,81,
696,399,50,22,16,137,42,99,81,
702,399,50,22,16,137,42,99,81,
708,400,51,22,16,137,42,99,81,
714,400,51,22,16,137,42,99,81,
720,400,51,22,16,136,42,99,82,
726,400,51,22,16,135,42,99,83,
732,400,51,22,17,134,42,100,83,
738,400,51,22,17,134,42,100,83,
744,401,52,22,17,134,42,100,83,
750,399,52,24,17,132,42,98,83,
756,399,52,24,17,131,42,98,84,
762,399,52,24,17,131,42,98,84,
768,400,53,24,17,131,42,98,84,
774,400,53,24,17,131,42,98,84,
780,400,53,24,17,131,42,98,84,
786,399,54,26,17,130,43,98,83,
