Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,161,25,92,76,
30,371,0,0,0,161,25,92,76,
36,371,0,0,0,160,25,92,77,
42,371,0,0,0,161,26,92,76,
48,371,0,0,0,161,26,92,76,
54,371,0,0,0,161,26,92,76,
60,371,0,0,0,161,26,92,76,
66,372,1,0,1,161,25,93,76,
72,373,2,0,1,161,25,93,76,
78,375,4,0,1,164,27,93,76,
84,375,5,1,1,163,27,92,76,
90,375,5,1,1,163,27,92,76,
96,374,5,2,1,161,27,91,77,
102,374,5,2,1,162,28,91,76,
108,374,5,2,1,161,28,91,77,
114,373,5,3,1,159,28,90,78,
120,373,6,4,2,157,27,91,79,
126,375,8,4,2,157,27,91,79,
132,374,8,5,2,157,27,91,79,
138,374,8,5,2,158,28,91,78,
144,374,8,5,2,158,28,91,78,
150,374,8,5,2,160,28,91,78,
156,374,9,6,2,157,28,91,80,
162,374,9,6,2,157,28,91,80,
168,375,10,6,2,156,28,91,81,
174,378,13,6,2,155,28,91,82,
180,378,13,6,2,156,28,91,81,
186,378,13,6,2,156,28,91,81,
192,379,14,6,2,156,28,91,81,
198,378,14,7,2,155,28,91,81,
204,378,14,7,2,155,28,91,81,
210,377,14,8,3,154,27,91,81,
216,377,15,9,3,153,27,90,81,
222,376,15,10,3,153,28,90,81,
228,376,15,10,3,153,28,90,81,
234,377,16,10,3,153,28,90,81,
240,377,16,10,3,153,28,90,81,
246,377,16,10,3,153,28,90,81,
252,377,16,10,3,153,28,90,81,
258,378,17,10,3,153,28,90,81,
264,379,18,10,3,155,30,90,79,
270,379,18,10,3,155,30,90,79,
276,379,19,11,4,154,29,91,79,
282,379,19,11,4,153,29,91,80,
288,379,19,11,4,153,29,91,80,
294,380,20,11,4,154,34,91,80,
300,380,20,11,4,154,34,91,80,
306,381,21,11,4,154,34,91,80,
312,382,22,11,4,153,34,91,81,
318,382,22,11,4,153,34,91,81,
324,384,24,11,4,153,34,91,81,
330,384,25,12,4,152,34,91,81,
336,383,25,13,4,150,35,91,82,
342,383,25,13,4,150,35,91,82,
348,383,25,13,4,150,35,91,82,
354,382,25,14,4,149,35,91,82,
360,382,25,14,5,149,35,92,82,
366,382,25,14,5,152,39,92,82,
372,381,25,15,5,151,39,91,82,
378,382,26,15,5,151,39,91,82,
384,382,26,15,5,151,39,91,82,
390,381,26,16,5,151,40,91,81,
396,381,26,16,5,150,40,91,82,
402,381,26,16,5,150,40,91,82,
408,381,26,16,5,149,40,91,83,
414,381,26,16,5,149,40,91,83,
420,380,26,17,5,147,40,90,84,
426,380,26,17,5,147,40,90,84,
432,380,26,17,5,147,40,90,84,
438,380,26,17,6,146,46,91,84,
444,380,26,17,6,146,46,91,84,
450,381,27,17,6,146,46,91,84,
456,381,27,17,6,145,46,91,85,
462,380,27,18,6,146,47,91,84,
468,380,27,18,6,145,47,91,85,
474,379,27,19,7,144,46,91,85,
480,379,27,19,7,143,46,91,86,
486,379,27,19,7,143,46,91,86,
492,379,27,19,8,143,45,92,86,
498,380,28,19,8,143,45,92,86,
504,380,28,19,8,143,45,92,86,
510,380,28,19,8,142,45,92,87,
516,381,29,19,8,144,48,92,85,
522,381,29,19,8,144,48,92,85,
528,381,29,19,8,144,48,92,85,
534,382,30,19,8,144,48,92,85,
540,382,30,19,8,144,48,92,85,
546,382,30,19,9,144,47,93,85,
552,382,30,19,9,143,47,93,86,
558,383,31,19,9,143,47,93,86,
564,383,31,19,9,143,47,93,86,
570,384,32,19,9,143,47,93,86,
576,386,34,19,9,143,47,93,86,
582,385,34,20,9,142,47,93,86,
588,384,34,21,9,137,48,92,88,
594,384,34,21,9,137,48,92,88,
600,384,34,21,10,136,48,93,89,
606,384,34,21,10,136,47,93,89,
612,384,34,21,10,136,47,93,89,
618,384,35,22,10,134,47,92,90,
624,384,35,22,10,134,47,92,90,
630,385,36,22,10,134,47,92,90,
636,385,36,22,10,134,47,92,90,
642,385,37,23,10,134,47,92,89,
648,386,38,23,10,134,47,92,89,
654,386,38,23,10,132,47,92,91,
660,386,38,23,10,129,47,92,91,
666,387,39,23,10,129,47,92,91,
672,388,40,23,10,128,47,92,92,
678,387,40,24,10,127,47,92,92,
684,387,40,24,10,127,47,92,92,
690,388,41,24,10,127,47,92,92,
696,388,41,24,12,128,47,94,91,
702,387,41,25,12,127,46,93,91,
708,385,41,27,13,124,45,94,92,
714,385,41,27,13,124,45,94,92,
720,385,41,27,13,124,45,94,92,
726,386,42,27,13,124,45,94,92,
732,388,44,27,13,123,46,94,92,
738,389,45,27,14,123,46,95,92,
744,389,45,27,14,123,46,95,92,
750,389,45,27,14,124,46,95,91,
756,389,45,27,14,124,46,95,91,
762,389,45,27,14,124,46,95,91,
768,388,45,28,14,123,46,94,91,
774,388,45,28,14,122,46,94,92,
780,388,45,28,14,120,46,94,94,
786,387,45,29,14,119,46,93,94,
792,387,45,29,14,119,46,93,94,
798,387,45,29,15,118,46,94,95,
804,387,45,29,15,117,46,94,95,
810,387,45,29,16,117,45,95,95,
816,389,47,29,16,117,45,95,95,
822,389,47,29,16,116,45,95,96,
828,389,47,29,16,117,45,95,95,
834,390,48,29,16,116,45,95,96,
840,391,49,29,16,116,45,95,96,
846,392,50,29,17,116,45,96,96,
852,392,50,29,17,116,45,96,96,
858,392,50,29,17,116,45,96,96,
864,393,51,29,17,115,45,96,97,
870,394,52,29,18,114,45,97,98,
876,394,52,29,18,111,45,97,98,
882,394,52,29,18,117,45,97,98,
888,394,52,29,20,117,43,99,98,
894,393,52,30,20,116,43,99,98,
900,394,53,30,20,116,43,99,98,
906,394,53,30,20,116,43,99,98,
912,394,53,30,20,116,43,99,98,
918,394,53,30,20,116,43,99,98,
924,394,53,30,20,116,43,99,98,
930,394,53,30,20,116,43,99,98,
936,393,53,31,20,115,43,99,98,
942,393,53,31,20,115,43,99,98,
948,395,55,31,21,115,42,100,98,
954,395,55,31,21,119,43,100,98,
960,396,56,31,21,119,43,100,98,
966,397,57,31,21,119,43,100,98,
972,397,57,31,21,119,43,100,98,
978,397,57,31,21,118,43,100,99,
984,397,57,31,21,118,43,100,99,
990,397,57,31,21,118,43,100,99,
996,397,57,31,21,118,43,100,99,
1002,398,58,31,21,118,43,100,99,
1008,399,59,31,21,118,43,100,99,
1014,402,62,31,21,118,43,100,99,
1020,402,62,31,21,118,43,100,99,
1026,403,63,31,21,127,44,100,100,
