Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,161,26,92,75,
30,371,0,0,0,161,26,92,75,
36,371,0,0,0,161,26,92,75,
42,371,0,0,0,161,26,92,75,
48,371,0,0,1,162,26,93,74,
54,371,0,0,1,162,26,93,74,
60,371,0,0,1,162,26,93,74,
66,370,0,1,1,161,26,92,74,
72,370,0,1,1,160,26,92,75,
78,371,1,1,1,162,28,92,76,
84,371,1,1,1,162,28,92,76,
90,370,1,2,1,161,28,91,76,
96,370,1,2,1,160,28,91,77,
102,370,1,2,1,160,28,91,77,
108,369,1,3,1,159,28,90,77,
114,369,1,3,1,159,28,90,77,
120,369,1,3,1,159,28,90,77,
126,368,1,4,1,158,28,89,77,
132,368,1,4,1,158,28,89,77,
138,367,1,5,1,156,28,88,78,
144,366,1,6,1,155,28,88,78,
150,368,3,6,1,158,29,88,77,
156,369,4,6,1,158,29,88,77,
162,370,5,6,2,158,28,89,77,
168,371,6,6,3,159,28,90,76,
174,371,6,6,3,159,28,90,76,
180,372,7,6,4,159,27,91,76,
186,372,7,6,4,159,27,91,76,
192,372,8,7,4,156,27,91,78,
198,374,10,7,4,156,27,91,78,
204,373,10,8,4,155,27,91,78,
210,372,10,9,4,154,27,91,78,
216,373,11,9,4,154,27,91,78,
222,373,11,9,4,155,28,91,78,
228,374,12,9,4,155,28,91,78,
234,376,14,9,4,155,28,91,78,
240,377,15,9,4,154,28,91,79,
246,377,15,9,4,154,28,91,79,
252,378,16,9,4,154,28,91,79,
258,379,18,10,4,154,28,90,78,
264,378,18,11,4,152,28,89,79,
270,379,19,11,4,153,28,89,78,
276,379,19,11,4,153,28,89,78,
282,380,20,11,4,153,28,89,78,
288,381,21,11,4,152,28,89,79,
294,382,22,11,4,153,33,89,79,
300,382,22,11,4,153,33,89,79,
306,383,23,11,6,153,32,91,79,
312,383,23,11,6,153,31,91,79,
318,384,24,11,6,153,31,91,79,
324,384,24,11,6,153,31,91,79,
330,384,24,11,7,153,30,92,79,
336,384,24,11,7,152,30,92,80,
342,385,25,11,7,151,30,92,81,
348,385,25,11,7,151,30,92,81,
354,386,26,11,7,152,31,92,80,
360,386,27,12,7,150,31,92,81,
366,386,27,12,7,153,35,92,81,
372,386,27,12,7,153,35,92,81,
378,387,28,12,7,153,35,92,81,
384,387,28,12,7,153,35,92,81,
390,387,28,12,7,153,35,92,81,
396,388,29,12,7,153,35,92,81,
402,388,29,12,7,152,35,92,82,
408,389,30,12,7,151,35,92,83,
414,389,30,12,7,148,35,92,86,
420,389,30,12,7,148,35,92,86,
426,389,30,12,7,149,36,92,85,
432,390,31,12,7,149,36,92,85,
438,390,32,13,7,147,42,92,85,
444,390,32,13,7,147,42,92,85,
450,390,32,13,7,147,42,92,85,
456,390,32,13,7,146,42,92,86,
462,391,33,13,8,146,41,93,86,
468,391,33,13,8,147,42,93,85,
474,392,34,13,8,147,42,93,85,
480,393,35,13,8,147,42,93,85,
486,393,35,13,8,147,42,93,85,
492,393,35,13,8,147,42,93,85,
498,395,37,13,8,147,42,93,85,
504,395,37,13,8,147,42,93,85,
510,395,37,13,8,148,42,93,84,
516,395,37,13,8,147,42,93,84,
522,395,37,13,8,147,42,93,84,
528,395,37,13,8,147,42,93,84,
534,395,37,13,8,147,42,93,84,
540,393,37,15,9,146,41,93,84,
546,394,38,15,10,145,40,94,85,
552,393,38,16,10,144,40,94,85,
558,393,38,16,10,144,40,94,85,
564,394,39,16,10,144,40,94,85,
570,394,39,16,11,144,39,95,85,
576,394,40,17,11,143,39,94,85,
582,394,40,17,11,143,39,94,85,
588,394,40,17,11,141,40,94,85,
594,394,40,17,11,141,40,94,85,
600,394,40,17,11,141,40,94,85,
606,395,41,17,11,141,40,94,85,
612,395,41,17,12,141,39,95,85,
618,395,41,17,12,141,39,95,85,
624,394,41,18,12,141,39,95,85,
630,394,42,19,13,140,38,96,85,
636,394,42,19,13,140,38,96,85,
642,394,42,19,13,140,38,96,85,
648,394,42,19,13,140,38,96,85,
654,394,42,19,13,140,38,96,85,
660,392,42,21,13,137,38,95,85,
666,391,42,22,14,136,37,96,85,
672,392,43,22,15,136,36,97,85,
678,394,45,22,16,136,35,98,85,
684,395,46,22,16,136,35,98,85,
690,395,46,22,16,136,35,98,85,
696,396,47,22,17,136,34,99,85,
702,396,47,22,18,136,33,100,85,
708,398,49,22,18,136,34,100,85,
714,398,49,22,18,136,34,100,85,
720,398,50,23,18,135,34,99,85,
726,398,50,23,18,135,34,99,85,
732,398,50,23,18,134,35,99,85,
738,399,51,23,18,135,36,99,84,
744,399,51,23,18,134,36,99,85,
750,400,52,23,19,134,35,100,85,
756,400,52,23,19,134,35,100,85,
762,402,54,23,20,134,34,101,85,
768,403,55,23,20,134,34,101,85,
774,403,55,23,20,134,34,101,85,
780,402,55,24,20,133,34,100,85,
786,402,55,24,20,135,35,100,83,
792,402,55,24,20,135,35,100,83,
798,402,55,24,20,135,35,100,83,
804,402,55,24,20,134,35,100,83,
810,401,55,25,21,133,34,101,83,
816,401,55,25,21,134,34,101,82,
822,401,55,25,21,134,34,101,82,
828,401,56,26,21,133,34,101,82,
834,403,58,26,21,133,34,101,82,
840,403,58,26,22,133,33,102,82,
846,403,58,26,23,133,32,103,82,
852,404,59,26,23,133,32,103,82,
858,404,59,26,23,134,33,103,81,
864,405,60,26,23,134,33,103,81,
870,406,61,26,23,134,33,103,81,
876,406,61,26,23,130,33,103,82,
882,407,62,26,24,135,32,104,83,
888,407,62,26,24,135,32,104,83,
894,407,62,26,24,134,32,104,84,
900,407,62,26,24,135,33,104,83,
906,406,62,27,24,135,34,103,82,
912,406,62,27,24,133,34,103,84,
918,406,62,27,24,133,34,103,84,
924,407,63,27,24,132,34,103,85,
930,407,64,28,25,132,34,103,84,
936,409,66,28,26,132,33,104,84,
942,410,67,28,26,132,33,104,84,
948,412,69,28,26,132,33,104,84,
954,411,69,29,26,134,34,104,85,
960,412,70,29,26,134,34,104,85,
966,412,70,29,26,134,34,104,85,
972,412,70,29,26,133,34,104,86,
978,413,71,29,26,133,34,104,86,
984,413,71,29,26,133,34,104,86,
990,413,72,30,26,132,34,104,86,
996,414,73,30,26,131,34,104,87,
1002,415,74,30,26,131,34,104,87,
1008,415,74,30,26,130,34,104,88,
1014,414,74,31,26,129,34,103,88,
1020,414,74,31,26,130,35,103,87,
1026,414,74,31,27,139,36,104,87,
