Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,0,160,25,91,76,
12,370,0,1,0,160,25,91,76,
18,370,0,1,0,160,25,91,76,
24,370,0,1,0,160,25,91,76,
30,369,0,2,0,159,25,91,76,
36,369,0,2,0,160,25,91,75,
42,370,1,2,0,161,26,91,74,
48,370,1,2,0,160,26,91,75,
54,370,1,2,0,158,26,91,77,
60,370,1,2,0,158,26,91,77,
66,370,1,2,0,158,26,91,77,
72,369,1,3,0,157,26,90,77,
78,369,1,3,1,159,27,91,78,
84,369,1,3,1,159,27,91,78,
90,369,1,3,1,159,27,91,78,
96,368,1,4,1,158,27,90,78,
102,369,2,4,1,159,28,90,77,
108,369,2,4,1,159,28,90,77,
114,369,2,4,1,159,28,90,77,
120,369,2,4,1,159,28,90,77,
126,370,3,4,1,159,28,90,77,
132,369,3,5,1,158,28,89,77,
138,370,5,6,1,157,28,89,77,
144,370,5,6,1,157,28,89,77,
150,368,5,7,1,156,28,89,79,
156,368,5,7,1,156,28,89,79,
162,367,5,8,1,155,28,88,79,
168,368,6,8,2,154,27,89,80,
174,368,6,8,2,153,27,89,81,
180,368,6,8,3,153,26,90,81,
186,369,7,8,3,153,26,90,81,
192,369,7,8,3,153,26,90,81,
198,372,10,8,3,153,26,90,81,
204,372,10,8,4,153,25,91,81,
210,372,10,8,4,154,26,91,80,
216,371,10,9,4,153,26,90,80,
222,372,11,9,4,154,26,90,80,
228,373,12,9,4,154,26,90,80,
234,373,12,9,4,155,27,90,79,
240,374,13,9,4,156,28,90,78,
246,374,13,9,4,155,28,90,79,
252,373,13,10,5,155,28,91,79,
258,374,14,10,5,154,28,91,80,
264,375,15,10,5,154,28,91,80,
270,375,15,10,5,154,28,91,80,
276,375,15,10,5,154,28,91,80,
282,375,15,10,5,153,28,91,81,
288,375,15,10,5,153,28,91,81,
294,375,15,10,5,154,32,91,81,
300,376,16,10,5,154,32,91,81,
306,375,16,11,5,153,32,91,81,
312,376,17,11,5,153,32,91,81,
318,375,17,12,5,152,32,91,81,
324,376,19,13,5,151,32,90,81,
330,376,19,13,5,150,32,90,82,
336,376,19,13,5,150,32,90,82,
342,378,21,13,5,149,32,90,83,
348,378,21,13,5,148,32,90,84,
354,378,21,13,5,148,32,90,84,
360,378,21,13,5,148,32,90,84,
366,378,21,13,5,151,36,90,84,
372,378,21,13,5,151,37,90,84,
378,378,21,13,6,151,36,91,84,
384,378,21,13,6,151,36,91,84,
390,378,21,13,6,151,36,91,84,
396,378,21,13,6,151,36,91,84,
402,377,21,13,6,150,36,91,85,
408,378,22,13,7,149,35,92,86,
414,379,23,13,7,148,35,92,87,
420,379,23,13,7,148,35,92,87,
426,380,24,13,7,148,35,92,87,
432,380,26,15,7,146,35,92,87,
438,380,26,15,7,145,42,92,87,
444,379,26,16,7,144,42,91,87,
450,379,26,16,7,144,42,91,87,
456,378,26,17,7,142,42,91,88,
462,378,26,17,7,142,42,91,88,
468,378,26,17,7,142,42,91,88,
474,377,26,18,7,141,42,91,88,
480,378,27,18,9,142,42,93,87,
486,378,27,18,9,142,41,93,87,
492,379,29,19,9,141,41,92,87,
498,379,29,19,10,141,40,93,87,
504,380,31,20,10,140,40,92,87,
510,380,31,20,10,140,40,92,87,
516,381,32,20,10,139,41,92,87,
522,381,32,20,10,139,41,92,87,
528,381,33,21,10,138,41,92,87,
534,382,34,21,11,138,41,93,87,
540,382,34,21,11,138,40,93,87,
546,383,35,21,11,137,40,93,88,
552,382,35,22,11,136,40,92,88,
558,382,35,22,11,136,40,92,88,
564,382,35,22,11,136,40,92,88,
570,383,36,22,11,136,40,92,88,
576,384,37,22,11,136,40,92,88,
582,384,37,22,11,136,40,92,88,
588,385,38,22,12,135,40,93,88,
594,384,38,23,12,134,40,92,88,
600,384,38,23,12,133,40,92,89,
606,385,39,23,12,133,40,92,89,
612,385,39,23,12,132,40,92,90,
618,385,39,23,12,132,40,92,90,
624,387,41,23,13,132,39,93,90,
630,388,43,24,13,132,39,93,90,
636,388,43,24,13,132,39,93,90,
642,388,44,25,13,131,39,92,90,
648,388,45,26,13,129,39,92,91,
654,388,45,26,13,128,39,92,92,
660,388,45,26,13,126,39,92,92,
666,387,45,27,13,125,39,91,92,
672,385,45,29,13,123,39,90,92,
678,385,45,29,13,123,39,90,92,
684,384,45,30,14,122,38,90,92,
690,384,45,30,14,122,38,90,92,
696,385,46,30,14,122,38,90,92,
702,384,46,31,14,121,38,90,92,
