Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,160,25,92,77,
12,371,0,0,0,160,25,92,77,
18,371,0,0,0,160,25,92,77,
24,371,0,0,0,160,25,92,77,
30,371,0,0,0,160,25,92,77,
36,371,0,0,0,160,25,92,77,
42,370,0,1,0,159,25,91,77,
48,370,0,1,0,158,25,91,78,
54,371,1,1,0,157,25,91,79,
60,371,1,1,0,157,25,91,79,
66,371,1,1,0,158,26,91,78,
72,371,1,1,1,157,25,92,79,
78,371,1,1,1,160,27,92,79,
84,370,1,2,1,159,27,91,79,
90,370,2,3,1,158,27,90,79,
96,369,2,4,1,157,27,90,79,
102,369,2,4,1,157,27,90,79,
108,369,2,4,1,157,27,90,79,
114,369,2,4,1,157,27,90,79,
120,371,4,4,1,157,27,90,79,
126,371,4,4,1,158,28,90,78,
132,370,4,5,1,157,28,90,78,
138,370,4,5,1,157,28,90,78,
144,371,5,5,2,157,27,91,78,
150,371,5,5,2,159,27,91,78,
156,371,5,5,2,160,28,91,77,
162,370,5,6,2,159,29,91,77,
168,371,6,6,2,159,29,91,77,
174,370,6,7,2,159,29,91,77,
180,372,8,7,2,159,29,91,77,
186,373,9,7,2,158,29,91,78,
192,374,10,7,2,158,29,91,78,
198,376,12,7,2,158,29,91,78,
204,378,14,7,2,159,30,91,77,
210,381,17,7,2,159,30,91,77,
216,382,18,7,2,159,30,91,76,
222,383,19,7,2,161,31,91,75,
228,385,21,7,2,160,31,91,76,
234,385,21,7,2,160,31,91,76,
240,387,23,7,2,160,31,91,76,
246,388,24,7,2,160,31,91,76,
252,389,25,7,2,160,31,91,76,
258,389,26,8,2,158,31,91,77,
264,389,26,8,2,158,31,91,77,
270,390,27,8,2,158,31,91,77,
276,392,29,8,2,158,31,91,77,
282,393,31,9,3,157,30,91,77,
288,393,31,9,3,156,30,91,78,
294,391,31,11,3,155,34,90,78,
300,391,31,11,3,155,35,90,78,
306,392,32,11,3,155,35,90,78,
312,393,33,11,3,155,35,90,78,
318,393,33,11,4,155,34,91,78,
324,392,33,12,5,154,34,92,78,
330,392,34,13,5,152,34,91,79,
336,392,34,13,5,151,34,91,80,
342,392,35,14,5,150,34,91,80,
348,391,35,15,5,149,34,91,80,
354,389,35,17,5,147,34,90,80,
360,390,36,17,5,147,34,90,80,
366,391,37,17,5,150,37,90,80,
372,391,37,17,5,150,37,90,80,
378,391,37,17,5,150,37,90,80,
384,391,37,17,5,150,37,90,80,
390,391,37,17,5,150,37,90,80,
396,392,38,17,5,150,37,90,80,
402,392,38,17,5,150,37,90,80,
408,392,38,17,5,150,37,90,80,
414,392,38,17,5,150,38,90,80,
420,391,38,18,5,149,38,89,80,
426,391,38,18,6,148,38,90,81,
432,391,38,18,6,148,37,90,81,
438,392,39,18,6,147,45,90,81,
444,391,39,19,7,146,44,91,81,
450,391,39,19,7,145,44,91,82,
456,392,40,19,8,145,44,92,82,
462,392,40,19,8,144,43,92,83,
468,392,40,19,8,144,43,92,83,
474,392,40,19,8,144,43,92,83,
480,392,40,19,8,143,43,92,84,
486,393,41,19,8,143,43,92,84,
492,392,41,20,8,142,43,92,84,
498,392,41,20,8,141,43,92,85,
504,392,41,20,8,141,43,92,85,
510,392,41,20,8,141,43,92,85,
516,393,42,20,8,140,44,92,85,
522,393,42,20,9,140,43,93,85,
528,393,42,20,9,140,43,93,85,
534,394,43,20,9,140,43,93,85,
540,395,44,20,9,140,43,93,85,
546,395,44,20,9,140,43,93,85,
552,394,44,21,10,140,43,93,84,
558,395,45,21,10,139,43,93,85,
564,396,46,21,10,139,43,93,85,
570,396,46,21,10,139,43,93,85,
576,397,47,21,10,139,43,93,85,
582,399,49,21,10,139,43,93,85,
588,399,49,21,10,137,44,93,85,
594,399,49,21,10,137,44,93,85,
600,399,49,21,10,138,44,93,84,
606,399,49,21,10,138,44,93,84,
612,399,49,21,10,138,44,93,84,
618,399,49,21,11,138,44,94,84,
624,399,49,21,11,139,43,94,83,
630,400,50,21,13,139,41,96,83,
636,401,51,21,14,140,42,97,81,
642,401,51,21,14,140,42,97,81,
648,400,51,22,14,139,42,97,81,
654,400,51,22,14,140,42,97,80,
660,400,51,22,14,137,42,97,80,
666,400,52,23,14,135,42,97,81,
672,401,53,23,14,135,42,97,81,
678,401,53,23,14,135,42,97,81,
684,401,53,23,14,134,42,97,82,
690,400,53,24,15,133,41,98,82,
696,401,54,24,15,133,41,98,82,
702,401,54,24,15,133,41,98,82,
708,401,54,24,15,133,41,98,82,
714,402,55,24,15,133,41,98,82,
720,402,55,24,15,132,41,98,83,
726,402,55,24,16,131,40,99,84,
732,402,55,24,16,130,41,99,84,
738,403,57,25,16,129,41,98,84,
744,403,57,25,16,129,41,98,84,
750,402,57,26,17,128,41,98,84,
756,402,57,26,17,128,41,98,84,
762,404,59,26,17,128,41,98,84,
768,404,60,27,17,127,41,98,84,
774,404,60,27,17,127,41,98,84,
780,404,60,27,17,127,41,98,84,
786,406,62,27,17,127,41,98,84,
792,406,62,27,18,128,41,99,83,
798,407,63,27,18,127,41,99,84,
804,407,63,27,18,126,41,99,84,
810,406,63,28,19,125,41,100,84,
816,407,64,28,19,125,40,100,84,
822,406,64,29,19,124,40,100,84,
828,407,65,29,19,125,41,100,83,
834,408,66,29,19,125,41,100,83,
840,409,68,30,19,123,41,100,84,
846,409,68,30,19,123,41,100,84,
852,408,68,31,19,122,41,99,84,
858,408,69,32,19,121,41,98,84,
864,408,69,32,19,121,41,98,84,
870,408,70,33,19,120,41,98,84,
876,408,70,33,19,118,41,98,84,
882,408,70,33,19,124,41,98,84,
888,407,70,34,19,122,41,97,85,
894,407,70,34,19,121,41,97,86,
900,407,70,34,20,121,41,98,86,
906,406,70,35,20,120,41,97,86,
912,408,72,35,21,120,40,98,86,
918,409,73,35,21,119,40,98,87,
924,409,73,35,21,119,40,98,87,
930,409,73,35,21,119,40,98,87,
936,409,73,35,22,118,39,99,88,
942,410,74,35,22,118,39,99,88,
948,410,74,35,22,118,39,99,88,
954,411,75,35,23,123,39,100,88,
960,412,76,35,23,123,39,100,88,
966,413,77,35,23,123,39,100,88,
972,413,77,35,23,123,39,100,88,
978,413,77,35,23,123,39,100,88,
984,413,77,35,23,123,39,100,88,
990,413,77,35,24,123,38,101,88,
996,415,79,35,24,122,38,101,89,
1002,416,80,35,24,122,38,101,89,
1008,415,80,36,24,121,38,100,89,
1014,415,80,36,24,120,38,100,90,
1020,416,81,36,24,121,39,100,89,
1026,417,82,36,24,129,41,100,90,
1032,418,83,36,24,129,41,100,90,
1038,418,83,36,24,129,41,100,90,
1044,417,83,37,24,128,41,100,90,
1050,417,83,37,24,128,41,100,90,
1056,417,83,37,24,128,41,100,90,
1062,416,83,38,25,127,40,101,90,
1068,415,83,39,25,126,40,100,90,
1074,416,84,39,25,127,40,100,90,
1080,416,84,39,25,127,40,100,90,
1086,416,84,39,25,127,40,100,90,
1092,416,84,39,25,127,40,100,90,
1098,416,84,39,26,124,40,101,90,
1104,418,86,39,26,124,40,101,90,
1110,419,87,39,26,124,40,101,90,
1116,419,88,40,26,123,40,100,90,
1122,420,89,40,26,123,40,100,90,
1128,420,89,40,26,123,40,100,90,
1134,420,89,40,26,123,40,100,90,
1140,419,89,41,26,122,40,100,90,
1146,419,89,41,26,122,40,100,90,
1152,418,89,42,26,122,40,99,90,
1158,418,89,42,26,122,40,99,90,
1164,419,90,42,26,122,40,99,90,
1170,420,91,42,26,118,40,99,90,
1176,420,91,42,26,119,41,99,89,
1182,421,92,42,26,119,41,99,89,
1188,421,93,43,26,118,41,98,90,
1194,420,93,44,26,117,41,97,90,
1200,420,93,44,26,118,42,97,89,
1206,420,93,44,26,118,42,97,89,
1212,420,93,44,26,119,42,97,89,
1218,420,93,44,26,120,42,97,89,
1224,420,93,44,26,120,42,97,89,
1230,420,93,44,26,120,42,97,89,
1236,421,94,44,26,120,42,97,89,
1242,421,94,44,26,119,43,97,88,
1248,421,94,44,26,119,43,97,88,
1254,421,95,45,26,118,43,97,88,
1260,421,95,45,26,118,43,97,88,
1266,421,95,45,26,118,43,97,89,
1272,421,95,45,26,119,43,97,89,
1278,420,95,46,26,119,43,97,89,
1284,419,95,46,27,119,42,98,90,
1290,419,95,46,28,121,41,99,89,
1296,419,95,46,29,123,40,100,89,
1302,419,95,46,29,126,40,100,89,
1308,420,96,46,30,128,39,101,89,
1314,421,97,46,30,127,44,101,89,
1320,421,97,46,30,128,44,101,89,
1326,420,97,47,31,129,43,101,89,
1332,419,97,48,31,128,43,100,89,
1338,421,99,48,32,131,43,101,89,
1344,421,99,48,32,132,43,101,88,
1350,422,100,48,33,133,42,102,88,
1356,422,101,49,33,133,42,101,88,
1362,424,103,49,33,134,42,101,88,
1368,425,104,49,33,134,42,101,88,
1374,426,105,49,33,136,42,101,88,
1380,427,106,49,33,138,42,101,88,
1386,427,106,49,33,138,42,101,88,
1392,427,106,49,33,136,45,101,88,
1398,426,106,50,33,135,45,100,88,
1404,426,107,51,33,136,45,99,87,
1410,426,107,51,33,137,45,99,87,
1416,426,107,51,33,137,45,99,87,
1422,426,107,51,33,138,45,99,87,
1428,426,107,51,33,138,45,99,87,
1434,426,107,51,33,139,45,99,87,
1440,426,107,51,33,139,45,99,87,
1446,427,108,51,33,139,45,99,87,
1452,427,108,51,33,140,45,99,87,
1458,427,108,51,33,140,45,99,87,
