Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
18,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
42,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
48,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
54,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,27,22,10,3,
60,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,27,22,10,3,
66,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,27,22,10,3,
72,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,27,22,10,3,
78,33,46,47,43,44,29,36,24,4,0,27,44,20,18,28,25,27,22,10,3,
84,33,46,47,43,44,29,36,24,4,0,27,44,20,18,28,25,27,22,10,3,
90,33,46,47,43,44,29,36,24,4,0,28,44,20,18,28,25,27,22,10,3,
96,33,46,47,43,44,29,36,24,4,0,28,44,20,18,28,25,27,22,10,3,
102,33,46,47,43,44,29,36,24,4,0,28,44,20,18,28,25,27,22,10,3,
108,33,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
114,33,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
120,33,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
126,33,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
132,33,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
138,35,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
144,35,46,47,43,44,29,36,24,4,0,29,44,20,18,28,25,27,22,10,3,
150,34,45,46,41,46,32,34,23,6,0,27,44,20,19,25,25,29,23,11,3,
156,34,45,46,41,46,32,34,23,6,0,27,44,20,19,25,25,29,23,11,3,
162,34,45,46,41,46,32,34,23,6,0,27,44,20,19,25,25,29,23,11,3,
168,34,45,46,41,46,32,34,23,6,0,27,44,20,19,25,25,29,23,11,3,
174,34,45,46,41,46,32,34,23,6,0,28,44,20,19,25,25,29,23,11,3,
180,34,45,46,41,46,32,34,23,6,0,28,44,20,19,25,25,29,23,11,3,
186,34,45,46,41,46,32,34,23,6,0,29,44,20,19,25,25,29,23,11,3,
192,34,45,46,41,46,32,34,23,6,0,29,44,20,19,25,25,29,23,11,3,
198,34,45,46,41,46,32,34,23,6,0,29,44,20,19,25,25,29,23,11,3,
204,34,45,46,41,46,32,34,23,6,0,29,44,20,19,25,25,29,23,11,3,
210,35,45,46,41,46,32,34,23,6,0,29,44,20,19,25,25,29,23,11,3,
216,36,45,46,41,46,32,34,23,6,0,30,44,20,19,25,25,29,23,11,3,
222,34,42,48,38,51,30,35,23,8,0,32,38,23,20,27,24,28,25,11,3,
228,35,42,48,38,51,30,35,23,8,0,32,38,23,20,27,24,28,25,11,3,
234,34,42,48,38,51,30,35,23,8,0,32,38,23,20,27,24,28,25,11,3,
240,35,42,48,38,51,30,35,23,8,0,32,38,23,20,27,24,28,25,11,3,
246,35,42,48,38,51,30,35,23,8,0,34,38,23,20,27,24,28,25,11,3,
252,35,42,48,38,51,30,35,23,8,0,34,38,23,20,27,24,28,25,11,3,
258,36,42,48,38,51,30,35,22,8,0,34,38,23,20,27,24,28,25,11,3,
264,36,42,48,38,51,30,35,22,8,0,34,38,23,20,27,24,28,25,11,3,
270,36,42,48,38,51,30,35,22,8,0,35,38,23,20,27,24,28,25,11,3,
276,36,42,48,38,51,30,35,22,8,0,35,38,23,20,27,24,28,25,11,3,
282,36,42,48,38,51,30,35,22,8,0,35,38,23,20,27,24,28,25,11,3,
288,37,41,48,38,51,30,35,22,8,0,35,38,23,20,27,24,28,25,11,3,
294,37,37,45,40,55,30,34,23,9,0,33,38,25,19,24,28,27,23,13,3,
300,37,37,45,40,55,30,34,23,9,0,33,38,25,19,24,28,27,23,13,3,
306,37,37,45,40,55,30,34,23,9,0,33,38,25,19,24,28,27,23,13,3,
312,37,37,45,40,55,30,34,23,9,0,34,38,25,19,24,28,27,23,13,3,
318,37,37,45,40,55,30,34,23,9,0,34,38,25,19,24,28,27,23,13,3,
324,38,37,45,40,55,30,34,23,9,0,34,38,25,19,24,28,27,23,13,3,
330,38,37,45,40,55,30,34,23,9,0,36,38,25,19,24,28,27,23,13,3,
336,38,37,45,40,55,30,34,23,9,0,36,38,25,19,24,28,27,23,12,3,
342,38,37,45,40,55,30,34,22,9,0,36,38,25,19,24,28,27,23,12,3,
348,39,37,45,40,55,30,33,22,9,0,36,38,25,19,24,28,27,23,12,3,
354,39,37,45,40,55,30,33,22,9,0,36,38,25,19,24,28,26,23,12,3,
360,40,37,45,40,55,30,33,22,9,0,36,38,25,19,24,28,25,23,12,3,
366,39,31,46,46,50,35,27,27,9,1,36,36,28,18,23,28,26,22,13,3,
372,39,31,46,46,50,35,27,27,9,1,36,36,28,18,23,28,26,22,13,3,
378,39,31,46,46,50,35,27,27,9,1,37,36,28,18,23,28,26,21,13,3,
384,39,31,46,46,50,35,27,27,9,1,37,36,28,18,23,28,26,21,13,3,
390,39,31,46,46,50,35,27,27,9,1,38,36,28,18,23,28,26,21,13,3,
396,39,31,46,46,50,35,27,27,9,1,38,36,28,18,23,28,26,21,13,3,
402,39,31,46,46,50,35,27,27,9,1,38,36,28,18,23,28,26,21,13,3,
408,39,31,46,46,50,35,27,27,9,1,39,36,28,18,23,28,26,21,13,3,
414,39,31,46,46,50,35,27,27,9,1,39,36,28,18,23,28,26,21,13,3,
420,39,31,46,46,50,35,27,27,9,1,40,36,28,18,23,28,26,21,13,3,
426,40,31,46,46,50,35,27,27,9,1,40,36,28,18,23,28,26,21,13,3,
432,42,31,46,46,50,35,26,27,9,1,40,36,28,18,23,28,26,21,13,3,
438,42,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,22,13,3,
444,42,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,22,13,3,
450,42,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,22,13,3,
456,43,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,22,13,3,
462,43,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,22,13,3,
468,43,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,22,13,3,
474,43,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,21,13,3,
480,43,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,21,13,3,
486,43,30,41,46,51,39,23,31,9,1,39,34,31,16,22,29,27,21,13,3,
492,44,30,41,46,51,39,23,31,9,1,40,34,31,16,22,29,27,21,13,3,
498,45,30,41,46,51,39,23,31,9,1,40,34,31,16,22,29,27,21,13,3,
504,45,30,41,46,51,39,23,31,9,1,40,34,31,16,22,29,27,21,13,3,
510,45,30,41,46,51,39,23,31,9,1,40,34,31,16,22,29,27,21,13,3,
516,40,33,38,49,50,38,23,34,9,2,39,35,28,16,23,30,25,22,14,4,
522,40,33,38,49,50,38,23,34,9,2,39,35,28,16,23,30,25,22,14,4,
528,41,33,38,49,50,38,23,34,9,2,39,35,28,16,23,30,25,22,14,4,
534,41,33,38,49,50,38,23,34,9,2,39,35,28,16,23,30,25,22,14,4,
540,42,33,38,49,50,38,23,34,9,2,39,35,28,16,23,30,25,22,14,4,
546,42,33,38,49,50,38,23,34,9,2,39,35,28,16,23,30,25,22,14,4,
552,42,33,38,49,50,38,22,34,9,2,39,35,28,16,23,30,25,22,14,4,
558,42,33,38,49,50,38,22,34,9,2,39,35,28,16,23,30,25,22,14,4,
564,42,33,38,49,50,38,22,34,9,2,40,35,28,16,23,30,25,22,14,4,
