Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
18,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
36,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
42,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
48,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
54,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,28,22,10,3,
60,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,28,22,10,3,
66,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,28,22,10,3,
72,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,28,22,10,3,
78,33,46,47,43,44,29,37,24,4,0,28,44,20,18,28,25,28,21,10,3,
84,33,46,47,43,44,29,37,24,4,0,28,44,20,18,28,25,28,21,10,3,
90,33,46,47,43,44,29,37,24,4,0,28,44,20,18,28,25,28,21,10,3,
96,33,46,47,43,44,29,37,24,4,0,29,44,20,18,28,25,27,21,10,3,
102,33,46,47,43,44,29,37,24,4,0,29,44,20,18,28,25,27,21,10,3,
108,33,46,47,43,44,29,37,24,4,0,29,44,20,18,28,25,27,21,10,3,
114,33,46,47,43,44,29,37,24,4,0,29,44,20,18,28,25,27,21,10,3,
120,34,46,47,43,44,29,37,24,3,0,29,44,20,18,28,25,27,21,10,3,
126,34,46,47,43,44,29,37,24,3,0,29,44,20,18,28,25,27,21,10,3,
132,34,46,47,43,44,29,37,24,3,0,29,44,20,18,28,25,27,21,10,3,
138,34,46,47,43,44,29,37,24,3,0,29,44,20,18,28,25,27,21,10,3,
144,34,46,47,43,44,29,37,24,3,0,29,44,20,18,28,25,27,21,10,3,
150,33,45,46,41,46,32,35,24,5,0,28,44,20,19,25,25,29,22,11,3,
156,33,45,46,41,46,32,35,24,5,0,28,44,20,19,25,25,29,22,11,3,
162,33,45,46,41,46,32,35,24,5,0,28,44,20,19,25,25,29,22,11,3,
168,33,45,46,41,46,32,35,24,5,0,28,44,20,19,25,25,28,22,11,3,
174,33,45,46,41,46,32,35,24,5,0,28,44,20,19,25,25,28,22,11,3,
180,33,45,46,41,46,32,35,24,5,0,28,44,20,19,25,25,28,22,11,3,
186,33,45,46,41,46,32,35,23,5,0,29,44,20,19,25,25,28,22,11,3,
192,34,45,46,41,46,32,35,23,5,0,29,44,20,19,25,25,28,22,11,3,
198,34,45,46,41,46,32,35,23,5,0,29,44,20,19,25,25,28,22,11,3,
204,34,45,46,41,46,32,35,23,5,0,29,44,20,19,25,25,28,22,11,3,
210,34,45,46,41,46,32,35,23,5,0,29,44,20,19,25,25,28,22,11,3,
216,35,45,46,41,46,32,35,23,5,0,29,44,20,19,25,25,28,22,11,3,
222,34,42,48,38,51,30,36,23,7,0,29,38,23,20,27,24,28,23,11,3,
228,35,42,48,38,51,30,36,22,7,0,29,38,23,20,27,24,28,23,11,3,
234,35,42,48,38,51,30,36,22,7,0,29,38,23,20,27,24,28,23,11,3,
240,35,42,48,38,51,30,36,22,7,0,30,38,23,20,27,24,28,23,11,3,
246,35,42,48,38,51,30,36,22,7,0,31,38,23,20,27,24,28,23,11,3,
252,35,42,48,38,51,30,35,22,7,0,31,38,23,20,27,24,28,23,11,3,
258,35,42,48,38,51,30,35,21,7,0,31,38,23,20,27,24,28,23,11,3,
264,35,42,48,38,51,30,35,21,7,0,31,37,23,20,27,24,28,23,11,3,
270,35,42,48,38,51,30,35,21,7,0,32,37,23,20,27,24,28,23,11,3,
276,35,42,48,38,51,30,35,21,7,0,32,37,23,20,27,24,28,23,11,3,
282,35,42,48,38,51,30,35,21,7,0,32,37,23,20,27,24,28,23,11,3,
288,35,42,48,38,51,30,35,21,7,0,32,37,23,20,27,24,28,23,11,3,
294,35,38,45,40,55,30,34,21,9,0,32,37,25,19,24,28,28,21,13,3,
300,35,38,45,40,55,30,34,21,9,0,32,37,25,19,24,28,28,21,13,3,
306,35,38,45,40,55,30,34,21,9,0,32,37,25,19,24,28,27,21,13,3,
312,35,38,45,40,55,30,34,21,9,0,33,37,25,19,24,28,27,21,13,3,
318,35,38,45,40,55,30,34,21,9,0,33,37,25,19,24,28,27,21,13,3,
324,35,38,45,40,55,30,33,21,9,0,33,37,25,19,24,28,27,21,13,3,
330,35,38,45,40,55,30,33,21,9,0,33,37,25,19,24,28,27,21,13,3,
336,35,38,45,40,55,30,33,21,9,0,34,37,25,19,24,28,27,21,13,3,
342,35,38,45,40,55,30,33,21,9,0,34,37,25,19,24,28,27,21,13,3,
348,35,38,45,40,55,30,33,21,9,0,34,37,25,19,24,28,27,21,13,3,
354,35,38,45,40,55,30,32,21,9,0,34,37,25,19,24,28,27,21,13,3,
360,35,38,45,40,55,30,32,21,9,0,34,37,25,19,24,28,27,21,13,3,
366,34,31,47,46,50,35,27,24,11,0,33,36,27,18,23,28,28,21,14,3,
372,35,31,47,46,50,35,27,24,11,0,33,36,27,18,23,28,28,21,14,3,
378,35,31,47,46,50,35,27,24,11,0,33,36,27,18,23,28,28,21,14,3,
384,36,31,47,46,50,35,26,24,11,0,33,36,27,18,23,28,28,21,14,3,
390,36,31,47,46,50,35,26,24,11,0,33,36,27,18,23,28,28,21,14,3,
396,36,31,47,46,50,35,26,24,11,0,33,36,27,18,23,28,28,21,14,3,
402,36,31,47,46,50,35,26,24,11,0,33,36,27,18,23,28,28,21,14,3,
408,36,31,47,46,50,35,26,24,11,0,34,36,27,18,23,28,28,21,14,3,
414,36,31,47,46,50,35,26,24,11,0,34,36,27,18,23,28,28,21,14,3,
420,36,31,47,46,50,35,26,24,11,0,34,36,27,18,23,28,28,21,14,3,
426,36,31,47,46,50,35,26,24,11,0,34,36,27,18,23,28,28,21,14,3,
432,36,31,47,46,50,35,26,24,11,0,34,36,27,18,23,28,28,21,14,3,
438,36,30,42,46,51,39,22,29,11,0,34,34,30,16,22,29,27,23,14,3,
444,37,30,42,46,51,39,22,29,11,0,34,34,30,16,22,29,27,23,14,3,
450,37,30,42,46,51,39,22,29,11,0,34,34,30,16,22,29,27,23,14,3,
456,38,30,42,46,51,39,22,29,11,0,35,34,30,16,22,29,27,23,14,3,
462,38,30,42,46,51,39,22,29,11,0,35,34,30,16,22,29,27,23,14,3,
468,38,30,42,46,51,39,22,29,11,0,35,34,30,16,22,29,27,23,14,3,
474,38,30,42,46,51,39,22,28,11,0,35,34,30,16,22,29,27,23,14,3,
480,38,30,42,46,51,39,22,27,11,0,36,34,30,16,22,29,27,23,14,3,
486,38,30,42,46,51,39,22,27,11,0,36,34,30,16,22,29,27,23,14,3,
492,39,30,42,46,51,39,22,27,11,0,36,34,30,16,22,29,27,23,14,3,
498,39,30,42,46,51,39,22,27,11,0,37,34,30,16,22,29,27,23,14,3,
504,39,30,42,46,51,39,22,27,11,0,37,34,30,16,22,29,27,23,14,3,
510,39,30,42,46,51,39,22,27,11,0,37,34,30,16,22,29,27,23,13,2,
516,34,33,39,49,50,38,22,29,11,1,37,35,27,16,23,30,25,24,14,3,
522,35,33,39,49,50,38,22,29,11,1,37,35,27,16,23,30,25,24,14,3,
528,35,33,39,49,50,38,22,29,11,1,37,35,27,16,23,30,25,24,14,3,
534,35,33,39,49,50,38,22,29,11,1,38,35,27,16,23,30,25,24,14,3,
540,35,33,39,49,50,38,22,28,11,1,38,35,27,16,23,30,25,24,14,3,
546,36,33,39,49,50,38,22,28,10,1,38,35,27,16,23,30,25,24,14,3,
552,38,33,39,49,50,38,22,28,10,1,38,35,27,16,23,30,25,24,14,3,
558,38,33,39,49,50,38,22,28,10,1,38,35,27,16,23,30,25,24,14,3,
564,38,33,39,49,50,38,22,28,10,1,38,35,27,16,23,30,25,24,14,3,
