Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,370,0,1,0,161,26,92,75,
24,369,0,2,0,161,27,92,74,
30,369,0,2,1,161,26,93,74,
36,369,0,2,1,161,26,93,74,
42,369,0,2,1,160,26,93,75,
48,369,0,2,1,160,26,93,75,
54,368,0,3,1,158,26,92,76,
60,368,0,3,1,158,26,92,76,
66,368,0,3,1,157,26,92,77,
72,368,0,3,1,157,26,92,77,
78,367,0,4,1,159,28,91,77,
84,367,0,4,1,158,28,91,78,
90,369,2,4,1,158,28,91,78,
96,369,2,4,1,158,28,91,78,
102,369,2,4,1,158,28,91,78,
108,369,3,5,1,157,28,90,78,
114,370,4,5,1,157,28,90,78,
120,370,4,5,1,157,28,90,78,
126,370,4,5,1,157,28,90,78,
132,370,4,5,1,157,28,90,78,
138,370,4,5,1,157,28,90,78,
144,371,5,5,1,157,28,90,78,
150,372,6,5,1,159,28,90,78,
156,372,6,5,1,159,28,90,78,
162,373,7,5,1,159,28,90,78,
168,373,7,5,1,159,28,90,78,
174,373,7,5,1,159,28,90,78,
180,374,8,5,1,159,28,90,78,
186,374,8,5,1,159,28,90,78,
192,375,9,5,1,159,28,90,78,
198,375,9,5,1,159,28,90,78,
204,375,9,5,1,159,28,90,78,
210,375,9,5,1,159,28,90,78,
216,376,10,5,1,159,28,90,78,
222,376,10,5,1,160,28,90,78,
228,375,11,6,1,158,28,90,80,
234,375,11,6,1,157,28,90,81,
240,376,12,6,1,156,28,90,82,
246,376,13,7,1,156,28,90,81,
252,376,14,8,1,155,28,89,81,
258,376,15,9,1,154,28,88,81,
264,377,16,9,1,154,29,88,81,
270,377,17,10,1,153,29,87,81,
276,375,17,12,2,151,28,88,81,
282,375,17,12,2,152,29,88,80,
288,375,17,12,2,152,29,88,80,
294,375,17,12,2,153,34,88,80,
300,375,17,12,2,153,34,88,80,
306,375,18,13,2,152,34,88,80,
312,376,19,13,2,152,34,88,80,
318,376,19,13,2,152,34,88,80,
324,376,19,13,2,151,34,88,81,
330,376,19,13,2,151,34,88,81,
336,376,19,13,2,151,34,88,81,
342,377,20,13,2,151,34,88,81,
348,377,20,13,2,151,34,88,81,
354,378,21,13,2,152,35,88,80,
360,377,22,14,2,150,35,87,81,
366,377,22,14,2,153,39,87,81,
372,377,22,14,2,153,39,87,81,
378,377,22,14,2,153,39,87,81,
384,378,23,14,2,154,40,87,80,
390,379,24,14,3,154,39,88,80,
396,379,24,14,3,154,39,88,80,
402,380,25,14,3,153,39,88,81,
408,380,25,14,3,153,39,88,81,
414,381,26,14,3,153,39,88,81,
420,382,27,14,4,154,39,89,80,
426,384,29,14,5,154,38,90,80,
432,384,29,14,5,154,38,90,80,
438,384,29,14,5,152,44,90,81,
444,384,29,14,6,151,43,91,82,
450,384,29,14,6,151,43,91,82,
456,383,29,15,6,150,43,91,82,
462,384,30,15,6,150,43,91,82,
468,385,31,15,6,150,43,91,82,
474,384,31,16,6,149,43,90,82,
480,384,31,16,6,149,43,90,82,
486,384,32,17,6,148,43,89,82,
492,384,32,17,6,147,43,89,83,
498,384,32,17,6,147,43,89,83,
504,384,32,17,6,147,43,89,83,
510,384,32,17,6,147,43,89,83,
516,385,33,17,7,145,44,90,84,
522,385,33,17,7,145,44,90,84,
528,385,33,17,7,145,44,90,84,
534,384,33,18,7,144,44,90,84,
540,384,33,18,7,144,44,90,84,
546,383,33,19,7,143,44,89,84,
552,383,33,19,7,143,44,89,84,
558,383,33,19,8,144,44,90,83,
564,382,33,20,9,143,43,91,83,
570,382,33,20,9,143,43,91,83,
576,383,34,20,9,142,43,91,84,
582,382,34,21,9,141,43,91,84,
588,382,34,21,9,139,45,91,84,
594,382,34,21,9,139,45,91,84,
600,382,35,21,9,138,45,91,85,
606,384,37,21,9,137,45,91,86,
612,384,37,21,9,136,45,91,87,
618,384,37,21,9,135,45,91,88,
624,385,38,21,9,134,45,91,89,
630,386,39,21,9,135,45,91,88,
636,386,39,21,9,135,45,91,88,
642,386,39,21,9,135,45,91,88,
648,386,39,21,9,135,45,91,88,
654,386,39,21,9,135,45,91,88,
660,385,39,22,11,132,43,92,88,
666,386,40,22,11,132,43,92,88,
672,385,40,23,11,131,43,91,88,
678,386,41,23,11,131,43,91,88,
684,386,41,23,12,131,43,92,88,
690,385,41,24,12,130,43,92,88,
696,385,41,24,12,130,43,92,88,
702,385,41,24,12,130,43,92,88,
708,386,42,24,12,130,43,92,88,
714,386,42,24,12,129,43,92,89,
720,386,42,24,12,129,44,92,89,
726,386,42,24,12,129,44,92,89,
732,386,42,24,14,128,44,94,89,
738,385,42,25,15,126,42,94,90,
744,386,43,25,15,125,42,94,91,
750,386,43,25,15,125,42,94,91,
756,385,43,26,15,124,42,94,91,
762,385,43,26,15,124,42,94,91,
768,385,44,27,15,123,42,94,91,
774,387,46,27,15,123,42,94,91,
780,387,46,27,15,123,42,94,91,
786,387,46,27,15,123,42,94,91,
792,387,46,27,16,123,41,95,91,
798,388,47,27,16,123,41,95,91,
804,387,47,28,16,121,41,95,91,
810,388,48,28,16,121,41,95,91,
816,388,48,28,16,121,41,95,91,
822,388,49,28,16,119,41,95,93,
828,387,49,29,16,118,41,94,93,
834,387,49,29,16,118,41,94,93,
840,386,49,30,16,118,42,94,92,
846,387,50,30,17,118,41,95,92,
852,389,52,30,17,116,41,95,94,
858,390,53,30,18,116,40,96,94,
864,389,53,31,18,115,40,96,94,
870,390,54,31,19,115,39,97,94,
876,390,54,31,19,112,39,97,94,
882,391,55,31,20,118,38,98,94,
888,390,55,32,20,118,38,98,93,
894,390,55,32,20,118,38,98,93,
900,391,56,32,20,118,38,98,93,
906,391,56,32,20,118,38,98,93,
912,393,58,32,20,118,38,98,93,
918,393,59,33,20,117,38,98,93,
924,395,61,33,20,117,38,98,93,
930,396,62,33,20,116,38,98,94,
936,396,62,33,20,116,38,98,94,
942,396,62,33,20,116,38,98,94,
948,395,62,34,21,114,37,99,95,
954,395,62,34,21,118,38,99,95,
960,395,62,34,21,118,39,99,95,
966,395,62,34,22,117,38,100,96,
972,394,62,35,22,117,38,100,96,
978,394,62,35,22,117,38,100,96,
984,395,63,35,22,117,38,100,96,
990,396,65,36,22,117,38,100,95,
996,396,66,37,22,116,38,99,95,
1002,397,67,37,22,116,38,99,95,
1008,398,68,37,22,116,38,99,95,
1014,398,68,37,22,116,38,99,95,
1020,398,68,37,22,115,38,99,96,
1026,398,68,37,22,124,39,99,96,
