6,370,0,1,0,159,25,92,77,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,160,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,370,0,1,0,161,25,91,75,
6,371,0,0,0,160,25,92,77,
6,371,0,0,0,161,25,92,76,
6,370,0,0,0,160,25,92,77,
6,370,0,1,0,160,25,91,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,370,0,1,0,160,25,91,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,160,25,92,77,
6,371,0,0,0,161,25,92,76,
6,370,0,1,0,159,25,91,77,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,161,25,92,76,
6,371,0,0,0,159,25,92,78,
6,371,0,0,0,161,25,92,76,
732,400,55,24,19,127,42,99,90,
732,408,55,18,16,132,37,102,92,
732,376,30,25,12,125,42,95,90,
732,390,49,28,15,128,46,95,84,
732,402,54,21,18,121,33,97,100,
732,399,52,24,19,116,31,97,99,
732,403,56,23,16,124,41,95,94,
732,386,42,24,14,128,44,94,89,
732,388,44,27,14,126,38,93,87,
732,388,51,31,15,122,46,92,86,
732,394,41,16,15,133,40,99,93,
732,399,54,24,14,124,39,94,93,
732,381,43,28,13,119,48,90,93,
732,396,47,21,13,122,36,95,97,
732,389,44,25,14,121,37,95,95,
732,390,50,31,12,117,46,92,95,
732,379,35,26,14,116,41,94,98,
732,410,63,22,16,114,36,95,104,
732,388,46,26,15,121,37,95,95,
732,409,66,26,20,125,34,99,92,
732,394,44,20,10,131,48,89,93,
732,393,48,25,15,121,39,94,95,
732,395,48,24,14,130,41,94,89,
732,390,49,28,18,117,33,98,97,
732,380,44,34,14,117,41,87,92,
732,379,35,25,12,115,40,92,100,
732,397,50,23,12,125,40,93,94,
732,383,35,23,13,127,41,98,91,
732,391,45,25,15,125,39,95,90,
732,379,44,34,15,112,35,92,94,
1458,404,84,47,27,120,56,97,99,
1458,421,95,44,30,124,41,107,106,
1458,376,58,51,23,97,54,93,105,
1458,385,77,60,26,110,52,89,94,
1458,397,78,48,28,106,39,96,112,
1458,403,82,50,27,102,42,90,110,
1458,400,90,59,26,98,48,87,111,
1458,401,89,54,31,108,47,100,99,
1458,397,82,55,27,113,42,90,99,
1458,402,94,58,28,114,50,94,97,
1458,401,81,49,28,94,42,96,113,
1458,407,86,48,24,101,44,90,113,
1458,384,79,59,26,107,52,87,98,
1458,400,81,49,26,120,46,92,103,
1458,410,91,50,33,108,39,104,107,
1458,401,85,54,27,114,49,99,107,
1458,382,67,55,27,99,47,93,105,
1458,395,85,56,24,99,42,84,118,
1458,401,99,63,28,92,46,88,107,
1458,411,103,58,30,112,43,94,107,
1458,403,79,44,24,124,56,89,97,
1458,390,80,59,28,106,47,87,105,
1458,407,89,52,30,116,42,99,100,
1458,395,78,51,28,100,42,101,111,
1458,393,88,65,26,92,48,86,108,
1458,401,82,49,27,100,48,94,109,
1458,421,102,50,27,123,41,98,108,
1458,386,78,61,27,97,44,93,103,
1458,407,92,56,28,113,48,90,96,
1458,401,90,58,29,81,35,93,115,
