Steps,Total Monkeys,Births,Deaths,Age 0-1,Age 1-3,Age 3-7,Age 7-10,Age 10-25,Age 25+,F:M Ratio,Rep. Female
6,698,0,3,63,110,118,141,237,29,1.0712166172106825:1,197,
12,693,0,8,52,113,120,141,237,30,1.0810810810810811:1,198,
18,690,0,11,50,108,123,142,234,33,1.0783132530120483:1,195,
24,685,0,16,43,108,122,143,234,35,1.0757575757575757:1,193,
30,679,0,22,36,105,125,140,236,37,1.0764525993883791:1,193,
36,672,0,29,30,106,125,137,237,37,1.0613496932515338:1,194,
42,669,0,32,30,102,126,134,240,37,1.0648148148148149:1,194,
48,663,0,38,26,97,133,129,239,39,1.0654205607476634:1,194,
54,679,20,42,40,100,134,126,239,40,1.0575757575757576:1,193,
60,675,20,46,33,99,137,124,239,43,1.0516717325227964:1,192,
66,672,20,49,27,103,136,124,238,44,1.0613496932515338:1,192,
72,669,20,52,20,108,137,122,239,43,1.0648148148148149:1,193,
78,666,20,55,19,103,140,119,242,43,1.0555555555555556:1,193,
84,664,20,57,19,97,144,117,244,43,1.062111801242236:1,192,
90,663,20,58,19,93,145,115,248,43,1.0654205607476634:1,194,
96,660,20,61,18,90,145,116,246,45,1.0689655172413792:1,193,
102,656,20,65,17,85,146,116,247,45,1.0694006309148265:1,193,
108,655,20,66,17,83,147,110,253,45,1.0727848101265822:1,198,
114,654,20,67,17,78,149,110,254,46,1.0696202531645569:1,196,
120,652,20,69,17,74,150,112,252,47,1.0764331210191083:1,193,
126,699,69,71,49,89,149,107,257,48,1.0680473372781065:1,196,
132,696,69,74,49,82,154,104,260,47,1.0714285714285714:1,198,
138,694,69,76,49,78,155,102,263,47,1.0716417910447762:1,199,
144,692,69,78,48,72,160,100,264,48,1.0718562874251496:1,202,
150,688,69,82,47,70,159,98,267,47,1.0598802395209581:1,201,
156,682,69,88,46,57,167,98,268,46,1.0542168674698795:1,199,
162,679,69,91,46,56,163,99,269,46,1.0638297872340425:1,201,
168,668,69,102,41,54,163,95,271,44,1.0809968847352025:1,203,
174,662,69,108,40,48,165,99,267,43,1.088328075709779:1,201,
180,659,69,111,40,42,169,95,270,43,1.0854430379746836:1,201,
186,656,69,114,40,42,169,86,275,44,1.089171974522293:1,205,
192,649,69,121,39,40,167,85,275,43,1.1071428571428572:1,206,
198,732,159,128,89,76,166,83,277,41,1.0677966101694916:1,206,
204,724,160,137,88,70,170,77,277,42,1.0685714285714285:1,207,
210,721,160,140,86,66,171,75,280,43,1.0718390804597702:1,210,
216,718,160,143,84,59,173,73,285,44,1.069164265129683:1,211,
222,717,160,144,83,56,173,73,286,46,1.0722543352601157:1,210,
228,713,160,148,82,55,172,72,284,48,1.060693641618497:1,207,
234,706,160,155,80,55,169,73,281,48,1.0703812316715542:1,205,
240,702,160,159,80,55,166,71,284,46,1.0707964601769913:1,207,
246,695,160,166,77,55,165,67,284,47,1.0808383233532934:1,206,
252,688,160,173,75,55,161,68,277,52,1.0911854103343466:1,201,
258,687,160,174,75,55,159,67,275,56,1.0945121951219512:1,198,
264,686,160,175,75,55,157,69,271,59,1.0978593272171253:1,195,
270,746,221,176,63,112,170,72,270,59,1.0550964187327823:1,194,
276,745,224,180,63,113,169,72,271,57,1.0523415977961432:1,195,
282,743,224,182,62,113,167,71,273,57,1.0524861878453038:1,196,
288,739,224,186,61,113,164,74,271,56,1.0584958217270195:1,195,
294,737,224,188,60,113,162,75,270,57,1.052924791086351:1,194,
300,732,224,193,58,113,156,79,270,56,1.0619718309859154:1,193,
306,727,224,198,57,113,152,81,269,55,1.0712250712250713:1,192,
312,725,224,200,57,113,147,83,269,56,1.0714285714285714:1,193,
318,718,224,207,53,113,141,87,267,57,1.0811594202898551:1,193,
324,714,224,211,53,113,137,88,265,58,1.087719298245614:1,192,
330,712,224,213,53,113,134,89,265,58,1.0818713450292399:1,191,
