Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,0,160,25,92,76,
12,370,0,1,0,160,25,92,76,
18,369,0,2,0,159,25,92,76,
24,369,0,2,0,159,25,92,76,
30,368,0,3,0,158,25,92,76,
36,368,0,3,0,158,25,92,76,
42,368,0,3,0,158,25,92,76,
48,368,0,3,0,157,25,92,77,
54,368,0,3,0,156,25,92,78,
60,368,0,3,0,156,25,92,78,
66,368,0,3,0,157,26,92,77,
72,368,0,3,1,157,25,93,77,
78,368,0,3,2,160,27,94,77,
84,368,0,3,2,157,27,94,80,
90,367,0,4,2,157,27,94,80,
96,368,1,4,2,157,27,94,80,
102,368,1,4,2,155,27,94,82,
108,368,1,4,2,155,27,94,82,
114,368,1,4,2,155,27,94,82,
120,368,1,4,2,155,27,94,82,
126,368,1,4,2,155,27,94,82,
132,368,1,4,2,155,27,94,82,
138,368,1,4,2,154,27,94,83,
144,369,2,4,2,153,27,94,84,
150,371,4,4,2,156,27,94,83,
156,370,4,5,2,154,27,93,84,
162,370,4,5,2,154,27,93,84,
168,371,5,5,2,154,27,93,84,
174,372,6,5,2,154,27,93,84,
180,372,6,5,2,154,27,93,84,
186,372,7,6,2,153,27,92,84,
192,372,8,6,2,152,27,92,85,
198,372,8,6,2,152,27,92,85,
204,372,9,7,2,151,27,92,85,
210,372,9,7,2,151,27,92,85,
216,372,9,7,3,151,27,93,85,
222,376,13,7,3,150,28,93,87,
228,377,14,7,3,150,28,93,87,
234,377,14,7,3,150,28,93,87,
240,378,15,7,3,149,28,93,88,
246,379,16,7,3,149,28,93,88,
252,379,16,7,3,150,28,93,87,
258,378,16,8,3,149,28,93,87,
264,378,16,8,3,149,28,93,87,
270,377,16,9,3,149,29,93,86,
276,377,16,9,3,149,29,93,86,
282,377,16,9,4,149,28,94,86,
288,377,16,9,4,149,28,94,86,
294,377,16,9,4,150,32,94,86,
300,376,16,10,4,149,33,93,86,
306,376,16,10,4,149,33,93,86,
312,376,16,10,4,149,33,93,86,
318,377,17,10,4,149,33,93,86,
324,378,18,10,4,149,33,93,86,
330,378,18,10,4,149,33,93,86,
336,378,18,10,4,149,33,93,86,
342,379,19,10,4,149,33,93,86,
348,378,19,10,4,148,33,93,87,
354,378,19,10,4,148,33,93,87,
360,379,20,10,4,148,33,93,87,
366,379,20,10,5,151,37,94,87,
372,379,20,10,5,151,36,94,87,
378,378,20,11,5,150,36,93,87,
384,378,20,11,5,149,36,93,88,
390,378,20,11,5,148,36,93,89,
396,377,20,12,5,147,36,93,89,
402,377,20,12,5,147,36,93,89,
408,377,20,12,5,147,36,93,89,
414,379,23,13,5,146,36,92,89,
420,379,24,14,5,145,36,92,89,
426,379,25,15,5,144,36,92,89,
432,381,27,15,5,144,36,92,89,
438,381,27,15,5,143,42,92,89,
444,381,27,15,5,143,42,92,89,
450,382,28,15,5,142,42,92,90,
456,382,28,15,5,142,42,92,90,
462,382,28,15,5,142,42,92,90,
468,382,28,15,5,142,42,92,90,
474,383,29,15,5,142,42,92,90,
480,383,29,15,6,141,41,93,91,
486,383,29,15,6,140,41,93,92,
492,383,29,15,6,139,41,93,93,
498,384,30,15,6,139,41,93,93,
504,384,30,15,6,139,41,93,93,
510,383,30,16,6,138,41,93,93,
516,384,31,16,6,136,42,93,94,
522,384,31,16,6,136,42,93,94,
528,385,32,16,6,136,42,93,94,
534,385,32,16,6,136,42,93,94,
540,384,32,17,6,135,42,92,94,
546,383,33,18,6,133,42,91,95,
552,383,33,18,6,133,42,91,95,
558,384,34,18,7,133,41,92,95,
564,385,36,19,8,132,40,92,95,
570,385,36,19,8,132,40,92,95,
576,385,36,19,8,132,40,92,95,
582,385,36,19,8,131,40,92,96,
588,385,36,19,8,129,41,92,96,
594,384,36,20,8,128,41,92,96,
600,384,36,20,8,128,41,92,96,
606,383,38,23,8,127,41,92,96,
612,383,39,24,8,126,41,91,96,
618,383,39,24,8,125,41,91,97,
624,383,39,24,10,125,39,93,97,
630,384,40,24,10,125,39,93,97,
636,383,41,26,10,123,39,92,97,
642,383,41,26,10,123,39,92,97,
648,383,41,26,10,123,39,92,97,
654,383,41,26,10,123,39,92,97,
660,382,41,27,10,120,39,92,97,
666,382,41,27,10,120,39,92,96,
672,382,41,27,10,120,39,92,96,
678,382,41,27,10,120,39,92,96,
684,382,41,27,10,120,39,92,96,
690,382,41,27,11,120,38,93,96,
696,382,41,27,12,120,37,94,96,
702,382,41,27,12,120,37,94,96,
708,380,41,29,12,118,37,92,96,
714,380,41,29,12,118,37,92,96,
720,380,41,29,12,118,37,92,96,
726,381,42,29,13,118,37,93,96,
732,381,42,29,13,117,37,93,96,
738,381,42,29,13,117,37,93,96,
744,382,43,29,13,117,37,93,96,
750,382,43,29,13,117,37,93,96,
756,382,43,29,14,117,36,94,96,
762,384,45,29,14,118,37,94,95,
768,384,45,29,15,118,36,95,95,
774,384,45,29,15,119,37,95,94,
780,386,47,29,15,119,37,95,94,
786,386,47,29,15,116,37,95,97,
792,386,47,29,15,116,37,95,97,
798,387,48,29,15,115,37,95,98,
804,385,48,31,15,111,37,93,99,
810,385,48,31,15,111,37,93,99,
816,384,48,32,15,110,37,92,99,
822,385,49,32,15,110,37,92,99,
828,386,50,32,15,110,37,92,99,
834,386,50,32,15,110,37,92,99,
840,386,50,32,15,110,37,92,99,
846,386,50,32,15,110,37,92,99,
852,386,50,32,15,110,37,92,99,
858,386,50,32,15,111,38,92,98,
864,386,50,32,15,111,38,92,98,
870,387,51,32,15,111,39,92,98,
876,386,51,33,15,107,39,91,98,
882,386,51,33,15,112,39,91,98,
888,386,51,33,15,111,39,91,99,
894,386,51,33,15,111,39,91,99,
900,386,51,33,15,111,39,91,99,
906,388,53,33,15,111,39,91,99,
912,388,53,33,15,111,39,91,99,
918,388,53,33,15,111,39,91,99,
924,387,53,34,16,110,38,92,99,
930,387,53,34,16,110,38,92,99,
936,387,53,34,16,110,38,92,99,
942,386,53,35,16,111,39,91,97,
948,386,54,36,16,110,39,90,97,
954,385,54,37,18,111,39,91,99,
960,386,55,37,19,111,38,92,99,
966,386,55,37,19,111,38,92,99,
972,386,55,37,19,111,38,92,99,
978,386,55,37,19,111,38,92,99,
984,386,55,37,19,112,39,92,98,
990,386,55,37,19,112,39,92,98,
996,386,55,37,19,112,39,92,98,
1002,386,55,37,19,112,39,92,98,
1008,387,56,37,19,112,39,92,98,
1014,387,56,37,20,112,38,93,98,
1020,387,56,37,20,112,38,93,98,
1026,387,56,37,20,121,40,93,98,
1032,388,58,38,20,121,41,92,97,
1038,388,58,38,20,121,41,92,97,
1044,388,58,38,20,121,41,92,97,
1050,389,59,38,20,120,41,92,98,
1056,389,59,38,20,120,41,92,98,
1062,390,60,38,21,120,40,93,98,
1068,390,60,38,21,120,40,93,98,
1074,390,60,38,21,121,40,93,98,
1080,392,62,38,21,121,40,93,98,
1086,392,62,38,21,121,40,93,98,
1092,393,63,38,21,121,40,93,98,
1098,392,63,39,21,116,40,92,98,
1104,392,63,39,21,116,40,92,98,
1110,392,64,40,21,115,40,91,98,
1116,393,66,41,21,114,40,90,98,
1122,393,66,41,21,114,40,90,98,
1128,394,67,41,22,114,39,91,98,
1134,394,67,41,22,114,39,91,98,
1140,394,67,41,22,114,39,91,98,
1146,395,68,41,22,114,39,91,98,
1152,394,68,42,22,114,39,90,97,
1158,394,68,42,22,114,39,90,97,
1164,394,68,42,22,114,39,90,97,
1170,392,68,44,22,107,40,90,97,
1176,392,68,44,22,106,40,90,98,
1182,391,68,45,22,105,40,89,98,
1188,391,68,45,22,105,40,89,98,
1194,390,68,46,22,105,40,88,98,
1200,390,68,46,22,105,40,88,98,
1206,390,68,46,22,105,40,88,98,
1212,390,68,46,22,105,40,88,98,
1218,390,68,46,22,105,40,88,98,
1224,389,68,47,23,103,40,89,99,
1230,390,69,47,23,103,40,89,99,
1236,390,69,47,23,103,40,89,99,
1242,390,69,47,23,101,40,89,99,
1248,390,69,47,23,103,40,89,99,
1254,390,69,47,23,103,40,89,99,
1260,389,69,48,23,102,40,88,99,
1266,390,70,48,23,103,40,88,99,
1272,390,70,48,23,104,40,88,99,
1278,390,70,48,23,104,40,88,99,
1284,390,70,48,24,106,40,89,98,
1290,390,70,48,24,107,40,89,98,
1296,390,70,48,24,107,40,89,98,
1302,390,70,48,24,108,40,89,98,
1308,390,70,48,24,108,40,89,98,
1314,390,70,48,24,107,44,89,98,
1320,391,71,48,24,111,44,89,98,
1326,391,71,48,24,111,45,89,97,
1332,391,71,48,24,111,45,89,97,
1338,391,71,48,24,112,45,89,97,
1344,391,72,49,24,112,45,88,97,
1350,390,72,50,24,111,45,87,96,
1356,390,72,50,24,110,45,87,97,
1362,390,72,50,24,109,46,87,97,
1368,390,72,50,24,109,46,87,97,
1374,390,72,50,24,110,47,87,96,
1380,390,72,50,24,110,47,87,96,
1386,390,72,50,24,109,47,87,97,
1392,390,72,50,24,106,50,87,97,
1398,390,72,50,24,106,50,87,97,
1404,390,72,50,24,106,50,87,97,
1410,390,72,50,24,106,50,87,97,
1416,390,72,50,24,107,50,87,97,
1422,390,72,50,25,108,50,88,97,
1428,390,72,50,25,108,49,88,97,
1434,390,72,50,25,109,50,88,96,
1440,389,72,51,25,108,50,87,96,
1446,389,72,51,25,108,50,87,96,
1452,389,73,52,25,107,50,86,96,
1458,390,74,52,25,108,50,86,96,
