Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,160,25,92,77,
30,371,0,0,0,160,25,92,77,
36,371,0,0,0,160,25,92,77,
42,371,0,0,1,159,24,93,78,
48,371,0,0,1,158,24,93,79,
54,371,0,0,1,157,24,93,80,
60,370,0,1,1,155,24,92,81,
66,370,0,1,1,155,24,92,81,
72,369,0,2,1,153,24,92,82,
78,369,0,2,1,155,26,92,83,
84,369,1,3,1,154,26,91,83,
90,369,1,3,1,153,26,91,84,
96,369,1,3,1,152,26,91,85,
102,368,1,4,1,150,26,90,86,
108,368,1,4,1,150,26,90,86,
114,369,3,5,1,149,26,90,86,
120,369,3,5,1,149,26,90,86,
126,368,3,6,1,149,26,90,86,
132,368,3,6,1,149,26,90,86,
138,368,3,6,1,149,26,90,86,
144,366,3,8,1,148,27,89,85,
150,366,3,8,1,149,27,89,86,
156,367,4,8,1,149,27,89,86,
162,367,4,8,1,148,27,89,87,
168,368,5,8,1,148,27,89,87,
174,368,5,8,1,150,27,89,85,
180,368,5,8,1,150,27,89,85,
186,369,6,8,2,150,26,90,85,
192,370,7,8,2,150,26,90,85,
198,371,8,8,2,150,26,90,85,
204,373,10,8,2,150,26,90,85,
210,373,10,8,2,149,26,90,86,
216,374,12,9,2,147,26,90,87,
222,374,12,9,2,148,26,90,87,
228,374,12,9,2,148,26,90,87,
234,374,12,9,2,148,26,90,87,
240,376,14,9,2,148,26,90,87,
246,377,15,9,2,148,26,90,87,
252,377,15,9,2,148,26,90,87,
258,378,16,9,2,148,26,90,87,
264,378,17,10,2,147,26,89,87,
270,378,17,10,2,147,26,89,87,
276,378,18,10,2,146,26,89,88,
282,377,18,11,2,146,27,89,87,
288,377,19,11,2,145,27,89,88,
294,378,20,11,2,146,32,89,88,
300,379,21,11,2,146,32,89,88,
306,379,21,11,2,146,32,89,88,
312,379,21,11,2,146,32,89,88,
318,379,22,12,2,145,32,88,88,
324,379,22,12,2,145,32,88,88,
330,379,22,12,2,145,32,88,88,
336,379,22,12,3,145,31,89,88,
342,380,23,12,4,145,31,90,88,
348,383,26,12,4,145,30,90,88,
354,384,27,12,4,145,30,90,88,
360,385,28,12,4,143,30,90,90,
366,384,28,13,4,144,33,89,91,
372,385,29,13,4,144,33,89,91,
378,385,29,13,4,144,33,89,91,
384,385,29,13,4,144,33,89,91,
390,385,29,13,4,144,33,89,91,
396,387,31,13,5,144,33,90,91,
402,386,31,14,5,143,33,90,91,
408,386,31,14,5,143,33,90,91,
414,387,32,14,5,143,33,90,91,
420,387,32,14,5,143,33,90,91,
426,387,32,14,5,143,33,90,91,
432,387,32,14,5,143,33,90,91,
438,387,32,14,5,142,40,90,91,
444,386,32,15,5,141,40,89,91,
450,384,32,17,5,139,40,88,91,
456,384,32,17,5,139,40,88,91,
462,383,32,18,5,138,40,88,91,
468,383,32,18,6,137,39,89,92,
474,383,32,18,6,137,39,89,92,
480,382,32,19,6,136,39,89,92,
486,383,33,19,6,136,39,89,92,
492,384,34,19,6,136,39,89,92,
498,384,34,19,6,136,39,89,92,
504,384,34,19,6,137,40,89,91,
510,383,34,20,6,136,40,88,91,
516,384,35,20,6,135,40,88,91,
522,384,35,20,6,135,40,88,91,
528,384,36,21,6,134,40,87,91,
534,384,36,21,6,134,40,87,91,
540,385,37,21,7,134,39,88,91,
546,385,37,21,7,134,39,88,91,
552,385,38,22,7,133,39,88,91,
558,385,38,22,7,134,40,88,90,
564,384,38,23,7,132,40,87,91,
570,385,39,23,7,132,40,87,91,
576,383,39,25,7,130,40,86,91,
582,383,39,25,7,130,40,86,91,
588,382,39,26,7,129,42,86,90,
594,383,40,26,7,129,42,86,90,
600,383,40,26,7,128,42,86,91,
606,382,40,27,7,127,42,85,91,
612,382,40,27,7,127,42,85,91,
618,382,40,27,7,125,42,85,92,
624,382,40,27,8,125,41,86,92,
630,381,40,28,9,123,40,87,93,
636,382,41,28,10,123,39,88,93,
642,382,41,28,10,123,39,88,93,
648,383,42,28,10,121,39,88,95,
654,383,43,29,10,121,39,88,95,
660,382,43,30,10,117,39,88,95,
666,382,43,30,10,117,39,88,95,
672,381,43,31,11,115,38,89,96,
678,381,43,31,11,115,38,89,96,
684,383,45,31,11,115,38,89,96,
690,384,46,31,11,115,38,89,96,
696,385,47,31,11,115,38,89,96,
702,385,47,31,12,115,38,90,96,
708,385,47,31,12,115,37,90,96,
714,385,47,31,12,115,37,90,96,
720,385,47,31,12,115,37,90,96,
726,385,47,31,13,115,36,91,96,
732,385,48,32,13,113,37,90,96,
738,386,49,32,13,113,37,90,96,
744,387,50,32,13,113,37,90,96,
750,388,51,32,13,112,37,90,97,
756,389,52,32,13,112,37,90,97,
762,390,53,32,13,112,37,90,97,
768,390,53,32,13,112,37,90,97,
774,391,54,32,14,113,37,91,96,
780,391,55,33,15,112,37,92,96,
786,390,55,34,15,111,37,91,96,
792,389,55,35,15,110,37,90,96,
798,390,56,35,15,111,37,90,95,
804,391,57,35,16,110,36,91,95,
810,391,57,35,17,110,36,92,95,
816,391,57,35,17,110,35,92,95,
822,391,57,35,17,110,35,92,95,
828,391,57,35,17,110,35,92,95,
834,392,58,35,17,108,35,92,97,
840,392,58,35,17,108,35,92,97,
846,394,60,35,17,107,35,92,98,
852,394,60,35,17,107,35,92,98,
858,394,60,35,17,107,35,92,98,
864,394,60,35,17,107,35,92,98,
870,394,60,35,17,108,36,92,97,
876,394,61,36,17,104,36,91,97,
882,395,62,36,17,110,36,91,97,
888,395,62,36,17,110,36,91,97,
894,394,62,37,17,109,36,90,97,
900,393,62,38,17,108,36,89,97,
906,393,62,38,17,107,36,89,98,
912,393,62,38,17,106,36,89,99,
918,392,62,39,17,105,36,88,99,
924,392,62,39,17,105,36,88,99,
930,392,62,39,17,105,36,88,99,
936,392,62,39,17,105,36,88,99,
942,391,62,40,17,104,36,88,99,
948,391,62,40,17,104,36,88,99,
954,391,62,40,17,109,37,88,99,
960,392,63,40,18,109,37,89,99,
966,392,63,40,18,109,37,89,99,
972,391,63,40,18,108,37,89,100,
978,392,64,40,18,108,37,89,100,
984,392,64,40,18,108,37,89,100,
990,393,65,40,18,108,37,89,100,
996,394,66,40,18,108,37,89,100,
1002,394,66,40,18,108,37,89,100,
1008,394,66,40,18,108,37,89,100,
1014,394,66,40,18,108,37,89,100,
1020,394,66,40,18,108,37,89,100,
1026,392,66,41,18,115,38,89,101,
