Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,162,26,92,75,
18,371,0,0,0,162,26,92,75,
24,371,0,0,0,162,26,92,75,
30,371,0,0,0,161,26,92,76,
36,370,0,1,0,159,26,92,77,
42,370,0,1,0,159,26,92,77,
48,370,0,1,0,159,26,92,77,
54,370,0,1,0,159,26,92,77,
60,370,0,1,0,159,26,92,77,
66,370,0,1,0,159,26,92,77,
72,369,0,2,1,157,25,93,78,
78,369,0,2,1,159,26,93,79,
84,369,0,2,1,159,26,93,79,
90,369,0,2,1,158,26,93,80,
96,369,0,2,1,158,26,93,80,
102,369,0,2,2,158,25,94,80,
108,369,0,2,2,158,25,94,80,
114,369,0,2,2,159,26,94,79,
120,368,0,3,2,158,26,93,79,
126,368,0,3,2,158,26,93,79,
132,369,1,3,2,157,26,93,80,
138,367,1,4,2,155,26,93,81,
144,369,3,4,2,155,26,93,81,
150,369,3,4,2,157,26,93,81,
156,369,3,4,2,157,26,93,81,
162,369,3,4,2,157,26,93,81,
168,370,4,4,2,156,26,93,82,
174,370,4,4,2,156,26,93,82,
180,370,4,4,2,157,27,93,81,
186,371,5,4,2,157,27,93,81,
192,371,5,4,2,158,27,93,80,
198,371,5,4,2,158,27,93,80,
204,373,7,4,2,158,27,93,80,
210,373,7,4,2,158,27,93,80,
216,374,8,4,2,158,27,93,80,
222,374,9,5,2,158,28,92,80,
228,375,10,5,2,158,29,92,80,
234,377,12,5,2,158,29,92,80,
240,376,12,6,2,157,29,91,80,
246,376,12,6,2,157,29,91,80,
252,377,13,6,2,157,29,91,80,
258,377,13,6,2,157,29,91,80,
264,378,14,6,3,157,28,92,80,
270,381,17,6,3,158,29,92,79,
276,380,17,7,3,157,29,91,79,
282,380,17,7,4,157,28,92,79,
288,381,18,7,4,157,28,92,79,
294,380,18,8,4,157,33,92,79,
300,381,19,8,4,157,33,92,79,
306,383,22,9,4,156,33,91,79,
312,383,22,9,4,156,33,91,79,
318,383,22,9,4,156,33,91,79,
324,383,22,9,4,156,33,91,79,
330,383,22,9,4,156,33,91,79,
336,383,23,10,4,154,33,90,80,
342,384,25,11,4,153,33,90,80,
348,384,25,11,4,153,33,90,80,
354,384,25,11,4,153,33,90,80,
360,383,25,12,4,152,33,89,80,
366,383,25,12,5,155,37,90,80,
372,383,25,12,5,155,37,90,80,
378,383,25,12,5,155,37,90,80,
384,384,26,12,5,154,37,90,81,
390,384,26,12,6,154,36,91,81,
396,385,27,12,6,154,36,91,81,
402,387,29,12,6,154,36,91,81,
408,387,30,13,6,153,36,90,81,
414,387,30,13,8,153,35,92,81,
420,387,30,13,8,153,34,92,81,
426,387,30,13,8,153,34,92,81,
432,387,30,13,8,153,34,92,81,
438,387,30,13,8,151,41,92,82,
444,387,30,13,9,151,41,93,82,
450,387,30,13,9,151,40,93,82,
456,386,30,14,9,151,41,93,81,
462,387,31,14,9,151,41,93,81,
468,387,31,14,9,151,41,93,81,
474,387,32,15,9,149,41,93,82,
480,387,32,15,9,149,41,93,82,
486,387,32,15,9,148,41,93,83,
492,388,33,15,9,148,41,93,83,
498,388,33,15,9,148,41,93,83,
504,389,34,15,9,148,41,93,83,
510,389,34,15,9,147,41,93,84,
516,389,34,15,9,146,42,93,84,
522,389,34,15,10,147,42,94,83,
528,388,35,17,10,145,42,93,83,
534,390,37,17,11,145,41,94,83,
540,390,37,17,11,144,41,94,84,
546,391,38,17,11,142,41,94,86,
552,390,38,18,11,141,41,93,86,
558,389,38,19,11,139,41,92,87,
564,389,38,19,11,139,41,92,87,
570,389,39,20,11,138,41,92,87,
576,390,40,20,11,138,41,92,87,
582,390,40,20,11,138,41,92,87,
588,390,40,20,11,136,42,92,87,
594,390,40,20,11,136,42,92,87,
600,390,40,20,11,136,43,92,87,
606,391,41,20,12,136,42,93,87,
612,391,41,20,12,136,42,93,87,
618,392,42,20,12,136,42,93,87,
624,393,43,20,12,137,43,93,86,
630,393,43,20,12,137,43,93,86,
636,394,44,20,12,137,43,93,86,
642,394,44,20,12,137,43,93,86,
648,394,44,20,12,137,43,93,86,
654,393,44,21,12,135,43,92,87,
660,393,44,21,12,132,43,92,87,
666,393,44,21,12,132,43,92,87,
672,393,44,21,12,133,44,92,86,
678,393,44,21,12,133,44,92,86,
684,394,45,21,13,133,43,93,86,
690,395,46,21,13,133,43,93,86,
696,395,46,21,13,133,43,93,86,
702,396,48,22,13,132,43,93,86,
708,396,48,22,13,132,43,93,86,
714,396,49,23,13,131,43,93,86,
720,397,50,23,13,131,43,93,86,
726,397,50,23,13,131,43,93,86,
732,397,50,23,13,130,43,93,86,
738,397,50,23,13,131,44,93,85,
744,396,50,24,13,130,44,92,85,
750,396,50,24,14,130,43,93,85,
756,396,50,24,15,130,42,94,85,
762,396,50,24,15,130,42,94,85,
768,396,50,24,15,130,42,94,85,
774,395,50,24,15,128,42,94,87,
780,395,50,24,15,128,42,94,87,
786,396,51,24,15,128,42,94,87,
792,395,51,25,15,126,42,93,88,
798,395,51,25,15,126,42,93,88,
804,395,51,25,15,125,42,93,88,
810,395,51,25,16,125,41,94,88,
816,395,51,25,16,125,41,94,88,
822,396,52,25,16,125,41,94,88,
828,396,52,25,16,125,41,94,88,
834,396,52,25,16,125,41,94,88,
840,396,52,25,17,125,40,95,88,
846,396,53,26,17,124,40,94,88,
852,396,53,26,17,124,40,94,88,
858,396,53,26,17,124,40,94,88,
864,396,53,26,17,123,40,94,89,
870,396,53,26,17,123,40,94,89,
876,396,53,26,18,120,40,95,89,
882,396,53,26,18,126,40,95,89,
888,396,53,26,18,126,40,95,89,
894,396,53,26,18,126,40,95,89,
900,396,53,26,18,126,40,95,89,
906,397,54,26,18,126,40,95,89,
912,397,54,26,18,126,40,95,89,
918,397,54,26,19,126,39,96,89,
924,398,55,26,19,126,39,96,89,
930,398,55,26,19,126,39,96,89,
936,397,55,27,20,124,39,97,90,
942,397,55,27,20,125,40,97,89,
948,398,56,27,21,125,39,98,89,
954,398,56,27,21,129,40,98,89,
960,398,56,27,21,129,40,98,89,
966,398,56,27,21,129,40,98,89,
972,398,56,27,21,129,40,98,89,
978,398,56,27,21,129,40,98,89,
984,399,57,27,21,129,40,98,89,
990,398,57,28,21,128,40,97,89,
996,398,57,28,22,128,40,98,89,
1002,400,59,28,22,128,39,98,89,
