Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,369,0,1,0,159,25,92,77,
12,369,0,1,0,160,26,92,76,
18,369,0,1,0,160,26,92,76,
24,369,0,1,0,160,26,92,76,
30,368,0,2,0,159,26,92,76,
36,368,0,2,1,158,25,93,77,
42,368,0,2,1,158,25,93,77,
48,368,0,2,1,158,25,93,77,
54,368,0,2,1,158,25,93,77,
60,368,0,2,1,158,25,93,77,
66,368,0,2,1,157,25,93,78,
72,368,0,2,1,157,25,93,78,
78,367,0,3,1,159,27,92,78,
84,368,1,3,1,159,27,92,78,
90,369,2,3,1,159,27,92,78,
96,369,2,3,1,159,27,92,78,
102,369,2,3,1,158,27,92,79,
108,370,3,3,1,157,27,92,80,
114,370,3,3,1,158,28,92,79,
120,371,4,3,1,158,28,92,79,
126,371,4,3,1,157,28,92,80,
132,372,5,3,1,157,28,92,80,
138,373,6,3,1,158,29,92,79,
144,373,6,3,1,158,29,92,79,
150,373,6,3,1,160,29,92,79,
156,372,6,4,1,159,29,92,79,
162,372,6,4,2,159,28,93,79,
168,373,7,4,2,159,28,93,79,
174,373,8,5,2,158,28,93,79,
180,373,8,5,2,158,28,93,79,
186,373,8,5,2,157,28,93,80,
192,376,11,5,2,157,28,93,80,
198,377,12,5,2,157,28,93,80,
204,376,12,6,2,156,28,93,80,
210,375,12,7,2,155,29,93,80,
216,375,12,7,2,155,29,93,80,
222,376,13,7,2,156,30,93,80,
228,376,13,7,2,156,30,93,80,
234,376,13,7,2,156,30,93,80,
240,376,13,7,2,156,30,93,80,
246,376,13,7,2,156,30,93,80,
252,378,15,7,2,156,30,93,80,
258,380,17,7,2,156,30,93,80,
264,381,18,7,2,156,30,93,80,
270,381,18,7,2,156,31,93,80,
276,381,18,7,2,156,31,93,80,
282,380,18,8,2,155,31,93,80,
288,380,18,8,2,155,31,93,80,
294,381,19,8,2,156,36,93,80,
300,381,19,8,2,156,36,93,80,
306,383,21,8,2,156,36,93,80,
312,383,21,8,2,156,36,93,80,
318,383,21,8,4,156,35,95,80,
324,383,21,8,4,156,34,95,80,
330,385,23,8,4,155,34,95,81,
336,385,23,8,4,155,34,95,81,
342,384,23,9,4,155,35,94,80,
348,384,24,10,4,154,35,93,80,
354,384,25,11,4,154,36,93,79,
360,384,25,11,4,151,36,93,82,
366,383,25,12,4,153,39,92,82,
372,383,25,12,4,154,40,92,81,
378,383,25,12,4,154,40,92,81,
384,382,25,13,4,153,40,92,81,
390,383,26,13,4,153,40,92,81,
396,383,26,13,4,153,40,92,81,
402,384,27,13,5,152,39,93,82,
408,384,27,13,5,152,39,93,82,
414,384,27,13,5,152,39,93,82,
420,385,28,13,5,152,39,93,82,
426,385,28,13,5,152,39,93,82,
432,385,28,13,5,152,39,93,82,
438,384,28,14,5,150,47,92,82,
444,384,28,14,6,149,46,93,83,
450,384,28,14,6,149,46,93,83,
456,383,28,15,8,148,44,95,83,
462,383,28,15,8,148,44,95,83,
468,383,28,15,8,148,44,95,83,
474,383,28,15,9,148,43,96,83,
480,384,29,15,10,148,42,97,83,
486,384,30,16,10,147,42,97,83,
492,386,32,16,10,147,42,97,83,
498,387,33,16,10,146,42,97,84,
504,389,35,16,10,146,42,97,84,
510,388,36,18,10,143,42,97,85,
516,389,37,18,10,141,42,97,86,
522,390,38,18,10,141,42,97,86,
528,390,39,19,11,140,41,97,86,
534,390,40,20,11,139,41,96,86,
540,391,41,20,11,140,41,96,85,
546,392,42,20,11,140,41,96,85,
552,391,42,21,11,139,41,95,85,
558,391,42,21,11,139,41,95,85,
564,391,42,21,11,139,41,95,85,
570,392,43,21,11,139,41,95,85,
576,392,44,22,11,138,41,95,85,
582,393,45,22,11,139,41,95,84,
588,393,45,22,11,138,43,95,84,
594,393,45,22,11,138,43,95,84,
600,393,45,22,12,139,44,96,83,
606,393,46,23,12,137,44,96,84,
612,393,46,23,12,137,44,96,84,
618,395,48,23,12,136,44,96,85,
624,395,48,23,12,135,44,96,86,
630,397,50,23,14,135,42,98,86,
636,399,52,23,14,135,42,98,86,
642,401,54,23,14,135,42,98,86,
648,402,55,23,14,135,42,98,86,
654,403,57,24,15,134,41,99,86,
660,404,58,24,15,132,41,99,86,
666,404,58,24,15,132,41,99,86,
672,404,58,24,15,132,41,99,86,
678,404,58,24,15,132,41,99,86,
684,403,58,24,15,130,41,99,88,
690,406,61,24,15,130,41,99,88,
696,406,61,24,15,130,41,99,88,
702,406,61,24,15,130,41,99,88,
708,406,61,24,15,130,41,99,88,
714,407,62,24,15,130,41,99,88,
720,407,62,24,15,130,41,99,88,
726,406,62,25,15,129,41,99,88,
732,407,63,25,15,128,42,99,88,
738,408,64,25,15,128,42,99,88,
744,408,64,25,16,128,41,100,88,
750,407,64,26,16,127,41,100,89,
756,407,64,26,16,127,41,100,89,
762,407,64,26,17,127,40,101,89,
768,408,65,26,17,128,41,101,88,
774,408,66,27,17,128,42,100,87,
780,409,67,27,17,128,42,100,87,
786,410,68,27,17,128,42,100,87,
792,410,69,28,17,127,42,100,87,
798,410,69,28,17,127,42,100,87,
804,410,69,28,17,126,42,100,87,
810,410,69,28,18,126,41,101,87,
816,411,70,28,18,126,41,101,87,
822,411,70,28,18,126,41,101,87,
828,412,71,28,19,126,41,102,87,
834,412,71,28,20,125,39,103,88,
840,415,74,28,20,125,39,103,88,
846,415,74,28,20,124,39,103,89,
852,415,75,29,20,123,39,102,89,
858,416,76,29,20,123,39,102,89,
864,418,78,29,21,124,39,103,88,
870,418,78,29,21,125,39,103,87,
876,418,78,29,21,122,39,103,87,
882,418,78,29,21,128,39,103,87,
888,419,79,29,21,128,39,103,87,
894,418,79,30,21,127,39,102,87,
900,417,79,31,21,126,39,101,87,
906,417,79,31,22,126,38,102,87,
912,417,79,31,22,126,38,102,87,
918,418,80,31,22,126,38,102,87,
924,419,81,31,22,126,38,102,87,
930,419,81,31,22,126,38,102,87,
936,419,81,31,22,126,38,102,87,
