Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,0,160,25,92,76,
12,370,0,1,0,160,25,92,76,
18,369,0,2,0,159,25,91,76,
24,368,0,2,0,159,26,91,76,
30,367,0,3,0,158,26,91,76,
36,367,0,3,0,160,28,91,74,
42,367,0,3,0,160,28,91,74,
48,367,0,3,0,160,28,91,74,
54,367,0,3,0,160,28,91,74,
60,367,0,3,0,160,28,91,74,
66,366,0,4,0,159,28,91,74,
72,365,0,5,1,158,27,91,74,
78,365,0,5,2,161,28,92,74,
84,365,0,5,2,161,28,92,74,
90,365,0,5,2,161,28,92,74,
96,365,1,6,2,159,28,91,75,
102,365,1,6,2,157,28,91,77,
108,365,1,6,2,157,28,91,77,
114,366,2,6,2,157,28,91,77,
120,366,2,6,2,156,28,91,78,
126,366,2,6,2,156,28,91,78,
132,366,2,6,2,156,28,91,78,
138,366,3,6,2,156,29,91,78,
144,366,3,6,2,156,29,91,78,
150,367,4,6,2,158,29,91,78,
156,367,4,6,3,157,28,92,79,
162,369,6,6,3,157,28,92,79,
168,368,6,7,3,156,28,92,79,
174,369,7,7,3,155,28,92,80,
180,369,7,7,3,154,28,92,81,
186,370,8,7,3,154,28,92,81,
192,370,8,7,3,154,28,92,81,
198,370,8,7,3,154,28,92,81,
204,370,8,7,3,154,28,92,81,
210,369,8,8,3,151,28,91,83,
216,369,8,8,3,150,28,91,84,
222,370,9,8,3,151,29,91,84,
228,370,9,8,3,151,29,91,84,
234,370,9,8,3,151,29,91,84,
240,371,10,8,3,151,29,91,84,
246,371,10,8,3,150,29,91,85,
252,373,12,8,3,149,29,91,86,
258,373,12,8,3,149,29,91,86,
264,374,13,8,3,149,29,91,86,
270,377,16,8,3,149,29,91,86,
276,377,16,8,3,149,29,91,86,
282,377,16,8,3,149,29,91,86,
288,376,16,9,3,148,29,90,86,
294,376,16,9,3,148,31,90,87,
300,375,16,10,3,146,31,89,88,
306,375,16,10,3,146,31,89,88,
312,374,16,11,3,145,31,89,88,
318,375,17,11,3,144,31,89,89,
324,375,17,11,3,144,31,89,89,
330,375,17,11,5,144,29,91,89,
336,375,17,11,5,144,29,91,89,
342,375,17,11,5,144,29,91,89,
348,375,18,12,5,143,29,91,89,
354,375,18,12,5,143,29,91,89,
360,375,18,12,5,143,29,91,89,
366,375,18,12,5,146,33,91,89,
372,375,18,12,5,146,33,91,89,
378,373,18,14,5,144,33,91,89,
384,372,18,15,5,144,33,91,88,
390,372,18,15,5,143,33,91,89,
396,372,18,15,5,142,33,91,90,
402,372,18,15,6,142,32,92,90,
408,374,20,15,6,143,32,92,89,
414,375,21,15,6,143,32,92,89,
420,375,21,15,6,143,32,92,89,
426,375,21,15,6,143,32,92,89,
432,375,21,15,6,143,32,92,89,
438,376,22,15,6,142,39,92,89,
444,376,22,15,6,142,39,92,89,
450,376,22,15,7,142,38,93,89,
456,376,22,15,7,142,38,93,89,
462,375,22,16,8,141,37,93,89,
468,375,22,16,8,141,37,93,89,
474,375,22,16,8,141,37,93,89,
480,375,22,16,8,141,37,93,89,
486,376,23,16,8,141,38,93,89,
492,377,24,16,8,140,38,93,90,
498,377,24,16,8,140,38,93,90,
504,380,27,16,8,140,38,93,90,
510,380,27,16,9,140,37,94,90,
516,380,27,16,9,138,38,94,91,
522,380,27,16,9,138,38,94,91,
528,381,28,16,9,138,38,94,91,
534,381,28,16,9,138,38,94,91,
540,381,28,16,9,138,38,94,91,
546,383,30,16,9,138,38,94,91,
552,383,30,16,9,138,38,94,91,
558,385,32,16,10,138,37,95,91,
564,385,32,16,10,137,37,95,92,
570,385,32,16,10,136,37,95,93,
576,384,32,16,10,135,37,95,94,
582,384,32,16,10,135,37,95,94,
588,383,32,17,10,133,39,94,94,
594,383,32,17,11,133,39,95,94,
600,383,32,17,11,133,39,95,94,
606,383,32,17,11,134,40,95,93,
612,383,32,17,11,134,40,95,93,
618,386,35,17,11,134,40,95,93,
624,386,35,17,11,134,40,95,93,
630,387,36,17,11,134,40,95,93,
636,387,36,17,11,134,40,95,93,
642,387,36,17,11,134,40,95,93,
648,388,37,17,11,134,40,95,93,
654,388,37,17,11,134,40,95,93,
660,389,38,17,11,131,40,95,93,
666,389,38,17,12,131,39,96,93,
672,389,38,17,12,131,39,96,93,
678,390,39,17,12,131,39,96,93,
684,390,39,17,12,131,39,96,93,
690,390,39,17,12,131,39,96,93,
696,389,39,18,12,130,39,96,93,
702,389,39,18,13,130,38,97,93,
708,391,41,18,13,130,38,97,93,
714,391,41,18,13,130,38,97,93,
720,392,42,18,13,131,39,97,92,
726,393,43,18,13,131,39,97,92,
732,393,43,18,14,130,39,98,92,
738,393,43,18,14,130,39,98,92,
744,393,43,18,14,130,39,98,92,
750,392,43,19,14,129,39,97,92,
756,392,43,19,14,129,39,97,92,
762,392,43,19,14,129,39,97,92,
768,393,44,19,14,129,39,97,92,
774,393,44,19,14,129,39,97,92,
780,393,44,19,15,129,38,98,92,
786,393,44,19,15,128,38,98,93,
792,393,44,19,15,128,38,98,93,
798,392,44,20,15,127,38,97,93,
804,393,45,20,15,126,38,97,93,
810,395,47,20,15,126,38,97,93,
816,396,48,20,15,126,38,97,93,
822,396,48,20,15,126,38,97,93,
828,396,48,20,16,126,37,98,93,
834,396,48,20,16,126,37,98,93,
840,397,49,20,16,126,37,98,93,
846,397,49,20,16,126,37,98,93,
852,397,49,20,16,127,38,98,92,
858,397,49,20,16,127,38,98,92,
864,397,49,20,16,127,38,98,92,
870,397,49,20,16,127,39,98,91,
876,397,49,20,16,124,39,98,91,
882,397,49,20,16,129,39,98,92,
888,397,49,20,16,129,39,98,92,
894,398,50,20,17,129,39,99,92,
900,397,50,21,17,128,38,99,92,
906,397,50,21,17,128,38,99,91,
912,399,52,21,17,128,38,99,91,
918,400,53,21,17,128,38,99,91,
924,400,53,21,17,128,38,99,91,
930,400,53,21,17,128,38,99,91,
936,400,53,21,17,127,38,99,92,
942,401,54,21,17,127,38,99,92,
948,401,54,21,17,127,38,99,92,
954,402,55,21,18,131,38,100,92,
960,402,55,21,18,131,38,100,92,
966,402,55,21,18,131,38,100,92,
972,401,55,22,18,130,38,100,92,
978,401,55,22,19,130,37,101,92,
984,401,55,22,19,130,37,101,92,
990,401,55,22,19,130,37,101,92,
996,401,55,22,19,131,38,101,90,
1002,401,55,22,19,131,38,101,90,
1008,400,55,23,19,130,38,101,90,
1014,400,55,23,19,129,38,101,91,
1020,400,55,23,19,129,38,101,91,
1026,400,55,23,19,138,40,101,91,
1032,400,55,23,19,138,40,101,91,
1038,400,55,23,19,138,40,101,91,
1044,401,56,23,19,137,40,101,92,
1050,401,56,23,19,137,40,101,92,
1056,401,56,23,19,136,40,101,93,
1062,402,57,23,19,136,40,101,93,
1068,402,57,23,19,136,40,101,93,
1074,402,57,23,19,137,40,101,93,
1080,402,57,23,19,137,40,101,93,
1086,401,57,24,19,135,40,100,94,
1092,400,57,25,20,134,39,100,94,
1098,400,57,25,20,130,39,100,94,
1104,401,58,25,20,129,39,100,95,
1110,400,58,26,21,127,38,100,96,
1116,400,58,26,21,127,38,100,96,
1122,400,58,26,21,127,38,100,96,
1128,399,58,27,21,126,38,100,96,
1134,400,59,27,21,126,38,100,96,
1140,400,59,27,21,126,38,100,96,
1146,400,59,27,21,126,38,100,96,
1152,401,60,27,21,126,38,100,96,
1158,401,60,27,21,126,38,100,96,
1164,401,60,27,21,126,38,100,96,
1170,401,61,28,22,120,38,100,96,
1176,401,61,28,23,120,37,101,96,
1182,401,61,28,24,120,36,102,96,
1188,400,61,29,24,119,36,101,96,
1194,400,61,29,24,120,36,101,96,
1200,400,61,29,24,120,36,101,96,
1206,400,61,29,24,120,36,101,96,
1212,400,61,29,24,121,36,101,96,
1218,400,61,29,24,121,36,101,96,
1224,400,61,29,24,121,36,101,96,
1230,401,62,29,24,121,36,101,96,
1236,402,63,29,24,122,36,101,96,
1242,403,64,29,24,119,36,101,96,
1248,405,66,29,24,120,36,101,96,
1254,406,67,29,24,120,36,101,96,
1260,406,67,29,24,121,36,101,97,
1266,406,67,29,24,121,36,101,97,
1272,407,68,29,24,122,36,101,97,
1278,407,68,29,24,121,36,101,98,
1284,407,68,29,24,122,36,101,98,
1290,407,69,30,24,121,36,101,98,
1296,407,69,30,25,121,35,102,98,
1302,408,70,30,25,121,35,102,98,
1308,409,71,30,25,121,35,102,98,
1314,408,71,31,25,118,40,101,98,
1320,408,71,31,25,118,40,101,99,
1326,408,71,31,25,119,41,101,98,
1332,408,71,31,25,122,44,101,95,
1338,408,71,31,25,122,44,101,96,
1344,408,71,31,25,122,44,101,96,
1350,408,71,31,25,124,44,101,96,
1356,408,72,32,25,123,44,101,96,
1362,408,72,32,25,125,44,101,96,
1368,407,72,33,25,125,44,101,97,
1374,406,72,34,25,124,44,100,97,
1380,406,72,34,25,124,45,100,97,
1386,406,72,34,25,124,45,100,97,
1392,405,72,35,25,120,47,99,97,
1398,405,72,35,26,120,46,100,97,
1404,404,72,36,27,119,45,101,97,
1410,404,72,36,27,120,45,101,97,
1416,404,72,36,27,120,45,101,97,
1422,404,72,36,27,120,45,101,97,
1428,404,72,36,27,120,45,101,97,
1434,403,72,37,27,119,45,100,97,
1440,403,72,37,27,118,45,100,98,
1446,404,73,37,27,119,45,100,97,
1452,405,74,37,27,119,45,100,97,
1458,404,75,39,27,117,45,99,97,
