Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,160,25,92,77,
12,371,0,0,0,160,25,92,77,
18,371,0,0,0,160,25,92,77,
24,371,0,0,0,160,25,92,77,
30,371,0,0,0,160,25,92,77,
36,371,0,0,0,160,25,92,77,
42,370,0,1,1,159,24,92,77,
48,370,0,1,1,159,24,92,77,
54,369,0,2,1,158,24,91,77,
60,367,0,4,1,156,24,91,77,
66,366,0,5,1,155,24,91,77,
72,366,0,5,2,154,23,92,78,
78,365,0,6,2,154,25,91,80,
84,364,0,7,2,154,25,91,80,
90,363,0,8,2,153,25,91,80,
96,363,0,8,2,153,25,91,80,
102,365,2,8,2,151,25,91,82,
108,365,2,8,2,151,25,91,82,
114,365,2,8,2,151,25,91,82,
120,366,3,8,3,151,24,92,82,
126,366,3,8,3,151,24,92,82,
132,366,4,9,3,149,24,91,83,
138,364,4,11,3,146,24,91,84,
144,364,4,11,3,147,25,91,83,
150,365,6,12,3,146,25,90,85,
156,365,7,12,3,145,25,90,86,
162,368,10,12,3,146,27,90,84,
168,368,10,12,3,146,27,90,84,
174,369,11,12,3,146,27,90,84,
180,368,11,13,3,145,27,89,84,
186,367,11,14,3,144,27,89,84,
192,367,11,14,3,144,27,89,84,
198,368,12,14,3,144,27,89,84,
204,368,12,14,3,144,27,89,84,
210,369,14,15,3,143,27,89,84,
216,370,15,15,3,143,27,89,84,
222,370,15,15,3,144,28,89,84,
228,371,16,15,3,144,28,89,84,
234,372,17,15,3,145,28,89,83,
240,372,18,16,3,144,28,89,83,
246,371,18,17,3,144,28,89,83,
252,372,19,17,3,146,30,89,81,
258,374,21,17,3,146,30,89,81,
264,372,22,20,3,142,30,89,82,
270,374,24,20,3,142,30,89,82,
276,374,24,20,3,142,30,89,82,
282,376,26,20,3,141,30,89,83,
288,376,26,20,3,141,30,89,83,
294,377,27,20,3,142,34,89,83,
300,377,28,21,3,141,34,88,83,
306,379,30,21,3,141,34,88,83,
312,379,30,21,3,140,34,88,84,
318,379,30,21,3,140,34,88,84,
324,379,30,21,3,140,34,88,84,
330,379,30,21,4,140,33,89,84,
336,379,30,21,5,140,32,90,84,
342,379,30,21,5,140,32,90,84,
348,379,30,21,5,140,32,90,84,
354,379,30,21,5,140,32,90,84,
360,379,30,21,5,140,32,90,84,
366,379,30,21,5,143,36,90,84,
372,379,30,21,5,143,36,90,84,
378,379,30,21,5,143,36,90,84,
384,379,30,21,5,143,36,90,84,
390,379,30,21,5,142,36,90,85,
396,379,30,21,5,141,36,90,86,
402,379,30,21,5,141,36,90,86,
408,379,30,21,5,141,36,90,86,
414,379,30,21,5,141,36,90,86,
420,378,30,22,5,140,36,90,86,
426,378,30,22,5,141,37,90,85,
432,378,30,22,5,140,37,90,86,
438,378,30,22,5,139,45,90,86,
444,378,30,22,6,139,44,91,86,
450,378,30,22,6,139,44,91,86,
456,377,30,23,6,137,44,90,87,
462,377,30,23,6,137,44,90,87,
468,377,30,23,6,137,44,90,87,
474,377,30,23,6,137,44,90,87,
480,378,31,23,6,137,44,90,87,
486,378,31,23,6,137,44,90,87,
492,378,31,23,6,137,44,90,87,
498,378,31,23,7,137,43,91,87,
504,378,31,23,7,137,43,91,87,
510,379,32,23,7,137,43,91,87,
516,379,32,23,7,136,44,91,87,
522,380,33,23,7,136,44,91,87,
528,380,33,23,7,136,44,91,87,
534,380,33,23,7,136,44,91,87,
540,380,34,24,7,135,44,91,87,
546,379,34,25,7,135,44,91,87,
552,380,35,25,8,135,43,92,87,
558,381,36,25,9,135,42,93,87,
564,381,36,25,9,135,42,93,87,
570,381,37,26,9,134,42,93,87,
576,381,37,26,9,134,42,93,87,
582,381,37,26,9,135,43,93,86,
588,381,37,26,9,134,46,93,85,
594,382,38,26,9,134,46,93,85,
600,383,39,26,9,135,47,93,84,
606,383,39,26,9,135,47,93,84,
612,383,39,26,9,135,47,93,84,
618,384,40,26,9,135,47,93,84,
624,384,40,26,9,135,47,93,84,
630,384,40,26,10,135,47,94,84,
636,384,40,26,10,133,46,94,86,
642,385,41,26,11,133,46,95,86,
648,385,41,26,11,133,46,95,86,
654,385,41,26,11,132,46,95,87,
660,385,41,26,11,128,46,95,88,
666,385,41,26,11,128,46,95,88,
672,385,41,26,12,128,45,96,88,
678,385,41,26,12,128,45,96,88,
684,385,41,26,12,128,45,96,88,
690,385,42,26,12,127,45,96,89,
696,384,42,27,12,126,45,95,89,
702,384,42,27,12,126,45,95,89,
708,384,42,27,12,126,45,95,89,
714,384,42,27,12,127,45,95,88,
720,384,42,27,12,127,45,95,88,
726,385,43,27,12,126,45,95,89,
732,386,44,27,12,125,46,95,89,
738,386,44,27,12,125,46,95,89,
744,387,45,27,12,124,46,95,90,
750,388,47,28,12,123,46,94,90,
756,389,48,28,12,123,46,94,90,
762,389,49,29,12,121,46,93,91,
768,389,49,29,12,121,46,93,91,
774,389,49,29,12,121,46,93,91,
780,389,49,29,12,122,46,93,90,
786,388,49,30,12,120,46,92,91,
792,387,49,31,12,120,46,92,91,
798,386,49,32,12,119,46,91,91,
804,386,49,32,13,119,45,92,91,
810,385,49,33,13,118,45,91,91,
816,384,49,34,14,117,44,91,91,
822,384,49,34,14,117,44,91,91,
828,384,49,34,14,117,44,91,91,
834,384,49,34,14,117,44,91,91,
840,386,51,34,14,117,44,91,91,
846,385,51,35,14,116,44,91,91,
852,385,51,35,14,116,44,91,91,
858,385,51,35,14,116,44,91,91,
864,385,51,35,14,115,45,91,91,
870,385,51,35,14,115,45,91,91,
876,386,52,35,14,111,45,91,92,
882,386,52,35,15,116,45,92,92,
888,386,52,35,15,115,45,92,93,
894,386,52,35,15,115,45,92,93,
900,386,52,35,16,115,45,93,93,
906,386,53,36,16,114,45,93,93,
912,384,53,38,16,112,45,92,93,
918,386,55,38,16,112,45,92,93,
924,387,56,38,16,112,45,92,93,
930,386,56,39,16,111,45,92,93,
936,386,56,39,16,111,45,92,93,
942,387,57,39,16,111,45,92,93,
948,387,57,39,16,111,45,92,93,
954,388,58,39,16,114,45,92,93,
960,388,58,39,16,113,45,92,94,
966,388,58,39,17,113,44,93,94,
972,388,58,39,17,113,44,93,94,
978,388,58,39,17,113,44,93,94,
984,387,58,39,18,112,44,94,95,
990,387,59,40,18,111,44,94,95,
996,388,60,40,18,111,44,94,95,
1002,388,60,40,18,111,44,94,95,
1008,388,60,40,19,111,43,95,95,
1014,388,60,40,19,111,43,95,95,
1020,388,61,41,20,110,42,95,95,
1026,388,62,42,20,118,44,94,95,
1032,388,62,42,20,117,44,94,96,
1038,387,62,43,21,116,44,94,96,
1044,388,63,43,21,116,44,94,96,
1050,389,64,43,21,115,44,94,97,
1056,388,64,44,21,114,44,93,97,
1062,388,64,44,21,114,44,93,97,
1068,388,64,44,21,113,44,93,98,
1074,388,64,44,21,114,44,93,98,
1080,390,66,44,21,113,44,93,99,
1086,390,66,44,21,113,44,93,99,
1092,390,66,44,21,113,44,93,99,
1098,392,68,44,21,108,44,93,99,
1104,392,68,44,22,108,43,94,99,
1110,392,68,44,22,108,43,94,99,
1116,393,69,44,22,108,43,94,99,
1122,393,70,45,22,106,44,93,99,
1128,393,70,45,22,106,44,93,99,
1134,393,70,45,22,106,44,93,99,
1140,393,70,45,22,107,45,93,98,
1146,394,71,45,22,107,45,93,98,
1152,394,71,45,22,107,45,93,98,
1158,393,71,46,22,106,45,92,98,
1164,393,72,47,22,105,45,92,98,
1170,393,72,47,22,100,46,92,98,
1176,393,73,48,22,99,46,91,98,
1182,393,73,48,22,99,46,91,98,
1188,393,73,48,22,99,46,91,98,
1194,393,73,48,23,98,45,92,99,
1200,393,73,48,23,100,45,92,99,
1206,393,74,49,23,100,46,92,98,
1212,393,74,49,23,100,46,92,98,
1218,393,74,49,23,101,46,92,98,
1224,393,74,49,23,101,46,92,98,
1230,393,74,49,23,102,46,92,98,
1236,394,75,49,23,102,46,92,98,
1242,393,75,50,23,100,46,91,98,
1248,392,75,51,23,100,46,91,98,
1254,392,75,51,23,102,46,91,98,
1260,392,76,52,23,103,46,90,98,
1266,392,76,52,23,103,46,90,98,
1272,392,76,52,23,104,46,90,98,
1278,392,76,52,23,104,46,90,98,
1284,393,77,52,23,104,46,90,98,
1290,392,77,53,23,104,46,90,98,
1296,392,77,53,23,104,46,90,98,
1302,393,78,53,23,104,46,90,98,
1308,393,78,53,24,106,46,91,98,
1314,393,78,53,24,105,48,91,97,
1320,393,78,53,24,105,48,91,97,
1326,394,79,53,24,106,48,91,97,
1332,394,79,53,24,106,48,91,98,
1338,394,79,53,25,107,47,92,98,
1344,393,79,54,25,106,47,91,98,
1350,394,80,54,25,107,47,91,98,
1356,396,82,54,25,110,48,91,97,
1362,395,82,55,26,108,47,91,98,
1368,396,83,55,26,110,47,91,98,
1374,396,83,55,26,111,47,91,98,
1380,395,83,56,26,111,47,90,98,
1386,396,84,56,26,111,47,90,98,
1392,396,84,56,26,108,49,90,98,
1398,396,84,56,26,110,49,90,98,
1404,395,84,57,27,109,48,91,99,
1410,395,85,58,27,107,48,90,100,
1416,395,85,58,27,107,48,90,100,
1422,396,86,58,27,107,48,90,100,
1428,396,86,58,27,106,48,90,101,
1434,396,86,58,27,106,48,90,101,
1440,396,86,58,27,106,48,90,101,
1446,395,86,59,27,104,48,90,102,
1452,396,87,59,27,104,48,90,102,
1458,395,87,60,27,103,48,90,102,
