Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,370,0,1,0,160,25,91,76,
12,370,0,1,0,159,25,91,77,
18,369,0,2,0,158,25,91,77,
24,369,0,2,0,158,25,91,77,
30,369,0,2,0,158,25,91,77,
36,368,0,3,0,157,25,91,77,
42,368,0,3,0,157,25,91,77,
48,368,0,3,0,157,25,91,77,
54,368,0,3,0,157,25,91,77,
60,367,0,4,0,156,26,91,77,
66,367,0,4,0,156,26,91,77,
72,367,0,4,0,156,26,91,77,
78,368,1,4,0,159,28,91,77,
84,368,1,4,0,159,28,91,77,
90,367,1,5,0,158,28,91,77,
96,368,2,5,0,158,28,91,77,
102,368,2,5,0,158,28,91,77,
108,368,2,5,0,158,28,91,77,
114,368,2,5,0,159,29,91,76,
120,368,2,5,0,158,29,91,77,
126,368,2,5,0,157,29,91,78,
132,368,2,5,1,157,28,92,78,
138,368,2,5,1,157,28,92,78,
144,370,4,5,1,157,28,92,78,
150,369,4,5,2,158,27,93,79,
156,369,4,5,2,158,27,93,79,
162,369,4,5,2,158,27,93,79,
168,368,4,6,2,157,27,92,79,
174,369,5,6,2,158,27,92,78,
180,369,5,6,2,158,27,92,78,
186,370,6,6,2,157,27,92,79,
192,371,7,6,2,157,27,92,79,
198,373,9,6,2,157,27,92,79,
204,373,9,6,2,157,27,92,79,
210,372,9,7,2,156,27,91,79,
216,372,9,7,2,155,27,91,80,
222,372,9,7,2,156,28,91,80,
228,372,10,8,2,155,28,91,80,
234,373,11,8,2,155,28,91,80,
240,374,12,8,2,154,28,91,81,
246,374,12,8,2,154,28,91,81,
252,374,12,8,2,154,28,91,81,
258,373,12,8,2,153,28,91,82,
264,372,12,9,2,152,28,91,82,
270,372,12,9,2,152,28,91,82,
276,373,13,9,2,152,28,91,82,
282,373,13,9,2,152,28,91,82,
288,374,14,9,2,152,28,91,82,
294,375,16,10,2,152,33,91,82,
300,375,16,10,2,152,33,91,82,
306,375,16,10,2,152,33,91,82,
312,376,17,10,2,152,33,91,82,
318,376,17,10,2,152,33,91,82,
324,376,17,10,2,152,33,91,82,
330,376,17,10,2,152,34,91,82,
336,376,17,10,2,151,34,91,83,
342,376,17,10,2,150,34,91,84,
348,376,17,10,2,150,34,91,84,
354,376,17,10,3,149,33,92,85,
360,376,17,10,4,149,33,93,85,
366,376,17,10,4,153,36,93,84,
372,376,17,10,4,153,36,93,84,
378,378,19,10,4,152,36,93,85,
384,378,19,10,4,152,36,93,85,
390,377,19,11,5,151,36,94,85,
396,378,20,11,5,151,35,94,85,
402,378,20,11,5,151,35,94,85,
408,378,20,11,5,150,35,94,86,
414,378,20,11,5,151,36,94,85,
420,379,21,11,5,152,37,94,84,
426,378,21,12,5,151,37,94,84,
432,378,21,12,5,151,37,94,84,
438,379,22,12,6,150,44,95,84,
444,379,22,12,6,150,44,95,84,
450,380,23,12,6,149,44,95,85,
456,380,23,12,7,149,43,96,85,
462,381,24,12,8,150,43,97,84,
468,382,25,12,8,150,43,97,84,
474,383,26,12,8,150,43,97,84,
480,383,26,12,8,150,43,97,84,
486,384,27,12,8,150,43,97,84,
492,384,27,12,8,150,43,97,84,
498,385,28,12,8,150,43,97,84,
504,385,28,12,8,150,43,97,84,
510,384,28,13,8,149,43,96,84,
516,384,28,13,8,148,44,96,84,
522,384,28,13,8,148,44,96,84,
528,384,28,13,8,148,44,96,84,
534,385,29,13,8,148,44,96,84,
540,385,29,13,8,148,44,96,84,
546,385,29,13,8,148,44,96,84,
552,385,29,13,8,148,44,96,84,
558,386,31,14,8,147,44,96,84,
564,385,31,15,8,146,44,95,84,
570,385,31,15,8,146,44,95,84,
576,385,31,15,9,146,44,96,84,
582,387,33,15,10,147,44,97,83,
588,388,34,15,10,145,46,97,83,
594,389,35,15,11,145,46,98,83,
600,390,36,15,11,145,46,98,83,
606,390,36,15,11,145,46,98,83,
612,390,36,15,11,144,46,98,84,
618,391,37,15,11,145,47,98,83,
624,392,38,15,11,145,47,98,83,
630,392,38,15,11,145,47,98,83,
636,392,38,15,11,145,47,98,83,
642,393,39,15,11,145,47,98,83,
648,393,39,15,11,145,47,98,83,
