Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,161,25,92,76,
30,370,0,1,0,160,25,92,76,
36,370,0,1,0,160,25,92,76,
42,370,0,1,0,159,25,92,77,
48,370,0,1,0,159,25,92,77,
54,370,0,1,0,160,25,92,76,
60,370,0,1,0,160,25,92,76,
66,369,0,2,1,158,24,93,77,
72,369,0,2,1,158,24,93,77,
78,369,1,3,1,160,26,92,77,
84,369,1,3,1,159,26,92,78,
90,369,1,3,2,159,25,93,78,
96,367,1,5,2,157,25,92,78,
102,369,3,5,2,157,26,92,78,
108,369,3,5,2,157,26,92,78,
114,369,3,5,2,156,26,92,79,
120,370,4,5,2,156,26,92,79,
126,369,4,6,2,155,26,91,79,
132,369,4,6,2,155,26,91,79,
138,369,4,6,2,155,26,91,79,
144,368,4,7,2,154,26,90,79,
150,368,4,7,2,156,26,90,79,
156,367,5,9,2,153,26,89,80,
162,367,5,9,2,154,27,89,79,
168,367,6,10,2,153,27,89,79,
174,366,6,11,2,152,27,89,79,
180,366,6,11,2,152,27,89,79,
186,366,6,11,2,152,27,89,79,
192,366,6,11,2,152,27,89,79,
198,365,6,12,2,151,27,89,79,
204,365,6,12,2,152,28,89,78,
210,365,6,12,2,152,28,89,78,
216,367,8,12,2,152,28,89,78,
222,367,8,12,2,153,29,89,78,
228,367,8,12,2,153,29,89,78,
234,366,10,15,2,149,29,88,79,
240,366,10,15,2,149,29,88,79,
246,366,10,15,2,148,29,88,80,
252,366,10,15,2,148,29,88,80,
258,366,10,15,2,147,29,88,81,
264,366,10,15,2,147,29,88,81,
270,368,12,15,2,147,29,88,81,
276,369,13,15,2,147,29,88,81,
282,369,13,15,2,147,29,88,81,
288,369,13,15,2,147,29,88,81,
294,369,13,15,3,148,33,89,81,
300,370,14,15,3,148,33,89,81,
306,370,14,15,3,148,33,89,81,
312,370,16,17,3,146,33,88,81,
318,371,17,17,3,145,33,88,82,
324,371,18,18,3,144,34,87,81,
330,371,18,18,3,144,34,87,81,
336,371,18,18,3,143,34,87,82,
342,371,18,18,4,143,33,88,82,
348,371,19,19,4,143,33,88,82,
354,371,19,19,4,143,33,88,82,
360,372,20,19,5,143,33,89,82,
366,372,20,19,5,147,36,89,81,
372,372,20,19,5,147,36,89,81,
378,373,21,19,5,147,36,89,81,
384,375,23,19,5,147,36,89,81,
390,375,23,19,5,147,36,89,81,
396,375,23,19,5,147,36,89,81,
402,375,23,19,5,146,36,89,82,
408,375,23,19,5,146,36,89,82,
414,375,23,19,5,146,36,89,82,
420,375,23,19,5,146,36,89,82,
426,375,23,19,5,146,36,89,82,
432,376,24,19,5,146,36,89,82,
438,377,25,19,5,145,41,89,82,
444,378,26,19,5,145,41,89,82,
450,380,28,19,7,145,39,91,82,
456,380,28,19,7,146,39,91,81,
462,381,29,19,7,146,39,91,81,
468,381,29,19,7,146,39,91,81,
474,380,29,20,7,146,41,90,80,
480,380,29,20,7,146,41,90,80,
486,380,30,21,7,145,41,89,80,
492,380,30,21,8,145,40,90,80,
498,381,31,21,8,145,40,90,80,
504,381,32,22,8,144,40,90,80,
510,381,32,22,8,143,40,90,81,
516,382,33,22,8,141,41,90,82,
522,381,33,23,8,140,41,90,82,
528,380,33,24,8,140,41,90,82,
534,380,33,24,9,140,40,91,82,
540,380,33,24,9,139,40,91,83,
546,380,33,24,9,139,40,91,83,
552,380,33,24,9,140,41,91,82,
558,380,33,24,9,140,41,91,82,
564,380,34,25,11,138,39,92,83,
570,380,34,25,12,137,38,93,84,
576,381,35,25,12,137,38,93,84,
582,380,35,26,12,134,38,93,86,
588,379,36,28,12,131,39,92,86,
594,379,37,29,12,130,39,91,86,
600,380,38,29,12,130,39,91,86,
606,380,38,29,12,130,39,91,86,
612,380,38,29,12,130,39,91,86,
618,381,39,29,12,130,39,91,86,
624,381,39,29,12,130,39,91,86,
630,382,40,29,14,130,37,93,86,
636,382,40,29,14,130,37,93,86,
642,383,41,29,14,130,37,93,86,
648,383,41,29,14,130,37,93,86,
654,383,41,29,14,130,37,93,86,
660,383,42,30,15,126,36,93,86,
666,384,43,30,15,127,37,93,85,
672,385,44,30,15,127,37,93,85,
678,385,44,30,16,127,37,94,85,
684,386,45,30,16,127,36,94,85,
690,388,47,30,16,127,36,94,85,
696,388,47,30,17,127,35,95,85,
702,388,47,30,18,127,34,96,85,
708,388,47,30,18,127,34,96,85,
714,388,47,30,18,127,34,96,85,
720,390,49,30,18,127,34,96,85,
726,391,50,30,18,125,34,96,87,
732,392,51,30,19,124,34,97,87,
738,393,52,30,19,124,34,97,87,
744,392,52,31,19,123,35,97,87,
750,393,53,31,19,123,35,97,87,
756,394,54,31,19,123,35,97,87,
762,396,56,31,19,123,35,97,87,
768,396,56,31,19,123,35,97,87,
774,396,56,31,19,123,35,97,87,
780,396,56,31,19,123,35,97,87,
786,396,56,31,19,123,35,97,87,
792,398,58,31,19,123,35,97,87,
798,398,58,31,19,123,35,97,87,
804,398,58,31,19,124,35,97,87,
810,398,58,31,19,124,35,97,87,
816,398,58,31,20,124,35,98,87,
822,398,58,31,20,124,34,98,87,
828,397,58,32,20,124,34,98,87,
834,397,58,32,20,123,34,98,88,
840,397,58,32,20,123,34,98,88,
846,396,58,33,20,122,34,97,88,
852,396,58,33,20,122,34,97,88,
858,396,58,33,20,120,34,97,90,
864,396,58,33,21,120,34,98,90,
870,396,58,33,21,120,34,98,90,
876,396,58,33,21,116,34,98,91,
882,396,59,34,21,121,34,98,91,
888,396,59,34,21,121,34,98,91,
894,396,59,34,21,121,34,98,91,
900,396,59,34,21,121,34,98,91,
906,397,60,34,21,121,34,98,91,
912,398,61,34,21,121,34,98,91,
918,399,62,34,21,120,34,98,92,
924,398,62,35,21,119,34,97,92,
930,397,62,36,21,119,35,96,91,
936,397,62,36,21,119,35,96,91,
942,399,64,36,21,119,35,96,91,
948,399,64,36,21,118,35,96,92,
954,400,65,36,22,122,35,97,92,
960,399,65,37,24,121,33,99,92,
966,400,66,37,24,121,33,99,92,
972,399,66,37,24,120,33,99,93,
978,399,66,37,24,119,33,99,94,
984,399,66,37,24,120,33,99,93,
990,400,67,37,24,119,33,99,94,
996,399,67,38,24,118,33,98,94,
1002,401,69,38,24,118,33,98,94,
1008,401,69,38,24,117,33,98,95,
1014,401,69,38,24,117,33,98,95,
1020,401,69,38,24,117,33,98,95,
1026,402,70,38,24,126,35,98,95,
