Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,369,0,2,0,158,25,91,77,
24,369,0,2,0,158,25,91,77,
30,369,0,2,0,158,25,91,77,
36,369,0,2,0,158,25,91,77,
42,370,1,2,0,158,25,91,77,
48,370,1,2,1,158,25,92,77,
54,370,1,2,1,157,24,92,78,
60,370,1,2,1,157,24,92,78,
66,369,1,3,2,156,23,93,78,
72,369,1,3,2,156,23,93,78,
78,370,2,3,2,159,25,93,78,
84,369,2,4,2,158,25,93,78,
90,369,2,4,3,159,25,94,77,
96,369,2,4,3,159,25,94,77,
102,370,3,4,3,159,25,94,77,
108,370,3,4,3,159,25,94,77,
114,370,3,4,3,160,26,94,76,
120,371,5,5,3,159,26,94,76,
126,371,5,5,3,158,26,94,77,
132,370,5,6,3,158,26,94,77,
138,371,6,6,3,158,26,94,77,
144,371,6,6,3,158,26,94,77,
150,372,7,6,3,160,26,94,77,
156,373,8,6,3,160,26,94,77,
162,374,10,7,3,159,26,93,77,
168,375,11,7,3,159,26,93,77,
174,377,13,7,3,158,26,93,78,
180,377,13,7,3,159,26,93,77,
186,377,13,7,3,160,27,93,76,
192,377,13,7,3,160,27,93,76,
198,377,13,7,3,160,27,93,76,
204,378,14,7,3,160,28,93,76,
210,378,14,7,3,160,28,93,76,
216,378,14,7,3,160,28,93,76,
222,378,14,7,3,161,29,93,76,
228,379,15,7,3,161,29,93,76,
234,381,17,7,3,161,29,93,76,
240,381,18,8,3,159,29,92,77,
246,382,19,8,3,158,29,92,78,
252,382,19,8,4,158,28,93,78,
258,383,20,8,4,158,28,93,78,
264,383,20,8,4,158,28,93,78,
270,383,20,8,4,157,28,93,79,
276,387,24,8,4,155,28,93,81,
282,387,26,10,4,153,28,92,82,
288,388,27,10,5,153,27,93,82,
294,388,27,10,5,153,32,93,83,
300,389,28,10,5,153,32,93,83,
306,390,29,10,5,153,32,93,83,
312,391,30,10,5,153,32,93,83,
318,391,30,10,5,152,32,93,84,
324,391,30,10,5,151,32,93,85,
330,392,31,10,5,151,32,93,85,
336,392,31,10,5,150,32,93,86,
342,392,31,10,5,150,32,93,86,
348,393,32,10,5,150,32,93,86,
354,392,32,11,5,150,33,92,85,
360,392,32,11,5,150,34,92,85,
366,392,32,11,6,152,35,93,86,
372,393,33,11,6,151,35,93,87,
378,393,33,11,6,151,35,93,87,
384,393,33,11,6,151,35,93,87,
390,396,36,11,6,151,35,93,87,
396,396,36,11,6,151,35,93,87,
402,396,36,11,6,150,35,93,88,
408,396,36,11,6,150,35,93,88,
414,396,36,11,6,150,35,93,88,
420,395,36,12,6,149,35,92,88,
426,394,36,13,6,148,35,91,88,
432,394,36,13,7,148,34,92,88,
438,394,36,13,7,147,42,92,88,
444,394,36,13,7,147,42,92,88,
450,394,36,13,9,147,40,94,88,
456,394,36,13,9,147,40,94,88,
462,395,37,13,9,147,40,94,88,
468,396,38,13,9,147,40,94,88,
474,395,38,14,9,147,40,94,88,
480,395,38,14,9,147,40,94,88,
486,396,39,14,9,147,40,94,88,
492,396,39,14,9,147,40,94,88,
498,397,40,14,9,147,40,94,88,
504,397,40,14,9,147,40,94,88,
510,397,40,14,9,147,40,94,88,
516,397,40,14,10,147,40,95,88,
522,397,40,14,10,147,39,95,88,
528,397,40,14,10,147,39,95,88,
534,398,42,15,11,146,38,96,88,
540,398,42,15,11,146,38,96,88,
546,398,42,15,11,146,38,96,88,
552,398,42,15,11,146,38,96,88,
558,399,43,15,11,146,38,96,88,
564,399,44,16,11,145,38,96,88,
570,398,44,17,12,144,37,97,88,
576,398,44,17,12,143,37,97,89,
582,398,45,18,12,142,37,97,89,
588,398,45,18,12,141,39,97,89,
594,398,45,18,12,141,39,97,89,
600,399,46,18,13,141,38,98,89,
606,399,46,18,13,141,38,98,89,
612,399,46,18,13,141,38,98,89,
618,399,46,18,14,141,37,99,89,
624,399,46,18,14,141,37,99,89,
630,399,46,18,15,141,36,100,89,
636,399,46,18,15,141,36,100,89,
642,399,46,18,15,141,36,100,89,
648,399,46,18,15,140,36,100,90,
654,400,47,18,15,139,36,100,91,
660,403,50,18,15,138,36,100,91,
666,404,51,18,16,138,35,101,91,
672,404,51,18,16,138,35,101,91,
678,405,52,18,16,139,36,101,90,
684,405,52,18,16,139,36,101,90,
690,405,52,18,17,139,35,102,90,
696,405,52,18,17,139,35,102,90,
702,404,52,19,17,138,35,101,90,
708,405,54,20,17,137,35,100,90,
714,405,54,20,18,137,34,101,90,
720,407,56,20,18,137,34,101,90,
726,407,56,20,18,137,34,101,90,
732,408,57,20,18,136,35,101,90,
738,408,57,20,18,136,35,101,90,
744,408,57,20,18,136,35,101,90,
750,409,58,20,18,136,35,101,90,
756,409,58,20,18,136,35,101,90,
762,409,58,20,18,136,35,101,90,
768,409,59,21,18,135,35,101,90,
774,407,59,23,19,133,35,101,90,
780,407,59,23,19,133,35,101,90,
786,407,59,23,19,133,35,101,90,
792,406,59,23,19,132,35,101,91,
798,407,60,23,19,132,35,101,91,
804,407,60,23,19,131,35,101,91,
810,407,60,23,19,131,35,101,91,
816,407,60,23,19,130,35,101,92,
822,407,60,23,19,130,35,101,92,
828,408,61,23,19,130,35,101,92,
834,408,61,23,19,131,34,101,91,
840,409,62,23,19,131,34,101,91,
846,408,62,24,19,130,34,100,91,
852,408,62,24,19,130,34,100,91,
858,409,63,24,19,130,34,100,91,
864,409,63,24,19,130,34,100,91,
870,411,65,24,20,130,33,101,91,
876,411,65,24,20,127,33,101,91,
882,411,65,24,20,133,33,101,91,
888,410,65,25,20,133,34,101,90,
894,410,65,25,20,133,34,101,90,
900,412,67,25,20,133,34,101,90,
906,412,67,25,20,133,34,101,90,
912,411,67,26,20,132,34,101,90,
918,412,68,26,20,132,34,101,90,
924,412,68,26,20,132,34,101,90,
930,412,68,26,20,131,34,101,91,
936,412,68,26,20,131,34,101,91,
942,412,69,27,20,130,34,101,91,
948,410,69,29,20,128,34,101,91,
954,412,71,29,20,132,35,101,91,
960,412,71,29,20,132,35,101,91,
966,413,72,29,21,132,35,102,91,
972,413,72,29,21,131,35,102,92,
978,413,72,29,21,131,35,102,92,
984,413,72,29,21,131,35,102,92,
990,412,72,30,21,130,35,101,92,
996,412,72,30,22,130,34,102,92,
1002,412,72,30,22,130,34,102,92,
1008,412,72,30,22,130,34,102,92,
1014,411,72,31,22,131,35,102,91,
1020,411,72,31,22,131,35,102,91,
1026,409,72,33,22,137,35,101,91,
