Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,161,25,92,76,
30,371,0,0,0,161,25,92,76,
36,371,0,0,0,160,25,92,77,
42,372,1,0,1,160,24,93,77,
48,372,1,0,1,160,24,93,77,
54,372,1,0,1,160,24,93,77,
60,372,1,0,1,160,24,93,77,
66,372,1,0,1,159,24,93,78,
72,373,2,0,1,159,24,93,78,
78,372,2,1,1,161,26,93,78,
84,373,3,1,1,161,26,93,78,
90,373,3,1,1,161,26,93,78,
96,373,3,1,1,161,26,93,78,
102,373,3,1,1,161,26,93,78,
108,373,3,1,1,161,26,93,78,
114,373,4,1,1,160,27,93,79,
120,373,4,1,1,160,27,93,79,
126,372,4,2,1,159,27,92,79,
132,372,4,2,1,159,27,92,79,
138,372,4,2,1,159,27,92,79,
144,371,4,3,1,158,27,91,79,
150,371,4,3,1,160,27,91,79,
156,371,4,3,2,160,26,92,79,
162,370,4,4,2,159,26,92,79,
168,370,4,4,2,160,27,92,78,
174,370,4,4,2,160,27,92,78,
180,370,4,4,2,160,27,92,78,
186,370,4,4,2,160,27,92,78,
192,369,5,6,2,158,27,92,78,
198,370,6,6,2,158,27,92,78,
204,370,6,6,2,157,27,92,79,
210,370,6,6,2,157,27,92,79,
216,370,6,6,2,157,27,92,79,
222,370,6,6,2,158,28,92,79,
228,372,8,6,2,158,28,92,79,
234,372,9,7,2,156,28,92,80,
240,372,10,8,2,154,28,92,81,
246,372,10,8,2,154,28,92,81,
252,372,11,9,2,153,28,91,81,
258,371,11,10,2,150,28,91,83,
264,372,12,10,2,150,28,91,83,
270,372,13,11,3,149,27,91,83,
276,373,14,11,3,149,27,91,83,
282,373,14,11,3,149,27,91,83,
288,374,15,11,3,149,27,91,83,
294,374,15,11,3,150,32,91,83,
300,374,15,11,3,149,32,91,84,
306,374,15,11,3,149,33,91,84,
312,374,15,11,3,148,33,91,85,
318,375,16,11,3,148,33,91,85,
324,376,17,11,3,147,33,91,86,
330,376,17,11,3,147,33,91,86,
336,377,18,11,3,147,33,91,86,
342,377,18,11,3,148,34,91,85,
348,377,18,11,3,147,34,91,86,
354,377,18,11,3,147,34,91,86,
360,378,19,11,3,147,34,91,86,
366,377,19,12,3,149,39,90,86,
372,377,19,12,3,149,39,90,86,
378,377,19,12,4,149,38,91,86,
384,376,19,13,4,148,38,91,86,
390,377,20,13,5,148,37,92,86,
396,377,20,13,6,148,36,93,86,
402,377,20,13,6,148,36,93,86,
408,377,21,14,6,147,36,93,86,
414,378,22,14,6,147,36,93,86,
420,379,23,14,6,147,36,93,86,
426,379,23,14,6,147,36,93,86,
432,378,23,15,6,146,36,92,86,
438,376,23,17,6,144,42,91,86,
444,374,23,19,6,142,42,90,86,
450,374,23,19,6,142,42,90,86,
456,374,23,19,7,142,41,91,86,
462,374,23,19,7,143,41,91,85,
468,375,24,19,7,143,41,91,85,
474,375,24,19,7,143,41,91,85,
480,377,26,19,7,143,41,91,85,
486,377,26,19,7,143,41,91,85,
492,377,26,19,7,143,41,91,85,
498,377,27,20,7,143,41,91,84,
504,377,27,20,7,143,41,91,84,
510,377,27,20,7,143,41,91,84,
516,377,27,20,7,142,42,91,84,
522,377,27,20,8,142,41,92,84,
528,377,27,20,8,143,42,92,83,
534,377,27,20,8,143,42,92,83,
540,377,27,20,9,143,42,93,83,
546,378,28,20,9,143,41,93,83,
552,379,29,20,10,143,40,94,83,
558,379,29,20,10,143,40,94,83,
564,381,31,20,11,143,39,95,83,
570,381,31,20,11,143,39,95,83,
576,381,31,20,11,143,39,95,83,
582,380,31,21,11,143,40,94,82,
588,381,32,21,11,143,42,94,82,
594,382,33,21,11,143,42,94,82,
600,383,34,21,12,143,41,95,82,
606,383,34,21,12,143,41,95,82,
612,383,34,21,13,143,40,96,82,
618,383,34,21,13,144,41,96,81,
624,384,35,21,13,143,41,96,82,
630,384,35,21,13,143,41,96,82,
636,384,35,21,13,143,41,96,82,
642,386,37,21,13,143,41,96,82,
648,385,37,22,13,142,41,96,82,
654,386,38,22,13,141,41,96,83,
660,386,38,22,13,138,41,96,83,
666,388,40,22,14,138,41,97,83,
672,389,41,22,14,138,40,97,83,
678,390,42,22,14,137,40,97,84,
684,390,42,22,15,137,40,98,84,
690,390,42,22,16,137,38,99,84,
696,390,42,22,16,137,38,99,84,
702,390,42,22,16,137,38,99,84,
708,391,43,22,16,137,38,99,84,
714,393,45,22,16,138,38,99,83,
720,394,46,22,16,137,38,99,84,
726,395,47,22,16,137,38,99,84,
732,395,48,23,16,134,39,99,85,
738,394,48,24,17,133,39,99,85,
744,394,49,25,17,132,39,98,85,
750,395,50,25,17,132,40,98,85,
756,396,51,25,18,131,39,99,86,
762,397,52,25,19,131,38,100,86,
768,396,52,26,19,130,38,100,86,
774,395,52,27,19,129,38,100,86,
780,395,52,27,19,129,38,100,86,
786,395,52,27,19,130,39,100,85,
792,395,52,27,19,131,39,100,84,
798,394,52,28,19,130,39,99,84,
804,395,53,28,19,129,39,99,84,
810,394,53,29,19,127,39,98,85,
816,393,53,30,19,126,39,98,85,
822,394,54,30,19,126,39,98,85,
828,394,54,30,19,126,39,98,85,
834,394,55,31,19,125,39,98,85,
840,393,55,32,19,124,39,98,85,
846,392,55,33,19,123,39,97,85,
852,392,55,33,19,123,39,97,85,
858,391,55,34,19,122,39,97,85,
864,391,55,34,20,122,38,98,85,
870,392,56,34,20,122,38,98,85,
876,391,56,35,20,118,38,98,85,
882,390,56,36,20,122,38,98,86,
888,390,56,36,20,122,38,98,86,
894,390,56,36,20,122,38,98,86,
900,390,56,36,20,122,38,98,86,
906,390,56,36,20,122,38,98,86,
912,390,56,36,20,122,38,98,86,
918,391,57,36,20,122,38,98,86,
924,392,58,36,20,121,38,98,87,
930,390,58,38,22,119,37,98,87,
936,389,58,39,22,118,37,97,87,
942,391,60,39,22,117,37,97,88,
948,390,61,41,23,114,36,97,89,
954,392,63,41,23,119,37,97,89,
960,392,63,41,23,118,37,97,90,
966,393,64,41,23,118,37,97,90,
972,393,64,41,23,118,37,97,90,
978,393,64,41,24,117,37,98,91,
984,395,66,41,24,117,36,98,90,
990,396,67,41,24,117,36,98,90,
996,396,68,42,24,116,36,97,90,
1002,395,68,42,24,115,36,97,91,
1008,397,70,42,24,115,36,97,91,
1014,396,70,43,24,115,37,96,90,
1020,397,71,43,24,115,37,96,90,
1026,397,71,43,24,124,39,96,90,
