Steps,Total Humans,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated
6,371,0,0,0,161,25,92,76,
12,371,0,0,0,161,25,92,76,
18,371,0,0,0,161,25,92,76,
24,371,0,0,0,160,25,92,77,
30,371,0,0,0,160,25,92,77,
36,371,0,0,0,160,25,92,77,
42,371,0,0,0,161,26,92,76,
48,371,0,0,0,161,26,92,76,
54,370,0,1,0,160,26,92,76,
60,370,0,1,2,159,24,94,77,
66,370,0,1,2,159,24,94,77,
72,370,0,1,2,159,24,94,77,
78,369,0,2,2,161,26,93,77,
84,369,0,2,2,161,26,93,77,
90,367,0,4,2,159,26,92,77,
96,367,0,4,2,159,26,92,77,
102,366,0,5,2,158,26,91,77,
108,367,1,5,2,158,26,91,77,
114,368,2,5,2,158,26,91,77,
120,368,2,5,2,158,26,91,77,
126,369,3,5,2,158,26,91,77,
132,369,3,5,2,158,26,91,77,
138,370,4,5,2,158,26,91,77,
144,370,5,6,2,157,26,91,77,
150,371,6,6,2,159,26,91,77,
156,371,6,6,3,159,26,92,77,
162,371,6,6,3,159,25,92,77,
168,372,7,6,3,159,25,92,77,
174,372,7,6,3,159,25,92,77,
180,372,7,6,3,158,25,92,78,
186,372,7,6,3,157,25,92,79,
192,371,7,7,3,155,25,92,80,
198,372,9,8,3,154,25,92,80,
204,372,9,8,3,154,25,92,80,
210,372,9,8,3,154,25,92,80,
216,372,9,8,3,155,26,92,79,
222,372,9,8,3,156,27,92,79,
228,373,10,8,3,156,27,92,79,
234,374,11,8,3,156,27,92,79,
240,375,12,8,3,156,27,92,79,
246,376,13,8,3,154,27,92,81,
252,376,13,8,3,153,27,92,82,
258,376,13,8,4,153,26,93,82,
264,378,15,8,4,153,26,93,82,
270,380,17,8,4,153,26,93,82,
276,383,20,8,4,152,26,93,83,
282,383,20,8,4,150,26,93,85,
288,384,21,8,4,150,26,93,85,
294,384,22,9,4,150,31,92,85,
300,384,23,10,4,148,31,92,86,
306,385,24,10,4,147,31,92,87,
312,385,24,10,4,148,31,92,86,
318,385,24,10,4,148,31,92,86,
324,385,24,10,4,147,31,92,87,
330,387,26,10,4,147,31,92,87,
336,387,26,10,4,148,31,92,86,
342,387,26,10,4,148,31,92,86,
348,387,26,10,4,148,31,92,86,
354,388,27,10,4,148,31,92,86,
360,390,29,10,4,148,31,92,86,
366,390,29,10,4,151,34,92,86,
372,390,29,10,4,151,34,92,86,
378,390,29,10,5,150,33,93,87,
384,391,30,10,7,150,31,95,87,
390,391,30,10,7,149,31,95,88,
396,390,31,12,7,148,31,95,88,
402,391,32,12,7,148,31,95,88,
408,392,33,12,7,148,31,95,88,
414,393,34,12,7,148,31,95,88,
420,394,35,12,8,148,30,96,88,
426,394,35,12,8,148,30,96,88,
432,395,36,12,8,148,30,96,88,
438,395,36,12,8,147,37,96,88,
444,395,37,13,9,145,36,96,89,
450,396,38,13,9,144,36,96,90,
456,396,38,13,9,144,36,96,90,
462,396,38,13,9,144,36,96,90,
468,396,38,13,11,144,34,98,90,
474,397,39,13,11,144,34,98,90,
480,397,39,13,12,144,33,99,90,
486,398,40,13,12,143,33,99,91,
492,399,41,13,12,143,33,99,91,
498,400,42,13,12,143,33,99,91,
504,400,42,13,12,143,33,99,91,
510,401,43,13,12,143,33,99,91,
516,402,44,13,12,143,34,99,91,
522,403,45,13,12,142,34,99,92,
528,403,45,13,12,142,34,99,92,
534,403,45,13,12,142,34,99,92,
540,404,46,13,12,142,34,99,92,
546,407,49,13,12,142,34,99,92,
552,406,49,14,12,141,34,98,92,
558,406,49,14,12,141,34,98,92,
564,406,49,14,12,141,34,98,92,
570,406,49,14,13,141,33,99,92,
576,406,49,14,13,141,33,99,92,
582,406,49,14,13,141,33,99,92,
588,406,50,15,13,139,35,98,92,
594,407,51,15,13,139,35,98,92,
600,407,51,15,13,139,35,98,92,
606,408,52,15,13,139,35,98,92,
612,410,54,15,14,139,34,99,92,
618,411,55,15,14,139,34,99,92,
624,411,55,15,14,139,34,99,92,
630,411,55,15,14,139,34,99,92,
636,411,55,15,14,139,34,99,92,
642,411,55,15,14,139,34,99,92,
648,412,56,15,14,139,34,99,92,
654,412,56,15,14,139,34,99,92,
660,410,56,17,14,134,34,98,93,
666,410,56,17,16,134,33,100,93,
672,410,57,18,16,133,32,100,93,
678,411,58,18,16,133,32,100,93,
684,411,60,20,16,130,32,99,94,
690,412,61,20,16,130,32,99,94,
696,412,61,20,16,130,32,99,94,
702,412,61,20,16,130,32,99,94,
708,413,62,20,16,130,32,99,94,
714,412,62,21,16,128,32,98,95,
720,412,62,21,16,128,32,98,95,
726,412,62,21,16,128,32,98,95,
732,413,63,21,16,127,33,98,95,
738,411,63,23,16,125,33,97,95,
744,411,64,24,16,124,33,97,95,
750,412,65,24,16,124,33,97,95,
756,412,65,24,17,124,32,98,95,
762,412,65,24,17,124,32,98,95,
768,411,65,25,17,123,32,98,95,
774,410,65,26,17,123,32,97,94,
780,410,66,27,18,122,32,98,94,
786,409,66,28,19,121,32,98,94,
792,409,67,29,19,120,32,97,94,
798,409,67,29,19,120,32,97,94,
804,409,67,29,19,119,32,97,94,
810,410,68,29,19,119,32,97,94,
816,410,68,29,19,119,32,97,94,
822,409,68,30,19,118,32,97,94,
828,409,68,30,20,118,31,98,94,
834,409,68,30,20,118,31,98,94,
840,409,68,30,20,117,31,98,95,
846,410,69,30,20,118,32,98,94,
852,410,69,30,20,117,32,98,95,
858,410,69,30,20,117,32,98,95,
864,410,69,30,20,117,32,98,95,
870,410,69,30,20,117,32,98,95,
876,410,69,30,21,115,32,99,94,
882,410,69,30,22,121,31,100,94,
888,410,69,30,23,121,30,101,94,
894,410,69,30,23,121,30,101,94,
900,411,70,30,24,121,29,102,94,
906,412,72,31,24,120,29,101,94,
912,412,72,31,24,120,29,101,94,
918,412,72,31,24,120,29,101,94,
924,413,73,31,24,120,29,101,94,
930,413,74,32,24,120,29,101,94,
936,413,74,32,24,120,29,101,94,
942,414,75,32,24,120,30,101,93,
948,414,75,32,24,120,30,101,93,
954,414,75,32,24,124,31,101,93,
960,415,77,33,24,123,31,101,93,
966,415,78,34,24,122,31,101,93,
972,416,79,34,24,122,31,101,93,
978,417,81,35,24,121,31,100,93,
984,417,81,35,24,120,31,100,94,
990,418,82,35,24,120,31,100,94,
996,419,83,35,24,120,31,100,94,
1002,420,84,35,24,120,31,100,94,
1008,420,84,35,24,120,32,100,94,
1014,419,84,36,25,119,32,101,94,
1020,419,84,36,25,119,32,101,94,
1026,419,84,36,25,128,33,101,94,
