31, 79,26
30, 78,18
29, 77,19
29, 77,19
66, 80,281
67, 79,168
66, 79,262
65, 80,355
66, 80,281
67, 81,189
67, 81,189
69, 89,25
69, 88,47
68, 87,44
67, 88,64
67, 87,73
66, 86,116
67, 87,73
68, 88,33
68, 88,33
62, 81,461
62, 82,410
63, 81,397
63, 80,448
62, 79,498
63, 80,448
62, 79,498
62, 79,498
57, 93,2
58, 93,9
58, 94,10
59, 95,6
60, 94,10
59, 93,9
60, 92,21
60, 93,7
60, 93,7
49, 67,210
48, 67,217
47, 66,159
46, 65,146
45, 65,159
45, 65,159
45, 65,159
30, 77,14
31, 78,23
30, 79,19
29, 79,15
28, 79,13
27, 80,13
27, 79,15
28, 79,13
27, 79,15
27, 79,15
59, 92,16
60, 91,19
59, 91,24
58, 90,70
59, 90,44
60, 90,43
60, 91,19
60, 90,43
61, 89,87
62, 88,103
62, 88,103
67, 80,205
68, 80,154
69, 80,136
70, 80,103
71, 81,35
72, 80,31
72, 80,31
69, 87,49
68, 88,33
69, 88,47
69, 87,49
70, 87,24
69, 86,47
68, 87,44
67, 88,64
66, 88,87
66, 88,87
61, 79,591
62, 80,465
62, 79,498
63, 79,427
64, 79,384
63, 78,479
63, 79,427
62, 78,529
62, 78,529
48, 65,200
49, 66,290
49, 67,210
49, 67,210
48, 66,158
49, 67,210
49, 68,206
49, 69,249
49, 70,257
50, 70,305
49, 71,206
49, 71,206
28, 78,19
29, 79,15
30, 78,18
31, 79,26
31, 80,10
30, 80,8
30, 79,19
30, 80,8
30, 80,8
71, 81,35
70, 82,65
71, 82,36
71, 81,35
70, 80,103
71, 81,35
71, 82,36
72, 81,26
71, 81,35
71, 80,49
71, 80,49
61, 87,139
61, 86,206
60, 86,245
59, 86,252
60, 85,273
61, 86,206
61, 86,206
63, 79,427
63, 80,448
64, 80,418
65, 81,323
64, 80,418
65, 81,323
65, 82,255
65, 82,255
67, 87,73
67, 86,109
68, 86,57
69, 86,47
70, 87,24
70, 87,24
62, 85,206
61, 85,231
62, 85,206
61, 86,206
62, 85,206
62, 85,206
72, 81,26
73, 81,14
73, 80,24
73, 79,16
72, 78,22
71, 77,43
70, 76,75
69, 75,125
69, 75,125
50, 72,244
49, 71,206
48, 72,238
48, 71,194
48, 72,238
47, 73,165
47, 73,165
66, 83,213
67, 82,185
68, 82,147
69, 81,123
70, 80,103
71, 79,53
72, 80,31
71, 79,53
71, 79,53
69, 88,47
69, 87,49
70, 86,33
69, 86,47
69, 85,72
69, 85,72
30, 79,19
31, 79,26
32, 80,25
32, 79,20
32, 78,20
31, 78,23
30, 79,19
30, 79,19
30, 80,8
31, 81,9
32, 81,21
33, 81,55
32, 82,19
31, 82,15
30, 83,10
30, 83,10
72, 80,31
71, 79,53
70, 80,103
69, 80,136
70, 81,68
71, 81,35
71, 81,35
46, 72,227
47, 72,257
48, 73,169
47, 74,191
48, 74,229
48, 73,169
49, 72,206
49, 72,206
61, 86,206
60, 87,156
61, 87,139
62, 87,117
61, 87,139
62, 87,117
63, 86,166
63, 86,166
69, 76,115
69, 75,125
68, 76,175
69, 77,105
70, 77,66
70, 78,78
71, 77,43
70, 76,75
69, 75,125
70, 76,75
70, 76,75
70, 85,51
70, 86,33
69, 86,47
70, 87,24
71, 86,15
71, 86,15
71, 77,43
72, 78,22
73, 77,14
74, 77,2
75, 77,1
74, 78,3
73, 78,27
73, 77,14
73, 77,14
62, 86,177
61, 87,139
60, 87,156
59, 86,252
59, 87,164
60, 88,96
61, 88,106
61, 87,139
60, 88,96
60, 87,156
60, 87,156
70, 85,51
69, 85,72
68, 85,76
68, 86,57
68, 87,44
68, 86,57
68, 85,76
68, 86,57
67, 86,109
67, 86,109
48, 73,169
48, 74,229
48, 75,242
49, 74,253
48, 75,242
48, 74,229
48, 75,242
49, 75,238
49, 74,253
49, 74,253
31, 84,6
30, 84,2
31, 83,13
31, 84,6
30, 83,10
30, 83,10
72, 82,5
72, 81,26
73, 80,24
72, 80,31
73, 80,24
72, 80,31
72, 79,29
73, 78,27
72, 77,30
72, 77,30
30, 82,14
29, 82,8
28, 81,7
29, 80,3
29, 81,8
28, 81,7
28, 82,7
28, 82,7
67, 87,73
68, 86,57
68, 85,76
67, 86,109
67, 87,73
67, 86,109
67, 86,109
48, 75,242
47, 76,171
47, 77,138
47, 78,134
46, 79,116
45, 79,69
44, 79,105
45, 80,42
46, 79,116
46, 79,116
61, 86,206
62, 85,206
63, 86,166
62, 87,117
62, 88,103
63, 88,91
63, 88,91
72, 76,6
73, 75,3
72, 76,6
73, 77,14
72, 77,30
73, 78,27
73, 79,16
74, 78,3
73, 79,16
73, 79,16
72, 76,6
72, 77,30
73, 77,14
73, 78,27
72, 79,29
72, 79,29
29, 82,8
30, 82,14
31, 81,9
30, 81,8
31, 80,10
32, 81,21
32, 81,21
46, 78,143
47, 78,134
48, 78,172
47, 78,134
48, 79,148
47, 78,134
47, 79,157
48, 80,119
