Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
18,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
24,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
30,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
36,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
42,33,47,49,45,41,28,37,23,4,0,26,45,19,17,30,23,29,22,10,3,
48,33,47,49,45,41,28,36,23,4,0,26,45,19,17,30,23,29,22,10,3,
54,33,47,49,45,41,28,36,23,4,0,26,44,19,17,30,23,29,22,10,3,
60,33,47,49,45,41,28,36,23,4,0,26,44,19,17,30,23,29,22,10,3,
66,33,47,49,45,41,28,36,23,4,0,26,44,19,17,30,23,29,22,10,3,
72,33,47,49,45,41,28,36,23,4,0,27,43,19,17,30,23,29,22,10,3,
78,33,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
84,33,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
90,33,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
96,33,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
102,33,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
108,33,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
114,34,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
120,34,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
126,34,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
132,34,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
138,34,46,47,43,44,29,36,24,4,0,27,41,20,18,28,25,29,22,10,3,
144,34,46,47,43,44,29,36,23,4,0,27,41,20,18,28,25,29,22,10,3,
150,33,45,46,41,46,32,34,22,6,0,25,41,20,19,25,25,31,23,11,3,
156,33,45,46,41,46,32,34,22,6,0,25,41,20,19,25,25,31,23,11,3,
162,33,45,46,41,46,32,34,22,6,0,25,41,20,19,25,25,31,23,11,3,
168,33,45,46,41,46,32,34,22,6,0,26,41,20,19,25,25,31,23,11,3,
174,35,45,46,41,46,32,34,22,6,0,27,41,20,19,25,25,31,23,11,3,
180,35,45,46,41,46,32,34,22,6,0,27,41,20,19,25,25,31,23,10,3,
186,35,45,46,41,46,32,33,22,6,0,27,41,20,19,25,25,31,23,10,3,
192,35,45,46,41,46,32,33,22,6,0,28,41,20,19,25,25,31,23,10,3,
198,35,45,46,41,46,32,33,22,6,0,28,41,20,19,25,25,31,23,10,3,
204,35,45,46,41,46,32,33,22,6,0,28,41,20,19,25,25,31,23,10,3,
210,36,45,46,41,46,32,33,22,6,0,29,41,20,19,25,25,31,23,10,3,
216,36,45,46,41,46,32,33,22,6,0,30,41,20,19,25,25,31,23,10,3,
222,35,42,48,38,51,30,34,22,8,0,30,38,20,20,27,24,30,25,10,3,
228,37,42,48,38,51,30,34,22,8,0,30,38,20,20,27,24,30,24,10,3,
234,37,42,48,38,51,30,34,22,8,0,32,37,20,20,27,24,30,24,10,3,
240,37,42,48,38,51,30,34,22,8,0,32,37,20,20,27,24,30,24,10,3,
246,37,42,48,38,51,30,34,22,8,0,32,37,20,20,27,24,30,24,10,3,
252,37,42,48,38,51,30,34,22,8,0,32,37,20,20,27,24,30,24,10,3,
258,37,42,48,38,51,30,34,22,8,0,32,37,20,20,27,24,30,24,10,3,
264,37,42,48,38,51,30,34,22,8,0,32,37,20,20,27,24,30,24,10,3,
270,37,42,48,38,51,30,33,21,8,0,32,37,20,20,27,24,30,24,10,3,
276,38,42,48,38,51,30,33,21,8,0,32,37,20,20,27,24,30,24,10,3,
282,38,42,48,38,51,30,33,21,8,0,32,37,20,20,27,24,30,24,10,3,
288,40,42,48,38,51,30,33,21,8,0,32,37,20,20,27,24,30,24,10,3,
294,40,38,45,40,55,30,32,22,9,0,30,37,22,19,24,28,30,22,12,3,
300,40,38,45,40,55,30,32,22,9,0,30,37,22,19,24,28,30,21,12,3,
306,40,38,45,40,55,30,32,22,9,0,30,37,22,19,24,28,30,21,12,3,
312,41,38,45,40,55,30,32,22,9,0,31,37,22,19,24,28,30,20,12,3,
318,42,38,45,40,55,30,32,22,9,0,31,37,22,19,24,28,29,20,12,3,
324,42,38,45,40,55,30,32,22,9,0,31,37,22,19,24,28,29,20,12,3,
330,42,38,45,40,55,30,32,22,9,0,31,37,22,19,24,28,29,20,12,3,
336,43,38,45,40,55,30,32,22,9,0,31,37,22,19,24,28,29,20,12,3,
342,43,38,45,40,55,30,32,22,8,0,32,37,22,19,24,28,29,20,12,3,
348,43,38,45,40,55,30,32,22,8,0,32,37,22,19,24,28,29,20,12,3,
354,43,38,45,40,55,30,30,22,8,0,32,37,22,19,24,28,29,20,12,3,
360,43,38,45,40,55,30,30,22,8,0,32,37,22,19,24,28,29,20,12,3,
366,42,31,47,46,50,35,25,25,9,1,31,35,25,18,23,28,30,20,13,3,
372,42,31,47,46,50,35,25,25,9,1,31,35,25,18,23,28,30,20,13,3,
378,43,31,47,46,50,35,25,25,9,1,32,35,25,18,23,28,30,20,13,3,
384,43,31,47,46,50,35,25,25,9,1,32,35,25,18,23,28,30,20,13,3,
390,43,31,47,46,50,35,25,25,9,1,32,34,25,18,23,28,30,20,13,3,
396,43,31,47,46,50,35,25,25,9,1,32,34,25,18,23,28,30,20,13,3,
402,43,31,47,46,50,35,25,25,9,1,32,34,25,18,23,28,30,20,13,3,
408,44,31,47,46,50,35,25,25,9,1,33,34,25,18,23,28,30,19,13,3,
414,45,31,47,46,50,35,25,25,9,1,33,34,25,18,23,28,30,19,13,3,
420,45,31,47,46,50,35,25,25,9,1,33,34,25,18,23,28,30,19,13,3,
426,47,31,47,46,50,35,25,25,9,1,33,34,25,18,23,28,30,19,13,3,
432,47,31,47,46,50,35,25,25,9,1,33,34,25,18,23,28,30,19,13,3,
438,47,30,42,46,51,39,22,29,9,1,32,33,27,16,22,29,30,21,13,3,
444,47,30,42,46,51,39,22,29,9,1,33,33,27,16,22,29,30,21,13,3,
450,47,30,42,46,51,39,22,29,9,1,33,33,27,16,22,29,30,21,13,3,
456,47,30,42,46,51,39,22,29,9,1,33,33,27,16,22,29,30,21,13,3,
462,48,30,42,46,51,39,22,29,9,1,33,33,27,16,22,29,30,21,13,3,
468,48,30,42,46,51,39,22,29,9,1,33,33,27,16,22,29,30,21,13,3,
474,48,30,42,46,51,39,22,29,9,1,33,33,27,16,22,29,30,21,13,3,
480,48,30,42,46,51,39,22,29,9,1,33,32,27,16,22,29,30,21,13,3,
486,48,30,42,46,51,39,22,29,9,1,33,32,27,16,22,29,30,21,13,3,
492,48,30,42,46,51,39,22,29,9,1,33,32,27,16,22,29,30,21,13,3,
498,48,30,42,46,51,39,22,29,9,1,33,32,27,16,22,29,30,21,13,3,
504,48,30,42,46,51,39,22,29,9,1,33,32,27,16,22,29,30,21,13,3,
510,48,30,42,46,51,39,22,29,9,1,33,32,27,16,22,29,30,21,13,3,
516,44,33,39,49,50,38,22,32,9,2,32,33,24,16,23,30,27,23,14,4,
522,44,33,39,49,50,38,22,32,9,2,33,33,24,16,23,30,27,23,14,4,
528,44,33,39,49,50,38,22,32,9,2,33,33,24,16,23,30,26,23,14,4,
534,44,33,39,49,50,38,22,32,9,2,33,33,24,16,23,30,26,23,14,4,
540,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
546,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
552,44,33,39,49,50,38,22,32,9,2,35,33,24,16,23,30,26,23,14,4,
558,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
564,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
570,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
576,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
582,44,33,39,49,50,38,22,32,9,2,34,33,24,16,23,30,26,23,14,4,
588,41,36,34,47,55,36,23,34,10,2,32,32,24,19,20,31,23,27,13,6,
594,41,36,34,47,55,36,22,34,10,2,32,32,24,19,20,31,23,27,13,6,
600,41,36,34,47,55,36,22,34,10,2,32,32,24,19,20,31,23,26,13,6,
606,41,36,34,47,55,36,22,34,10,2,32,32,24,19,20,31,23,26,13,6,
612,41,36,34,47,55,36,21,34,10,1,33,32,24,19,20,31,23,26,13,6,
618,41,36,34,47,55,36,21,34,10,1,33,32,24,19,20,31,23,26,13,6,
624,41,36,34,47,55,36,21,34,10,1,34,32,24,19,20,31,23,26,13,6,
630,41,36,34,47,55,36,21,33,10,1,34,32,24,19,20,31,23,26,13,6,
636,41,36,34,47,55,36,21,33,10,1,36,32,24,19,20,31,23,26,13,6,
642,41,36,34,47,55,36,21,33,10,1,36,32,24,19,20,31,22,26,13,6,
648,41,36,34,47,55,36,21,33,10,1,36,32,24,19,20,31,22,26,13,6,
654,41,36,34,47,55,36,21,33,10,1,36,32,24,19,20,31,22,26,13,6,
660,36,40,33,47,54,34,26,31,12,1,31,36,24,19,20,31,21,27,14,6,
666,36,40,33,47,54,34,26,31,12,1,31,36,24,19,20,31,21,27,14,6,
672,36,40,33,47,54,34,26,31,12,1,31,36,24,19,20,31,21,27,14,6,
678,36,40,33,47,54,34,26,31,12,1,31,36,24,19,20,31,21,27,14,6,
684,36,40,33,47,54,34,26,31,12,1,31,36,24,19,20,31,21,27,14,6,
690,36,40,33,47,54,34,26,31,12,1,31,36,24,19,20,31,21,27,14,6,
696,37,40,33,47,54,34,26,30,12,1,31,36,24,19,20,31,21,27,14,6,
702,37,40,33,47,54,34,26,29,11,1,31,36,24,19,20,31,21,27,14,6,
708,36,41,33,47,54,34,26,29,11,1,31,36,24,19,20,31,21,27,14,6,
714,36,41,33,47,54,34,25,29,11,1,32,36,24,19,20,31,21,27,14,6,
720,36,41,33,47,54,34,25,29,11,1,32,36,24,19,20,31,21,27,14,6,
726,36,41,33,47,54,34,25,29,11,1,32,36,24,19,20,31,21,27,14,6,
732,36,41,30,48,49,38,27,29,12,1,33,33,22,24,18,30,22,28,13,8,
738,36,41,30,48,49,38,27,29,12,1,33,33,22,24,18,30,22,28,13,8,
744,36,41,30,48,49,38,27,29,12,1,33,33,22,24,18,30,22,27,13,8,
750,36,41,30,48,49,38,26,29,12,1,33,33,22,24,18,30,22,27,13,8,
756,36,41,30,48,49,38,26,29,12,1,33,33,22,24,18,30,22,27,13,8,
762,36,41,30,48,49,38,26,29,12,1,33,33,22,24,18,30,22,27,13,8,
768,36,41,30,48,49,38,26,28,12,1,33,33,22,24,18,30,22,27,13,8,
774,36,41,30,48,49,38,25,27,12,1,34,33,22,24,18,30,22,27,13,7,
