Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,22,4,0,26,46,19,17,30,23,29,22,10,3,
18,33,47,49,45,41,28,36,22,4,0,26,46,19,17,30,23,29,22,10,3,
24,33,47,49,45,41,28,35,22,4,0,26,46,19,17,30,23,29,22,10,3,
30,33,47,49,45,41,28,35,22,4,0,26,46,19,17,30,23,29,22,10,3,
36,33,47,49,45,41,28,35,22,4,0,26,46,19,17,30,23,29,22,10,3,
42,33,47,49,45,41,28,35,22,4,0,26,46,19,17,30,23,29,22,10,3,
48,33,47,49,45,41,28,34,22,4,0,26,46,19,17,30,23,29,22,10,3,
54,33,47,49,45,41,28,34,22,4,0,26,46,19,17,30,23,29,22,10,3,
60,33,47,49,45,41,28,34,22,4,0,26,46,19,17,30,23,29,22,10,3,
66,33,47,49,45,41,28,34,22,4,0,26,46,19,17,30,23,29,22,10,3,
72,34,47,49,45,41,28,33,22,4,0,26,46,19,17,30,23,29,22,10,3,
78,34,46,47,43,44,29,33,23,4,0,26,44,20,18,28,25,29,22,10,3,
84,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
90,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
96,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
102,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
108,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
114,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
120,34,46,47,43,44,29,32,23,4,0,27,44,20,18,28,25,29,22,10,3,
126,34,46,47,43,44,29,32,23,4,0,28,44,20,18,28,25,29,22,10,3,
132,34,46,47,43,44,29,32,23,4,0,29,44,20,18,28,25,29,22,10,3,
138,34,46,47,43,44,29,32,23,4,0,29,44,20,18,28,25,29,22,10,3,
144,34,46,47,43,44,29,32,23,4,0,29,44,20,18,28,25,28,22,10,3,
150,33,44,46,41,46,32,30,23,6,0,27,44,20,19,25,25,31,22,11,3,
156,33,44,46,41,46,32,30,23,6,0,27,44,20,19,25,25,31,22,11,3,
162,33,44,46,41,46,32,30,23,6,0,27,44,20,19,25,25,31,22,11,3,
168,33,44,46,41,46,32,30,23,6,0,29,44,20,19,25,25,31,22,11,3,
174,33,44,46,41,46,32,30,23,6,0,29,44,20,19,25,25,31,22,11,3,
180,33,44,46,41,46,32,29,23,6,0,29,44,20,19,25,25,31,22,11,3,
186,33,44,46,41,46,32,29,23,6,0,29,44,20,19,25,25,31,22,11,3,
192,33,44,46,41,46,32,29,23,6,0,29,44,20,19,25,25,31,22,11,3,
198,33,44,46,41,46,32,29,23,5,0,29,44,20,19,25,25,31,22,11,3,
204,33,44,46,41,46,32,29,23,5,0,29,44,20,19,25,25,31,22,11,3,
210,34,44,46,41,46,32,29,23,5,0,29,44,20,19,25,25,31,22,11,3,
216,34,44,46,41,46,32,29,23,5,0,29,44,20,19,25,25,31,22,11,3,
222,32,41,48,38,51,30,30,23,7,0,30,38,23,20,27,24,30,24,11,3,
228,32,41,48,38,51,30,30,23,7,0,30,38,23,20,27,24,30,24,11,3,
234,32,41,48,38,51,30,30,23,7,0,31,38,23,20,27,24,30,24,11,3,
240,32,41,48,38,51,30,30,23,7,0,31,38,23,20,27,24,30,24,11,3,
246,32,41,48,38,51,30,30,23,7,0,31,38,23,20,27,24,30,24,11,3,
252,32,41,48,38,51,30,29,23,7,0,33,38,23,20,27,24,30,24,11,3,
258,32,41,48,38,51,30,29,23,7,0,33,38,23,20,27,24,30,24,11,3,
264,32,41,48,38,51,29,29,23,7,0,34,38,23,20,27,24,30,24,11,3,
270,32,41,48,38,51,29,29,23,7,0,34,38,23,20,27,24,30,24,11,3,
276,32,41,48,38,51,29,29,23,7,0,34,38,23,20,27,24,30,24,11,3,
282,32,41,48,38,51,29,29,22,7,0,36,38,23,20,27,24,30,24,11,3,
288,32,41,48,38,51,29,29,22,7,0,36,38,23,20,27,24,29,24,11,3,
294,32,37,45,40,55,29,29,21,9,0,34,38,25,19,24,28,29,22,13,3,
