Steps,Male 0-10,Male 10-20,Male 20-30,Male 30-40,Male 40-50,Male 50-60,Male 60-70,Male 70-80,Male 80-90,Male 90+,Female 0-10,Female 10-20,Female 20-30,Female 30-40,Female 40-50,Female 50-60,Female 60-70,Female 70-80,Female 80-90,Female 90+
6,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,29,22,10,3,
12,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
18,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
24,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
30,33,47,49,45,41,28,37,23,4,0,26,46,19,17,30,23,28,22,10,3,
36,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,28,22,10,3,
42,33,47,49,45,41,28,37,23,4,0,27,46,19,17,30,23,28,21,10,3,
48,33,47,49,45,41,28,36,23,4,0,27,46,19,17,30,23,28,21,10,3,
54,33,47,49,45,41,28,36,23,4,0,27,46,19,17,30,23,28,21,10,3,
60,33,47,49,45,41,28,36,23,4,0,27,46,19,17,30,23,28,21,10,3,
66,33,47,49,45,41,28,36,23,4,0,27,46,19,17,30,23,28,21,10,3,
72,33,47,49,45,41,28,36,23,4,0,27,46,19,17,30,23,28,21,10,3,
78,33,46,47,43,44,29,36,24,4,0,27,44,20,18,28,25,28,21,10,3,
84,33,46,47,43,44,29,36,24,4,0,27,44,20,18,28,25,28,21,10,3,
90,33,46,47,43,44,29,36,24,4,0,27,44,20,18,28,25,28,21,10,3,
96,33,46,47,43,44,29,35,24,4,0,27,44,20,18,28,25,28,21,10,3,
102,33,46,47,43,44,29,35,24,4,0,27,44,20,18,28,25,28,21,10,3,
108,33,46,47,43,44,29,35,24,4,0,27,44,20,18,28,25,28,21,10,3,
114,33,45,47,43,44,29,35,24,4,0,27,44,20,18,28,25,28,21,10,3,
120,34,45,47,43,44,29,35,24,4,0,27,44,20,18,28,25,28,21,10,3,
126,34,45,47,43,44,29,35,24,4,0,27,44,20,18,28,25,28,21,10,3,
132,34,45,47,43,44,29,35,24,4,0,28,44,20,18,28,25,28,21,10,3,
138,34,45,47,43,44,29,35,24,4,0,30,44,20,18,28,25,28,21,10,3,
144,36,45,47,43,44,29,35,24,4,0,30,44,20,18,28,25,28,21,10,3,
150,35,44,46,41,46,32,34,23,6,0,29,44,20,19,25,25,30,22,11,3,
156,36,44,46,41,46,32,34,23,6,0,29,44,20,19,25,25,30,22,11,3,
162,36,44,46,41,46,32,34,23,6,0,29,44,20,19,25,25,30,22,11,3,
168,37,44,46,41,46,32,34,23,6,0,29,44,20,19,25,25,30,22,11,3,
174,38,44,46,41,46,32,34,23,6,0,30,44,20,19,25,25,30,22,11,3,
180,39,44,46,41,46,32,34,22,6,0,30,44,20,19,25,25,30,22,11,3,
186,39,44,46,41,46,32,34,22,6,0,31,44,20,19,25,25,30,21,11,3,
192,39,44,46,41,46,32,34,22,6,0,31,44,20,19,25,25,30,21,11,3,
198,39,44,46,41,46,32,34,22,6,0,31,44,20,19,25,25,30,21,11,3,
204,39,44,46,41,46,32,34,22,6,0,31,44,20,19,25,25,30,21,11,3,
210,39,44,46,41,46,32,34,22,6,0,31,44,20,19,25,25,30,21,11,3,
216,39,44,46,41,46,32,33,22,6,0,32,44,20,19,25,25,30,21,11,3,
222,37,41,48,38,51,30,34,22,8,0,32,38,23,20,27,24,29,23,11,3,
228,37,41,48,38,51,30,33,22,8,0,33,38,23,20,27,24,29,23,11,3,
234,38,41,48,38,51,30,33,22,8,0,33,38,23,20,27,24,29,23,11,3,
240,38,41,48,38,51,30,33,22,8,0,34,38,23,20,27,24,29,23,10,3,
246,38,41,48,38,51,30,33,22,7,0,34,38,23,20,27,24,29,23,10,3,
252,38,41,48,38,51,30,33,22,7,0,34,38,23,20,27,24,29,23,10,3,
258,38,41,48,38,51,30,33,22,7,0,34,38,23,20,27,24,29,23,10,3,
264,38,41,48,38,51,30,33,22,7,0,34,38,23,20,27,24,29,23,10,3,
270,38,41,48,38,51,30,33,22,7,0,35,38,23,20,27,24,29,22,9,3,
276,39,41,48,38,51,30,33,22,7,0,35,38,23,20,27,24,29,22,9,3,
282,39,41,48,38,51,30,33,22,7,0,35,38,23,20,27,24,29,22,9,3,
288,39,41,48,38,51,30,32,22,7,0,36,38,23,20,27,24,29,22,9,3,
294,39,37,45,40,55,30,31,22,9,0,34,38,25,19,24,28,29,20,11,3,
300,39,37,45,40,55,30,31,22,9,0,36,38,25,19,24,28,29,20,11,3,
306,39,37,45,40,55,30,30,22,9,0,37,38,25,19,24,28,29,20,11,3,
312,39,37,45,40,55,30,30,22,9,0,37,38,25,19,24,28,29,20,11,3,
318,39,37,45,40,55,30,30,22,9,0,37,38,25,19,24,28,29,20,11,3,
324,40,37,45,40,55,30,30,22,9,0,37,38,25,19,24,28,29,20,11,3,
330,40,37,45,40,55,30,30,22,9,0,39,38,25,19,24,28,29,20,11,3,
336,41,37,45,40,55,30,30,22,9,0,39,38,25,19,24,28,29,20,11,3,
342,41,37,45,40,55,30,30,22,9,0,39,38,25,19,24,28,29,20,11,3,
348,41,37,45,40,55,30,30,22,9,0,40,38,25,19,24,28,29,20,11,3,
354,41,37,45,40,55,30,30,22,9,0,40,38,25,19,24,28,29,20,11,3,
360,42,37,45,40,55,30,30,22,9,0,41,38,25,19,24,28,29,20,11,3,
366,41,31,46,46,50,35,25,26,9,1,40,36,28,18,23,28,30,20,12,3,
372,41,31,46,46,50,35,24,26,9,1,40,36,28,18,23,28,30,20,12,3,
378,42,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
384,44,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
390,45,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
396,45,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
402,46,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
408,46,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
414,46,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
420,46,31,46,46,50,35,24,26,9,1,41,36,28,18,23,28,30,20,12,3,
426,46,31,46,46,50,35,23,26,9,1,41,36,28,18,23,28,30,20,12,3,
432,46,31,46,46,50,35,23,26,9,1,41,36,28,18,23,28,30,20,12,3,
438,46,30,41,46,51,39,21,29,9,1,40,34,31,16,22,29,31,21,12,3,
444,46,30,41,46,51,39,21,29,9,1,40,34,31,16,22,29,31,21,12,3,
450,46,30,41,46,51,39,21,29,9,1,40,34,31,16,22,29,31,21,12,3,
456,46,30,41,46,51,39,21,29,9,1,42,34,31,16,22,29,31,21,12,3,
462,46,30,41,46,51,39,21,29,9,1,42,34,31,16,22,29,31,21,12,3,
468,46,30,41,46,51,39,21,29,9,1,43,34,31,16,22,29,31,21,12,3,
474,47,30,41,46,51,39,21,29,9,1,43,34,31,16,22,29,31,21,12,3,
480,47,30,41,46,51,39,21,29,9,1,43,34,31,16,22,29,31,21,12,3,
486,48,30,41,46,51,39,21,29,9,1,44,34,31,16,22,29,31,21,12,3,
492,48,30,41,46,51,39,21,28,9,1,44,34,31,16,22,29,31,21,12,3,
498,48,30,41,46,51,39,21,28,9,1,44,34,31,16,22,29,31,21,12,3,
504,49,30,41,46,51,39,21,28,9,1,44,34,31,16,22,29,31,21,12,3,
510,49,30,41,46,51,39,21,28,9,1,44,34,31,16,22,29,31,21,12,3,
516,45,33,38,49,50,38,22,29,10,2,44,35,28,16,23,29,28,23,13,4,
522,45,33,38,49,50,38,22,29,10,2,44,35,28,16,23,29,27,23,13,4,
528,45,33,38,49,50,38,22,29,10,2,46,35,28,16,23,29,27,23,13,4,
534,45,33,38,49,50,38,22,29,10,2,46,35,28,16,23,29,27,23,13,4,
540,45,33,38,49,50,38,22,29,10,2,47,35,28,16,23,29,27,23,13,4,
546,45,33,38,49,50,38,22,29,10,2,48,35,28,16,23,29,27,23,13,4,
552,45,33,38,49,50,38,22,29,10,2,48,35,28,16,23,29,27,23,13,4,
558,45,33,38,49,50,38,22,29,10,2,49,35,28,16,23,29,27,23,13,4,
564,45,33,38,49,50,38,22,29,10,2,49,35,28,16,23,29,27,23,13,4,
