6,233,144,2.478723404,1.531914894,8.919574468,3.347446809,,6,233.2666667,143.7333333,2.481560284,1.529078014,9.032177305,3.293468085
6,230,147,2.446808511,1.563829787,8.963191489,3.376170213,,732,145,232,1.542553191,2.468085106,5.541687943,4.607216312
6,233,144,2.478723404,1.531914894,9.003617021,3.276489362,,1458,184.4666667,192.5333333,1.962411348,2.04822695,7.03637234,3.823865248
6,235,142,2.5,1.510638298,9.09787234,3.270851064,,,,,,,,
6,231,146,2.457446809,1.553191489,8.981382979,3.29,,,,,,,,
6,231,146,2.457446809,1.553191489,8.930212766,3.400638298,,,,,,,,
6,234,143,2.489361702,1.521276596,9.06,3.278297872,,,,,,,,
6,234,143,2.489361702,1.521276596,9.041808511,3.250851064,,,,,,,,
6,233,144,2.478723404,1.531914894,9.041914894,3.313404255,,,,,,,,
6,231,146,2.457446809,1.553191489,8.932340426,3.296382979,,,,,,,,
6,234,143,2.489361702,1.521276596,9.02606383,3.245319149,,,,,,,,
6,234,143,2.489361702,1.521276596,8.997234043,3.278297872,,,,,,,,
6,234,143,2.489361702,1.521276596,9.065319149,3.279361702,,,,,,,,
6,234,143,2.489361702,1.521276596,9.064255319,3.282553191,,,,,,,,
6,233,144,2.478723404,1.531914894,9.015319149,3.263404255,,,,,,,,
6,232,145,2.468085106,1.542553191,8.964255319,3.369787234,,,,,,,,
6,237,140,2.521276596,1.489361702,9.135531915,3.275106383,,,,,,,,
6,234,143,2.489361702,1.521276596,9.030425532,3.26787234,,,,,,,,
6,232,145,2.468085106,1.542553191,8.992978723,3.271914894,,,,,,,,
6,233,144,2.478723404,1.531914894,8.952553191,3.335744681,,,,,,,,
6,237,140,2.521276596,1.489361702,9.155531915,3.195106383,,,,,,,,
6,233,144,2.478723404,1.531914894,9.020638298,3.351702128,,,,,,,,
6,230,147,2.446808511,1.563829787,8.85893617,3.369361702,,,,,,,,
6,236,141,2.510638298,1.5,9.140851064,3.259148936,,,,,,,,
6,233,144,2.478723404,1.531914894,9.067446809,3.336808511,,,,,,,,
6,235,142,2.5,1.510638298,9.130212766,3.264468085,,,,,,,,
6,234,143,2.489361702,1.521276596,9.25893617,3.211276596,,,,,,,,
6,231,146,2.457446809,1.553191489,8.972234043,3.288404255,,,,,,,,
6,232,145,2.468085106,1.542553191,9.039787234,3.29,,,,,,,,
6,235,142,2.5,1.510638298,9.104893617,3.26787234,,,,,,,,
732,133,244,1.414893617,2.595744681,4.862234043,4.788191489,,,,,,,,
732,149,228,1.585106383,2.425531915,5.840638298,4.520851064,,,,,,,,
732,146,231,1.553191489,2.457446809,5.57,4.563723404,,,,,,,,
732,152,225,1.617021277,2.393617021,5.878829787,4.371170213,,,,,,,,
732,156,221,1.659574468,2.35106383,5.877234043,4.259574468,,,,,,,,
732,139,238,1.478723404,2.531914894,5.570851064,4.645106383,,,,,,,,
